,sequence,labels,scores
401,wie hast du die muttern von den langschrauben wieder unten rein gefummelt da fehlt leider im video ansonsten top video,"['video', 'usability', 'not usability']","[0.9125828146934509, 0.07573747634887695, 0.011679679155349731]"
402,hallo tanja ja da ist eine absolute sau arbeit die vorderen im innenraum der maschine wo der kaffee rauskommt habe ich mit der hand gehalten die beiden auf der r ckseite halte ich immer mit einer kleinen spitzzange fest alles gef hlssache,"['usability', 'video', 'not usability']","[0.5625635385513306, 0.33116254210472107, 0.10627391934394836]"
403,wenn der kaffee nicht mehr richtig hei wird liegt e woran,"['usability', 'video', 'not usability']","[0.4225712716579437, 0.2993623912334442, 0.2780663073062897]"
404,fixitari danke da top ich auch drauf,"['video', 'usability', 'not usability']","[0.4506254494190216, 0.4410134553909302, 0.10836111754179001]"
405,meistens am thermoblock eine heizspule die kurz vor dem defekt steht,"['usability', 'video', 'not usability']","[0.5489875674247742, 0.33979490399360657, 0.11121752113103867]"
406,danke f r da video hat auch gut mit dem vorg ngermodel funktioniert,"['video', 'usability', 'not usability']","[0.8402266502380371, 0.15106208622455597, 0.008711251430213451]"
407,freut mich da ich helfen konnte,"['usability', 'video', 'not usability']","[0.5549893379211426, 0.27058735489845276, 0.17442332208156586]"
408,moin meine de longhi eletta plus zeigt mir an wasserkreislauf leer werd daraus nicht schlau weisst du eine l sung gru,"['video', 'usability', 'not usability']","[0.39854687452316284, 0.3672965466976166, 0.23415657877922058]"
409,lami da kann gut m glich sein,"['usability', 'video', 'not usability']","[0.47326093912124634, 0.3746616542339325, 0.15207740664482117]"
410,moin meinst du e kann die leistungsplatine sein gru,"['usability', 'video', 'not usability']","[0.5140371918678284, 0.3434385061264038, 0.14252427220344543]"
411,hab mittlerweile rausgefunden da die pumpe ohne strom ist,"['usability', 'video', 'not usability']","[0.5401281118392944, 0.29647985100746155, 0.1633920669555664]"
412,die pumpe gibt keinen ton von sich trotzdem ich sie getauscht habe wenn ich versuche kaffee milch oder wasser laufen zu lassen knackt da solenoidventil ein mal und dann zeig sie an wasserkreislauf leer wasserkreislauf f llen trotzdem merci,"['usability', 'not usability', 'video']","[0.43704652786254883, 0.28635722398757935, 0.2765962481498718]"
413,moin kommt nur luft raus korrekt einfachste methode zum pr fen w re mehrfach ber die milchschaumd se wasser zu beziehen sollte nach mehreren l ufe noch immer kein wasser kommen oder die pumpe macht stumme ger usche wird ein defekt an der pumpe vorliegen,"['usability', 'not usability', 'video']","[0.4846358001232147, 0.2668021321296692, 0.2485620379447937]"
414,super erkl rt top video wa verwendest du al reinigungsmittel in dem ultraschall lieben gru und weiter so,"['video', 'usability', 'not usability']","[0.9439373016357422, 0.04820045828819275, 0.007862275466322899]"
415,moin danke f r da feedback leider finde ich den artikel nicht mehr auf amazon war aber ein lebensmittelgerechter reiniger blaue farbe und hat nach weihnachten gerochen d,"['usability', 'not usability', 'video']","[0.5192849636077881, 0.24141034483909607, 0.23930476605892181]"
416,hab da schon viel geschraubt ausgewechselt etc jedoch an den br hkolben hab ich mich noch nie getraut danke f r da video ich denke das ist die aufw ndigste reperatur berhaupt da man sehr viel zerlegen mus ich plane mal locker 1 stunde,"['video', 'usability', 'not usability']","[0.8969610929489136, 0.05631833150982857, 0.04672061651945114]"
417,ich dr cke die daumen e wirkt im ersten moment schwerer al e eigentlich ist,"['usability', 'video', 'not usability']","[0.559874415397644, 0.31700772047042847, 0.12311786413192749]"
418,einfach professionell erkl rte so macht reparieren spa danke hat mir sehr geholfen besser geht nicht,"['not usability', 'usability', 'video']","[0.4635162651538849, 0.33681297302246094, 0.19967082142829895]"
419,freut mich da ich helfen konnte,"['usability', 'video', 'not usability']","[0.5549893379211426, 0.27058735489845276, 0.17442332208156586]"
420,servus kaffeevollautomat delonghi 4008s bei mir kommt kein wasser raus wenn ich einschalten oder ausschalten sp len,"['usability', 'not usability', 'video']","[0.4410041272640228, 0.288285493850708, 0.27071043848991394]"
421,guten abend arbeitet denn die pumpe oder passiert garnichts,"['usability', 'video', 'not usability']","[0.4879452586174011, 0.37649109959602356, 0.1355636715888977]"
422,nur so ein kleiner tip wenn die schrauben wieder in plastik eingedreht werden vorher ein bisschen r ckw rts drehen und die schraube einschnappen lassen damit der alte gewindegang wieder getroffen wird da bewirkt da da material geschont wird sich also nicht erneut einschneidet und verhindert da e mit der zeit kaputtgeschraubt wird fall man fter dran schraubt,"['usability', 'not usability', 'video']","[0.6870372295379639, 0.19512148201465607, 0.11784126609563828]"
423,vielen dank wusste ich so noch garnicht,"['not usability', 'usability', 'video']","[0.4026522934436798, 0.3238469958305359, 0.2735007405281067]"
424,hei wenn zwar hei e wasser rauskommt aber kein hei er kaffee lohnt e sich da zu machen,"['usability', 'not usability', 'video']","[0.38858920335769653, 0.30574849247932434, 0.30566227436065674]"
425,kirito zekken immer wieder gerne,"['video', 'usability', 'not usability']","[0.539268434047699, 0.29755279421806335, 0.16317878663539886]"
426,fixitari ich bedanke mich,"['usability', 'video', 'not usability']","[0.5587887167930603, 0.25164732336997986, 0.18956390023231506]"
427,lohnen tut e sich immer wenn da hei wasser funktioniert aber die kaffee funktion nicht dann ist der thermoblock da problem,"['usability', 'not usability', 'video']","[0.3747463524341583, 0.34210503101348877, 0.2831486761569977]"
428,fixitari gutes video ich habe mal eine weitere frage dazu welchen ultraschallreiniger benutzt du also welches modell,"['video', 'usability', 'not usability']","[0.9427134394645691, 0.045844923704862595, 0.011441664770245552]"
429,vielen dank haben folgendes ger t verwendet amazon link hat 3 liter fassungsverm gen war ich sehr zufrieden mit,"['video', 'usability', 'not usability']","[0.4489968717098236, 0.44639575481414795, 0.10460738837718964]"
430,sehr verst ndliches video aber ich habe eine frage bevor ich mich da ran begebe ich habe eine gebrauchte maschine bei der nach einigen monaten schon der kolben der br heinheit festgesteckt hat aufgrund mangelnder wartung da habe ich bereits behoben aber der kaffee schmeckt irgendwie nicht so kr ftig k nnte e an dem oberen br hkolben liegen oder soll ich etwas anderes pr fen vielen dank im voraus,"['video', 'usability', 'not usability']","[0.8942030668258667, 0.08731095492839813, 0.018485987558960915]"
431,jan ni garkein problem da da wasser im auffangbeh lter landet und nicht in der tasse liegt am oberen br hkolben vom oberen br hkolben geht oben eine kleine schwarze leitung ab die al berlauf dient diese bitte mitreinigen,"['not usability', 'usability', 'video']","[0.4429706335067749, 0.3827366232872009, 0.17429271340370178]"
432,fixitari ich habe nochmal meine partnerin gefragt und wir sind eher der meinung das e br chiger ist al am anfang sorry f r die verwirrung,"['usability', 'video', 'not usability']","[0.3978811502456665, 0.3449556231498718, 0.25716322660446167]"
433,fixitari ja der kaffee ist ziemlich schwach geworden obwohl ich die stufe 5 verwende delonghi perfecta esam5400 und ich hab nicht da gef hl das er mich wirklich wach macht der trester ist relativ fest vor der wartung der br heinheit war alles im innenraum verteilt und nicht fest aber da hat sich wie gesagt verbessert ich habe aber relativ viel wasser in dem auffangbeh lter obwohl ich immer eine tasse unter dem auslauf stehen habe vielen dank im voraus das du dir die zeit zum antworten nimmst genommen hast,"['usability', 'video', 'not usability']","[0.7022113800048828, 0.16376906633377075, 0.13401958346366882]"
434,e k nnten hier mehrere faktoren zusammenspielen der kaffe wird vermutlich sehr schwach bzw w sserig sein richtig wie sieht der trester da gemahlene denn au festes st ck oder sehr br chig oder gar weich,"['usability', 'video', 'not usability']","[0.6664220094680786, 0.23184484243392944, 0.10173317044973373]"
435,danke unser magnifica pronto cappuccino funktioniert wieder die fehlermeldung lautete zu fein gemahlen die pumpe wurde immer leiser und e kam weder kaffee noch wasser raus auch der sp lvorgang wurde abgebrochen wollte schon eine neue pumpe bestellen aber nach der reinigung de oberen br hkolbens l uft der kaffeevollautomat wieder ganz normal,"['usability', 'video', 'not usability']","[0.6908854842185974, 0.2100992053747177, 0.09901531040668488]"
436,freut mich da ich weiterhelfen konnte,"['usability', 'video', 'not usability']","[0.5377515554428101, 0.33098936080932617, 0.13125912845134735]"
437,besser kann man e nicht erkl ren danke,"['not usability', 'usability', 'video']","[0.4864632189273834, 0.34211745858192444, 0.17141932249069214]"
438,freut mich sehr,"['usability', 'video', 'not usability']","[0.4263192117214203, 0.36470067501068115, 0.20898017287254333]"
439,ich habe eine delonghi magnifica die ein starkes ger usch macht und ein mahlen vort uscht obwohl kaffee aufgef llt ist steht immer kaffee auff llen bei gemahlenem kaffee da gleiche problem die br hgruppen ich habe zwei sind rein hatte schon jemand so ein problem,"['usability', 'not usability', 'video']","[0.6379677057266235, 0.21959491074085236, 0.14243735373020172]"
440,fixitari danke hat sich erledigt nach einige male umdrehen de keffeeautomaten und drauf geklopft hat e wieder funktioniert bestimmt war ein teilchen eingeklemmt sie haben recht gehabt,"['usability', 'video', 'not usability']","[0.501007080078125, 0.3365583121776581, 0.16243453323841095]"
441,guten abend die bohnen werden nicht gemahlen wenn ich da richtig verstehe vermutlich ist da mahlwerk verschli en,"['not usability', 'usability', 'video']","[0.42794767022132874, 0.34901162981987, 0.22304074466228485]"
442,tolles video super ruhig erkl rt solch gut gemachte anleitungen ben tigen wir fters vielen dank,"['video', 'usability', 'not usability']","[0.9049206972122192, 0.087339386343956, 0.007739858701825142]"
443,danke f r feedback,"['usability', 'video', 'not usability']","[0.4707975685596466, 0.3718223571777344, 0.1573801189661026]"
444,hallo ich habe einen fehler den ich nicht identifizieren kann die maschine kocht einen kleinen kaffee und stoppt danach blinken die kontrollleuchten achtung tank und wechseln sich mit der kontrollleuchte wasserd se ab haben sie eine vorstellung von dem problem vielen dank entschuldigung ich bin franzose,"['not usability', 'usability', 'video']","[0.46125921607017517, 0.28939899802207947, 0.24934181571006775]"
445,fixitari die maschine beginnt mit der kaffeezubereitung und stoppt dann die kontrollleuchte wassertank leuchtet achtung und leer genug blinken und zeigt dann die hei wasserd se an der kaffee der geflossen ist ist sehr klein ist sehr klar ich habe versucht die pumpe und den infuser zu wechseln aber immer noch da gleiche,"['usability', 'video', 'not usability']","[0.48902732133865356, 0.3053256869316101, 0.20564699172973633]"
446,hallo bist du sicher da e die tankleuchte ist und nicht die tresterleuchte k nnte ein hinweis auf falschen mahlgrad bzw zuviel kaffeepulver sein,"['usability', 'not usability', 'video']","[0.5457677841186523, 0.27222585678100586, 0.1820063441991806]"
447,vielen dank super erkl rt,"['video', 'usability', 'not usability']","[0.623964786529541, 0.32033005356788635, 0.05570518225431442]"
448,freut mich da ich helfen konnte,"['usability', 'video', 'not usability']","[0.5549893379211426, 0.27058735489845276, 0.17442332208156586]"
449,sag mal woher hast diese drehplatte gutes video sehr gut erkl rt,"['video', 'usability', 'not usability']","[0.8755139708518982, 0.11683821678161621, 0.007647867780178785]"
450,moin ist von hama,"['video', 'usability', 'not usability']","[0.5041693449020386, 0.27506160736083984, 0.22076904773712158]"
451,meine heizt aufmal eeeewigkeiten auf und der kaffee ist nur noch lauwarm woran kann dy liegen,"['usability', 'video', 'not usability']","[0.42438945174217224, 0.3861629068851471, 0.18944762647151947]"
452,moin da liegt aufjedenfall am thermoblock der sich langsam verabschiedet lg,"['video', 'usability', 'not usability']","[0.46787217259407043, 0.4413359463214874, 0.09079193323850632]"
453,top,"['usability', 'video', 'not usability']","[0.4574650228023529, 0.4551525115966797, 0.0873824954032898]"
454,dankesch n,"['usability', 'video', 'not usability']","[0.4668981432914734, 0.40867000818252563, 0.12443190068006516]"
455,hallo hast du ein tipp bei mir klemmt die br hgruppe bekomme die nicht raus und den trester nicht rein,"['usability', 'video', 'not usability']","[0.5632518529891968, 0.30860742926597595, 0.12814074754714966]"
456,fixitari mittlerweile gel st habe aber da problem da die maschine kein wasser zieht zeigt an wassersauslauf einsetzt und ok dr cken aber auch dann kommt kein wasser,"['usability', 'not usability', 'video']","[0.37910374999046326, 0.3152039051055908, 0.3056923449039459]"
457,ist die br hgruppe oben oder unten h ngen geblieben,"['usability', 'video', 'not usability']","[0.55003821849823, 0.29216137528419495, 0.15780042111873627]"
458,super video bei meiner ecam 22 366 kommt kein wasser au der d se beim sp lvorgang u e wird kein kaffegebr ht das wasser landet meistens in der auffangschale unter der maschiene ist e auch na oder sogar teilweise in dem tresterbeh lter heiswasser o milchschaum kommt normal raus woran kann da liegen danke,"['video', 'usability', 'not usability']","[0.9411166906356812, 0.04284670576453209, 0.016036629676818848]"
459,moin zu dem modell kann ich leider nichts sagen,"['not usability', 'usability', 'video']","[0.6982398629188538, 0.1922697275876999, 0.10949040949344635]"
460,eine mutter von den schrauben de block ist irgendwie verschwunden,"['not usability', 'video', 'usability']","[0.5082777142524719, 0.2999263405799866, 0.19179598987102509]"
461,wenn eine von 4 schrauben fehlt sollte da auch kein problem sein,"['usability', 'video', 'not usability']","[0.685283899307251, 0.20163904130458832, 0.1130770817399025]"
462,e ist die bei 5 31 bei der anderen schraube hat e gut geklappt,"['usability', 'video', 'not usability']","[0.6848716735839844, 0.20267254114151, 0.11245580017566681]"
463,wasser tropft guter tipp,"['usability', 'video', 'not usability']","[0.44545528292655945, 0.4351305365562439, 0.11941415816545486]"
464,freut mich da ich helfen konnte,"['usability', 'video', 'not usability']","[0.5549893379211426, 0.27058735489845276, 0.17442332208156586]"
465,klasse video br hkopf nach anleitung ausgebaut und gereinigt danach alles wieder montiert leider kam nach wie vor die fehlermeldung wasserkreislauf leer an wa k nnte da noch liegen w re sehr dankbar ber weitere hilfe und tipps,"['video', 'usability', 'not usability']","[0.9078767895698547, 0.07311087101697922, 0.0190123300999403]"
466,wenn ich den ummantelten schlauch am thermoblock im video zu sehen an stelle 4 10 abziehe l uft da wasser und da programm ganz normal durch sowie ich den schlauch wieder aufstecke kommt nach kurzer zeit wieder die fehlermeldung wasserkreislauf leer,"['video', 'usability', 'not usability']","[0.9564539790153503, 0.03778345137834549, 0.0057626040652394295]"
467,fixitari erstmal vielen dank f r die schnelle antwort ja wenn ich den schlauch oben am thermoblock abmache l uft der sp lvorgang und da heisswasserprogramm ganz durch aber sowie ich den schlauch wieder aufstecke brechen beide programme nach kurzer zeit wieder ab die pumpe wird dann auch immer leiser und die fehlermeldung kommt wasserkreislauf leer,"['usability', 'video', 'not usability']","[0.6690222024917603, 0.2160593867301941, 0.11491839587688446]"
468,moin pumpt die maschine denn wasser fall nicht ist noch luft vorhanden mit dem hei wasserauslauf milchauslauf kann man die maschine entl ften,"['video', 'usability', 'not usability']","[0.4346001148223877, 0.30840063095092773, 0.25699928402900696]"
469,wo ist schlauch,"['not usability', 'usability', 'video']","[0.43318605422973633, 0.3302566111087799, 0.23655739426612854]"
470,welcher schlauch,"['usability', 'video', 'not usability']","[0.4295403063297272, 0.3914546072483063, 0.17900505661964417]"
471,welches ultraschallger t benutzt du,"['video', 'usability', 'not usability']","[0.44020628929138184, 0.28209036588668823, 0.27770334482192993]"
472,da ich fters auch gr ere teile habe benutze ich folgendes bad,"['not usability', 'usability', 'video']","[0.6598042249679565, 0.2160109281539917, 0.12418481707572937]"
473,ser gut und sachlich erkl rt mir der anleitung kann e wirklich jeder na zumindest die meisten,"['usability', 'video', 'not usability']","[0.6068538427352905, 0.24475859105587006, 0.1483875811100006]"
474,vielen lieben dank f r da feedback,"['video', 'usability', 'not usability']","[0.42683514952659607, 0.3636243939399719, 0.20954041182994843]"
475,super video hast du vielleicht eine idee wieso bei meiner kein fast kein wasser mehr kommt weder beim kaffee al auch beim hei wasser nach begutachtung schein die wasserpumpe zu funktionieren jedoch nachdem kessel kommt haupts chlich nur luft durch den schlauch wenn ich die hei wasser funktion verwende kommt abwechselnd kurzzeitig wasser dann wieder nur nur dampf mfg flo,"['video', 'usability', 'not usability']","[0.8765265941619873, 0.099796362221241, 0.023677051067352295]"
476,moin l uft da wasser den in die abtropfschale oder bleibt diese ebenfalls trocken lg,"['video', 'usability', 'not usability']","[0.3856131434440613, 0.37063512206077576, 0.24375176429748535]"
477,ich bin eine frau u al ich sah wie toll e erkl rt ist will ich einfach nicht aufgeben,"['usability', 'not usability', 'video']","[0.49559569358825684, 0.2675391137599945, 0.23686514794826508]"
478,nein leider nicht,"['not usability', 'usability', 'video']","[0.8032938838005066, 0.10597983002662659, 0.09072621911764145]"
479,ich hoffe e hat inzwischen geklappt,"['usability', 'video', 'not usability']","[0.430610328912735, 0.3282795548439026, 0.24111013114452362]"
480,l uft jetzt in die maschine,"['usability', 'video', 'not usability']","[0.4969221353530884, 0.444978266954422, 0.05809956416487694]"
481,scheinbar unter der heizung unter der br hgruppe ich schau morgen nochmal,"['usability', 'video', 'not usability']","[0.5184891819953918, 0.32475394010543823, 0.1567569077014923]"
482,l uft e an der br hgruppe vorbei irgendwo scheint eine dichtung dann nicht zu halten oder kommt e vorne hinter der wand zwischen t r und wassertank raus,"['usability', 'video', 'not usability']","[0.46617960929870605, 0.3704931437969208, 0.1633271723985672]"
483,ich dreh bald am rad hab da jetzt mehrfach probiert jedesmal heisst e nach riesen krach erst mal innere br hgruppe einsetzen wa nat rlich eingesetzt ist hatte sogar eine neue innere br hgruppe gekauft weil ich dachte da ich ggf da etwas falsch zusammen gebaut habe hilfe,"['usability', 'video', 'not usability']","[0.5764980316162109, 0.2966706454753876, 0.12683136761188507]"
484,danke,"['video', 'usability', 'not usability']","[0.4207921326160431, 0.41653984785079956, 0.16266804933547974]"
485,ok,"['usability', 'video', 'not usability']","[0.4715237021446228, 0.43380627036094666, 0.09467003494501114]"
486,moin da hat dann aber nichts mit dem oberen br hkolben zu tun einer der sensoren ist ohne funktion,"['not usability', 'usability', 'video']","[0.8140786290168762, 0.11398862302303314, 0.07193281501531601]"
487,sehr gut gefallen,"['not usability', 'video', 'usability']","[0.4068593978881836, 0.3604259788990021, 0.23271459341049194]"
488,danke f r feedback,"['usability', 'video', 'not usability']","[0.4707975685596466, 0.3718223571777344, 0.1573801189661026]"
489,gute erkl rung,"['usability', 'video', 'not usability']","[0.662139892578125, 0.26454660296440125, 0.07331355661153793]"
490,danke,"['video', 'usability', 'not usability']","[0.4207921326160431, 0.41653984785079956, 0.16266804933547974]"
491,vielen dank f r da video kaffevollautomat l uft wieder,"['video', 'usability', 'not usability']","[0.8530774712562561, 0.13246609270572662, 0.014456413686275482]"
492,sehr gerne,"['usability', 'video', 'not usability']","[0.4451480209827423, 0.3866567015647888, 0.16819527745246887]"
493,hallo meine delonghi 5500 kaffee geht aber bei cappuccino sthet aufheizung bitte warten,"['usability', 'video', 'not usability']","[0.48719075322151184, 0.33233529329299927, 0.18047398328781128]"
494,fixitari hallo ich habe heizung ausgetauscht und ging 5 tage dann wieder gleich feler,"['usability', 'video', 'not usability']","[0.42695727944374084, 0.41968363523483276, 0.15335910022258759]"
495,moin dann wird vermutlich die dampfheizung oder die thermosensoren einen defekt haben,"['usability', 'video', 'not usability']","[0.4083010256290436, 0.40084606409072876, 0.19085291028022766]"
496,bei mir l uft der erste kaffee tr pfchenweise danach wieder wie gewohnt k nnte da der obere bl hkolben sein passt die anleitung auch f r die de longhi caffe corso esam 2600,"['usability', 'video', 'not usability']","[0.6622661352157593, 0.23059146106243134, 0.1071423590183258]"
497,moin die anleitung l sst sich auf alle esam modelle anwenden,"['usability', 'video', 'not usability']","[0.4495113492012024, 0.4082561731338501, 0.14223246276378632]"
498,mein primadonna 6600 infuser steckt in der oberen position fest kann e nicht bewegen wie kann ich e entfernen,"['usability', 'not usability', 'video']","[0.47680410742759705, 0.31844598054885864, 0.2047499120235443]"
499,hallo der sensor f r den oberen endstop wird defekt sein oder ihr br hgruppeantrieb ist besch digt sie m ssen ber da wartungsmen die br hgruppe manuell heruntefahren,"['usability', 'video', 'not usability']","[0.5503642559051514, 0.2916102409362793, 0.15802547335624695]"
500,hallo habe die delonghi gereinigt nach ihrer anleitung an wa kann e liegen da mir der fi schalter immer rausfliegt ansonsten top erkl rt,"['video', 'usability', 'not usability']","[0.4559031128883362, 0.36044105887413025, 0.18365584313869476]"
501,moin also da der fi fliegt ist ungew hnlich vermutlich liegt ein kurzschluss vor oder die steuerplatine ist defekt,"['usability', 'video', 'not usability']","[0.5096070766448975, 0.32041433453559875, 0.16997860372066498]"
502,vielen dank,"['video', 'usability', 'not usability']","[0.5617926716804504, 0.3398222327232361, 0.09838506579399109]"
503,freut mich da ich helfen konnte,"['usability', 'video', 'not usability']","[0.5549893379211426, 0.27058735489845276, 0.17442332208156586]"
504,sehr tolles und verst ndliches video da ich nun kein kaffeevollautomat monteur bin habe ich folgende frage ist da bauteil daf r verantwortlich das der kaffee hei ist ber eine kurze info w re ich dankbar vielen dank,"['video', 'usability', 'not usability']","[0.9374008774757385, 0.04254438355565071, 0.02005467377603054]"
505,hab die selbe maschine und jetzt nach knapp 5 jahren ohne wartung weil zu teuer jedes jahr inspektion je 120euros wird der kaffee nicht mehr richtig hei woran kann e liegen bevor ich alle wat bestelle,"['usability', 'not usability', 'video']","[0.46019312739372253, 0.33345457911491394, 0.20635227859020233]"
506,hallo dirk danke f r da feedback der br hkolben ist lediglich f r da auspressen zust ndig er geh rt jedoch an den thermoblocj angeschraubt der f r den hei en kaffee sorgt,"['usability', 'video', 'not usability']","[0.5540805459022522, 0.29847386479377747, 0.1474456638097763]"
507,hallo da video ist klasse hat alles super geklappt und wieder sauber aber leider kommt bei un immer noch nich tr pfchenweise kaffee und 1 5 der menge in die tasse hast du noch einen tipp,"['video', 'usability', 'not usability']","[0.9285402297973633, 0.056598909199237823, 0.01486088428646326]"
508,moin wie sieht den der trester au sehr na ist er fest oder zerfallen,"['video', 'usability', 'not usability']","[0.5652613043785095, 0.2711072564125061, 0.16363146901130676]"
509,hallo ari ich bin gerade dabei den br hkolben etc zu reinigen bei minute 10 40 gibst du ja den hinweis da man auf die feder achten mus bei der demontage bei mir war leider garkeine feder vorhanden ist sowas m glich mein problem der maschine ist folgendes nach dem entkalken hat sie keinen kaffee mehr von sich gegeben auch da sp len ging nicht mehr ich habe daraufhin eine neue pumpe bestellt leider ohne erfolg der fehler ist immernoch der selbe im display erscheint wasserkreislauf leer wasserkreislauf f llen hast du vllt noch eine idee wa e sein k nnte lg,"['usability', 'video', 'not usability']","[0.47179263830184937, 0.36867761611938477, 0.15952979028224945]"
510,moin die feder mus immer vorhanden sein ansonsten arbeitet die maschine nicht richtig die feder gibt e jedoch auch einzeln zu kaufen wenn du magst lasse ich dir gerne einen link zukommen,"['usability', 'not usability', 'video']","[0.5513770580291748, 0.2403562217950821, 0.2082667052745819]"
511,super video,"['video', 'usability', 'not usability']","[0.9255844354629517, 0.07002333551645279, 0.004392258357256651]"
512,danke f r da feedback,"['usability', 'video', 'not usability']","[0.49944719672203064, 0.3678206503391266, 0.13273221254348755]"
513,leider nachdem ich alles so genau gemacht habe habe ich jetzt allgemeine st rung und kann meine maschine nicht mehr starten,"['usability', 'not usability', 'video']","[0.40754908323287964, 0.347618043422699, 0.24483288824558258]"
514,moin macht die maschine garnichts mehr nachdem start,"['video', 'usability', 'not usability']","[0.5084483623504639, 0.37635383009910583, 0.11519782990217209]"
515,i wish i knew what you were saying nice repair,"['video', 'usability', 'not usability']","[0.3787194490432739, 0.3233483135700226, 0.2979322373867035]"
516,thanks d,"['usability', 'video', 'not usability']","[0.5114112496376038, 0.41063204407691956, 0.07795676589012146]"
517,hallo ari sehr sch ne angenehmes video hat mir geholfen meine esam 6750 von 2015 zu zerlegen da ich folgendes problem hatte maschine zeigte an das ich sie entl ften mus trotz entl ften kam die anzeige erneut habe dann die br hgruppe gereinigt und den oberen br hkolben die damit verbundenen dichtungen ersetzt danach hat e am oberen br hkolben wasser rausgedr ckt trotz neuer dichtung daher habe ich den oberen br hkolben ersetzt danach war alles dicht aber die maschine l sst sich immer noch nicht entl ften kannst du mir einen tipp geben im voraus danke,"['video', 'usability', 'not usability']","[0.8575970530509949, 0.10686478763818741, 0.035538170486688614]"
518,moin meinst am besten versuchst du mit der maschine ein paar hei wasserbez ge durchzuf hren ber die milchd se da ist der standartvorgang zum entl ften sollte die maschine da problem aber immer wieder haben w re auch ein m glicher defekt an der pumpe nicht auszuschlie en,"['usability', 'video', 'not usability']","[0.5100787281990051, 0.3406657576560974, 0.14925549924373627]"
519,ich h tte mir gew nscht das du sie noch testest bevor du sie wieder zu machst,"['video', 'usability', 'not usability']","[0.4728299081325531, 0.3379923701286316, 0.18917769193649292]"
520,sollte ich nochmal ein video machen werde ich daran denken danke dir f r da feedback,"['video', 'usability', 'not usability']","[0.9029096961021423, 0.0749170258641243, 0.022173263132572174]"
521,super erkl rt und dargestellt danke f r die arbeit hat mir sehr geholfen,"['usability', 'video', 'not usability']","[0.5008454918861389, 0.34453508257865906, 0.15461941063404083]"
522,freut mich da ich helfen konnte,"['usability', 'video', 'not usability']","[0.5549893379211426, 0.27058735489845276, 0.17442332208156586]"
523,vielen dank da video hat mir viel geholfen,"['video', 'usability', 'not usability']","[0.8480777740478516, 0.14276044070720673, 0.009161774069070816]"
524,freut mich da ich helfen konnte,"['usability', 'video', 'not usability']","[0.5549893379211426, 0.27058735489845276, 0.17442332208156586]"
525,gut erkl rt aber warum die handschuhe e gibt keine scharfen kanten und da bischen dreck kann man abwaschen,"['usability', 'video', 'not usability']","[0.44160738587379456, 0.3075183033943176, 0.2508743703365326]"
526,danke f r da feedback ist eine angewohnheit,"['usability', 'video', 'not usability']","[0.4398467540740967, 0.36028844118118286, 0.19986481964588165]"
527,gut gemacht auch wenn ein arbeitsschritt beim zusammenbau fehlt,"['usability', 'video', 'not usability']","[0.6824072003364563, 0.20800723135471344, 0.10958556830883026]"
528,fixitari hi ari tolles video e fehlt da st ck nach dem zusammenbau de br hkolbens also da wiedereinbauen in die maschine bi zum anschrauben der erdung ca 16 15,"['video', 'usability', 'not usability']","[0.961463212966919, 0.03142324835062027, 0.007113530300557613]"
529,danke f r da feedback welcher schritt hatte den gefehlt,"['usability', 'video', 'not usability']","[0.44931820034980774, 0.43024149537086487, 0.1204402893781662]"
530,hallo sehr gute beitr ge hast du vielleicht auch eine erkl rung daf r warum die delonghi esam 5500 nach dem einschalten im vorbereitungsprozess so quietschende qu lende ger usche von der mechanik her macht desweiteren bin ich auf der suche nach einem weiteren fehler nach dem einschalten kommt oft die fehlermeldung br hgruppe einsetzen obwohl sie eingesetzt ist klappe ge ffnet und an der br hgruppe ger ttelt und alles l uft wieder bi zum n chsten einschalten irgendein sensordefekt f r eine idee bin ich dankbar gru herbie,"['usability', 'video', 'not usability']","[0.5812364816665649, 0.257466584444046, 0.16129697859287262]"
531,fixitari vielen lieben dank f r die schnelle antwort hatte ich mir auch so gedacht hatte etwas wd40 an die spindel gespr ht und schon lief alles leise werde dann noch etwas vaseline auf die spindel bringen danke und wo sitzt der sensor f r die br heinheit,"['usability', 'video', 'not usability']","[0.6129626631736755, 0.24664311110973358, 0.14039425551891327]"
532,hallo herbie da fehlerbild passt pefekt auf einen verschli enen br hgruppenantrieb am besten die br hgruppe rausnehmen und die metalgewindestange die sie im hintergrund sehen schmierfett meine empfehlung ok 1110 gro z gig auf ganzer fl che einschmieren sollte da keine abhilfe schaffen wir bald ein antriebswechsel von n ten sein,"['usability', 'not usability', 'video']","[0.4838070273399353, 0.26342251896858215, 0.25277045369148254]"
533,hallo ich habe die schritte nach der anleitung gemacht leider war meine maschine dann undicht und die br heinheit f hrt nicht mehr runter wa kann ich jetzt machen,"['usability', 'video', 'not usability']","[0.4429571032524109, 0.29708796739578247, 0.25995489954948425]"
534,moin bitte den vorgang wiederholen da scheint wohl ein fehler beim zusammenbauen unterlaufen zu sein lg,"['usability', 'video', 'not usability']","[0.46202990412712097, 0.4060583710670471, 0.13191169500350952]"
