,sequence,labels,scores
2958,welp i got a starbucks double espresso for gbp98 5 at heathrow last week and out wa not half bad so yeah you can,"['usability', 'video', 'not usability']","[0.6951543688774109, 0.24144338071346283, 0.06340224295854568]"
2959,chinese brand wpm welhome gemilai not comment much now coz im still waiting for mine in shipping,"['usability', 'not usability', 'video']","[0.43740931153297424, 0.3041159510612488, 0.25847476720809937]"
2960,i would be curious what you think about the all in one coffee machine i own the philip saeco intelia focus hd8751 47 which i bought second hand and though it doe not make an espresso a good a a dedicated espresso machine with my own home roasted coffee bean it get the job done perhaps in the future i might get a good espresso machine great review at least it educates me what to avoid,"['usability', 'not usability', 'video']","[0.5721259713172913, 0.3155903220176697, 0.11228369176387787]"
2961,i have always wanted an espresso machine luckily i have been smart enough not to buy one of these thanks james i can not wait to see the next iteration of these review,"['not usability', 'usability', 'video']","[0.584096372127533, 0.25832265615463257, 0.15758104622364044]"
2962,when your scale cost 3x more than your espresso machine,"['usability', 'not usability', 'video']","[0.45385244488716125, 0.40809398889541626, 0.13805358111858368]"
2963,i like this video,"['video', 'usability', 'not usability']","[0.936801016330719, 0.06032825633883476, 0.002870706142857671]"
2964,though i initially wrote what seemed a witty comment in the tl dw format i realized there is truly no such thing a too long of a video from james p s sub gbp100 machine are the cause of global warming,"['video', 'not usability', 'usability']","[0.657602846622467, 0.2675342261791229, 0.07486288994550705]"
2965,hacking a budget machine to use non pressurized basket improved the coffee a lot gauge temperature can make the coffee making process more complicated which is not beginner friendly for my first coffee year let me press a button and get an ok coffee at home,"['usability', 'not usability', 'video']","[0.6097856163978577, 0.3166334331035614, 0.07358095049858093]"
2966,i am really curious what you can do with these machine if you were to take the time to tweak them under the hood by overriding the controller to well give you more control but then again i do not want to take the risk of blowing something up electrocution or burning something,"['not usability', 'usability', 'video']","[0.4971577227115631, 0.39913424849510193, 0.10370805859565735]"
2967,loopdaddy fan a well tipped some bat using brave browser highly recommend for creator or to earn money while browsing,"['usability', 'video', 'not usability']","[0.617482602596283, 0.3129492700099945, 0.06956809014081955]"
2968,would you test the philip lattego automatic coffee machine,"['usability', 'video', 'not usability']","[0.77972811460495, 0.18031615018844604, 0.03995569422841072]"
2969,love love love your video and my appreciation of coffee ha evolved since i began watching them for which i thank you i would love ot if you would do a video about turkish coffee your take on it and if you like it or not,"['video', 'usability', 'not usability']","[0.9216781258583069, 0.06659461557865143, 0.011727254837751389]"
2970,thanks this is really useful can you do something similar for different price range so people know what is best to buy with different budget,"['usability', 'video', 'not usability']","[0.9572246074676514, 0.02767239697277546, 0.015103054232895374]"
2971,the best shot i have had from a delonghi ec 155 us pressurized basket wa because i discovered ristrettos with my own experimenting before knowing what they were i wa not using a scale then i wa using volumetric parameter i would guess around 13 g in and 1 fl oz out had some cheap light roasted bean amazon branded bean ground then very fine on a dollar10 hand grinder tasted like sweet raisin or in the uk a james mentioned before currant,"['usability', 'not usability', 'video']","[0.7116947174072266, 0.14976057410240173, 0.13854467868804932]"
2972,i am here for the deja brew lt 3 keep it up james,"['usability', 'video', 'not usability']","[0.6145211458206177, 0.24743789434432983, 0.1380409449338913]"
2973,i think you made a great test of each one and got the best espresso coffee you could the problem is your high quality expectation this machine are for starbucks client that drink fluffy white gigantic cappuccino and latte with a hit of black dark roasted coffee extract they call espresso and 2 pack of sugar it wa great fun watching you get frustrated,"['video', 'usability', 'not usability']","[0.4378235340118408, 0.2845997214317322, 0.2775767743587494]"
2974,hey james if you are interested in going even cheaper the mr coffee ecm160 go for around dollar30us in store that is only around 25 quid in my experience with a bit of practice with the machine it make better espresso than a mastrena but you are virtually required to pull 4 shot at a time to get a good brew out of it in my experience,"['usability', 'video', 'not usability']","[0.8113410472869873, 0.1324760764837265, 0.0561828687787056]"
2975,the video my poor as needed but did not know it,"['video', 'usability', 'not usability']","[0.9372437596321106, 0.042445529252290726, 0.020310787484049797]"
2976,i bought an aeropress 5 year ago i am now on my second i use a burr grinder i would love to upgrade to an espresso machine but i know they are expensive i would really appreciate a video on the minimal amount you can spend on a machine,"['video', 'usability', 'not usability']","[0.690142035484314, 0.20327544212341309, 0.10658246278762817]"
2977,thank you very much for this video james,"['video', 'usability', 'not usability']","[0.940324068069458, 0.055979374796152115, 0.003696512896567583]"
2978,hey james how about a how to brew using a pour over drip stand or coffee stand or whatever it is called haha i have been searching for a video on it and can not really find any decent one,"['not usability', 'usability', 'video']","[0.5824458599090576, 0.27942636609077454, 0.13812775909900665]"
2979,i am curious to know what you think about arabic turkish coffee it is really popular over here and the result can rally vary on the spectrum of excellent horrible do you think it is a good brewing method,"['usability', 'video', 'not usability']","[0.47997990250587463, 0.3144805431365967, 0.2055395245552063]"
2980,2 27 deeply unpleasant to use,"['not usability', 'usability', 'video']","[0.8561869263648987, 0.12979383766651154, 0.014019286260008812]"
2981,seems like james is finally starting to make video for the audience he ha instead of the audience he wish he had,"['video', 'usability', 'not usability']","[0.854804277420044, 0.11374406516551971, 0.03145166486501694]"
2982,i wanted to buy a cheap espresso machine and i got a gaggia ri8423 21 gran style witch made me pleased with the coffee it make is there any experience in comparison to that,"['usability', 'not usability', 'video']","[0.5033566951751709, 0.3446837365627289, 0.1519595980644226]"
2983,i actually have the australian build of the swan i have had it for a couple of year and look i am no coffee expert but i think it taste ok i very much view it a my introductory foray into espresso and one day i intend to upgrade to something better the real thing i found to be utterly terrible about this unit wa the stupid straw on the steam wand i took mine off and can produce pretty ok foam but the wand is also frustratingly short i do not regret the purchase it definitely ha not been lost in a cupboard i am rather happy with it that said your video ha me excited about what my future upgrade ha in store for me,"['video', 'usability', 'not usability']","[0.7871371507644653, 0.1360747069120407, 0.07678814977407455]"
2984,me watch james hoffman video also me drink lidl brand coffee from a krups nespresso machine,"['video', 'usability', 'not usability']","[0.812740683555603, 0.1779642105102539, 0.009295114316046238]"
2985,i do james v60 method daily and occasionally his french press method a well but when i need folgers in a mr coffee i can still enjoy it learning the depth of coffee help me appreciate it more when it is great but doe not diminish my ability to enjoy supermarket coffee a long a it is not actually terrible,"['usability', 'video', 'not usability']","[0.5505931973457336, 0.2933200001716614, 0.15608687698841095]"
2986,ik do it even cheaper i have the earopress and chemex,"['usability', 'video', 'not usability']","[0.7599738836288452, 0.1841346174478531, 0.05589151382446289]"
2987,i watch every new video but drink pre ground coffee from a french press measured by eye without any timing coffeeconfessions,"['video', 'usability', 'not usability']","[0.7135453224182129, 0.17422790825366974, 0.11222675442695618]"
2988,if you enjoy coffee then you should be welcomed here without judgement,"['usability', 'video', 'not usability']","[0.7605654001235962, 0.1543096899986267, 0.08512486517429352]"
2989,calvin rey i do it is kind off weird coffee like it is somehow inconsistent in taste sometimes it is really sour and sometimes it even taste a little burnt but most of the time it is pretty decent,"['usability', 'not usability', 'video']","[0.576166033744812, 0.259633332490921, 0.16420069336891174]"
2990,hey james i think you missed a point by not saying if you would rather use the delonghi or something even cheaper and mechanical for espresso making like a roc or a flair or even a simple mokka pot how would these rank against the delonghi would be nice if you could clear that up,"['usability', 'not usability', 'video']","[0.6886709928512573, 0.23191124200820923, 0.07941778749227524]"
2991,a moka pot doe not produce espresso,"['not usability', 'usability', 'video']","[0.6739363670349121, 0.2550640404224396, 0.07099959254264832]"
2992,flair classic,"['video', 'usability', 'not usability']","[0.5445091724395752, 0.3856218457221985, 0.0698690190911293]"
2993,would really like to see this in the sub 250 300 range especially comparing something like these machine v some of the hand pulled device you have shown,"['usability', 'video', 'not usability']","[0.5260233879089355, 0.29121237993240356, 0.1827642172574997]"
2994,i have the breville be 250 around dollar200 aud not worth dollar2 lot of steam everywhere you can not pull a decent shot i put it in my garage and purchased a delonge nespresso machine it producer more enjoyable coffee,"['not usability', 'usability', 'video']","[0.6573153734207153, 0.2717655301094055, 0.07091914117336273]"
2995,a very good video love every minute of it,"['video', 'usability', 'not usability']","[0.9446483254432678, 0.05214264616370201, 0.00320901139639318]"
2996,cool video,"['video', 'usability', 'not usability']","[0.9551801085472107, 0.042424120008945465, 0.0023957763332873583]"
2997,you could try the breville bambino plus,"['usability', 'video', 'not usability']","[0.8061847686767578, 0.14202889800071716, 0.051786381751298904]"
2998,if the answer wa yes the title would probably have been you can get good espresso for under gbp100 11 one11,"['not usability', 'usability', 'video']","[0.5376711487770081, 0.3075774312019348, 0.15475143492221832]"
2999,i actually used an older version of that delonghi at my office and it wa not awful a an experience sure it feel cheap and lightweight and it would be better to purchase another tamper even a 15euros one but the one i used had a stable portafilter basket it wa possible to swap between two basket size one and two cup and it is possible to find it at a lower price if you are lucky overall i would save my money for something better but i wa not too disappointed,"['usability', 'not usability', 'video']","[0.8357846140861511, 0.0852910503745079, 0.07892432063817978]"
3000,8 56 what happened with the jump in exposure shame about the outcome of this experiment what price bracket is next under gbp200,"['not usability', 'usability', 'video']","[0.5892201066017151, 0.22997930645942688, 0.18080061674118042]"
3001,what about de longhi dedica ec685,"['usability', 'video', 'not usability']","[0.6216168403625488, 0.24317611753940582, 0.13520708680152893]"
3002,it would be great to see your thought on some of the market leader around the mid level price range,"['video', 'usability', 'not usability']","[0.4316512942314148, 0.3613532483577728, 0.20699545741081238]"
3003,i have a version of the swan espresso machine mine is the ikohs it wa gbp70 and for me a start to try making my own cappucino or attempt of i still struggle with it after using it everyday for just over a month now for me it is better than instant coffee and cheaper than going out and getting coffee but i would love more info on how to get more out of it if that is even a possibility,"['usability', 'not usability', 'video']","[0.8137903213500977, 0.10007404536008835, 0.08613560348749161]"
3004,keen to see where future test end up i have got a second hand gaggia classic and it wa not really a good enough experience to convert me from my filter brewing,"['not usability', 'usability', 'video']","[0.9026126265525818, 0.06356433033943176, 0.03382302448153496]"
3005,please say deja brew next time i bought the delonghi in the exact scenario you imagined late night impulse buy used it several time and now it just take up counter space i am fine with my pour over setup and the occasional espresso at a cafe now,"['usability', 'not usability', 'video']","[0.5112256407737732, 0.4566746950149536, 0.032099682837724686]"
3006,great public service announcement,"['video', 'usability', 'not usability']","[0.7538374662399292, 0.21071383357048035, 0.035448748618364334]"
3007,yes,"['video', 'usability', 'not usability']","[0.5160987973213196, 0.40233445167541504, 0.08156675100326538]"
3008,test the bialetti brikka is like the mini moka pot but for espresso,"['usability', 'video', 'not usability']","[0.8511868119239807, 0.10638335347175598, 0.04242980480194092]"
3009,hi james i have bought a similar machine and it is inconsistent and messy did not use it for a long time and just visit the local cafe for a good coffee still on a search of good and affordable daily espresso machine,"['not usability', 'usability', 'video']","[0.9126539826393127, 0.06226687505841255, 0.025079116225242615]"
3010,honestly i am glad you are giving me ammunition against those kind of atrocity exactly the title of your video came up and i am very looking forward to a video where my taste bud will not get hurt and i do not have to sell my car and walk 40 mile to work just to be able to afford a la marzocco or something cheer man your opinion is so valued the german roasting champion recommended your channel,"['video', 'not usability', 'usability']","[0.8673333525657654, 0.0871536135673523, 0.04551307111978531]"
3011,i wonder why he did not include the mr coffee ecmp50 a similarly priced machine that i used for year before upgrading to a barista express,"['usability', 'video', 'not usability']","[0.5561065673828125, 0.22424663603305817, 0.21964682638645172]"
3012,this is why i donate to the patreon to watch james make shitty espresso so i do not have to next up would love to see james compare gaggia classic breville infuser and other medium tier machine i would double my pledge to see that,"['not usability', 'video', 'usability']","[0.5441768765449524, 0.24436499178409576, 0.21145814657211304]"
3013,i have the swan retro which in australia is some generic brand sold by kmart in black i wanted something better than instant and cheaper than capsule i only like milky coffee i use supermarket pre ground stuff it is fine i have had it for over 2 year and it continues to be fine i wa not looking for a hobby i work from home and only drink 2 cup per day sometimes i have client visit and i offer them a coffee nobody ha complained repeat visitor have repeat coffee and all say nice coffee it is a you say fine but a bit dull which work for me,"['usability', 'video', 'not usability']","[0.6847565174102783, 0.17625996470451355, 0.13898351788520813]"
3014,what about the flare manual espresso machine,"['usability', 'not usability', 'video']","[0.819049060344696, 0.09580355137586594, 0.08514731377363205]"
3015,deja brew d,"['video', 'usability', 'not usability']","[0.38206279277801514, 0.3714444041252136, 0.24649286270141602]"
3016,can you make a review of used espresso machine for under 150euros i suppose that is something like 130gbp or if it is easier for you used machine for under 100gbp,"['usability', 'video', 'not usability']","[0.8059560060501099, 0.1395777016878128, 0.05446626618504524]"
3017,hey bozo what s the conversion from pound to dollar american audience u know u into game,"['video', 'usability', 'not usability']","[0.48777011036872864, 0.3602215647697449, 0.1520083248615265]"
3018,i am planning some bike packing trip camping touring with a push bike can you recommend a portable simple and lightweight set up for good camping coffee,"['usability', 'video', 'not usability']","[0.7794029116630554, 0.1538807600736618, 0.06671632081270218]"
3019,enter stage left lidl with a machine for gbp50,"['usability', 'video', 'not usability']","[0.5842023491859436, 0.37908506393432617, 0.0367126502096653]"
3020,it is not the espresso machine that i need but the frother i am tired using french press for frothing xd,"['usability', 'not usability', 'video']","[0.6931524276733398, 0.23506058752536774, 0.07178697735071182]"
3021,i have a machine similar to the swanretro but somehow even cheaper it ha the exact same portafilter i understand i am not going to be able to pull great espresso but it is a great gateway drug into the hobby and i have learned so much trying to dial it in i never thought to remove the extra filter so guess there is new fun to be had now fine espresso is better than no espresso,"['usability', 'not usability', 'video']","[0.678592324256897, 0.26038265228271484, 0.061025045812129974]"
3022,been fighting the urge to buy a cheap machine all this quarantine thank you so much for this video now i can confidently wait to hear your bare minimum recommendation much love from tokyo,"['video', 'usability', 'not usability']","[0.8932742476463318, 0.07629288733005524, 0.030432892963290215]"
3023,i believe there is a big community that mod and improves the delonghi machine to bring it to the next level will love to see your take on this,"['usability', 'video', 'not usability']","[0.5403741002082825, 0.336650550365448, 0.12297534197568893]"
3024,i have a delonghi that is about 3 year old and ha the similar water issue to the krupp but it doe pull a pretty half decent shot despite having the cheap style pressurised portafilter once lockdown is over here in the uk and i get back to work i plan to upgrade to a sage barista express a a treat to myself,"['usability', 'video', 'not usability']","[0.6206109523773193, 0.34829869866371155, 0.03109031729400158]"
3025,will you be reviewing the fellow ode grinder,"['usability', 'video', 'not usability']","[0.5759782195091248, 0.31109240651130676, 0.11292938143014908]"
3026,i have bought a delonghi but sadly it came with only with 3 different pressurized porta filter maybe it is possible to get the correct filter for mine or drill some small hole in the one in do not use,"['not usability', 'usability', 'video']","[0.7273367643356323, 0.22813545167446136, 0.04452770948410034]"
3027,definitely looking forward to the next iteration of this been brewing filter for a few year have an entry level grinder wilfa grinder but i always thought espresso wa too intimidating to get into it seems like there is so much to consider it will be nice to have some guidance,"['usability', 'not usability', 'video']","[0.5390844941139221, 0.35756346583366394, 0.10335201025009155]"
3028,had a good chuckle with deja brew good oneq,"['video', 'usability', 'not usability']","[0.5361297130584717, 0.3433864414691925, 0.1204838827252388]"
3029,doe anything beat a 2nd hand silvia bang for the buck wise,"['usability', 'video', 'not usability']","[0.7646014094352722, 0.17317451536655426, 0.062224019318819046]"
3030,i would love to see a review including delonghi scultura,"['not usability', 'video', 'usability']","[0.4151041805744171, 0.3491614758968353, 0.23573431372642517]"
3031,james wearing loop daddy is merch let is gooooooooooo,"['video', 'usability', 'not usability']","[0.5733697414398193, 0.3487253785133362, 0.07790488004684448]"
3032,soo just get a breville duo temp,"['usability', 'video', 'not usability']","[0.7658002376556396, 0.2054223120212555, 0.028777429834008217]"
3033,lol the machine just bend,"['usability', 'video', 'not usability']","[0.4728592336177826, 0.4421142041683197, 0.0850265622138977]"
3034,based on experience one can get a reasonable good espresso from a de longhi ec 685 which is however cost around gbp200 though it come with a pressurised basket there are non pressurised basket on the market for le than gbp10,"['usability', 'video', 'not usability']","[0.7840248346328735, 0.14734967052936554, 0.06862546503543854]"
3035,it would be nice to recommend a better home espresso machine for different price tag i use delonghi dedica deluxe and it is good i wish if you can teach u the basic for using home espresso machine and getting the best possible espresso from it thanks for the insight,"['usability', 'not usability', 'video']","[0.5543847680091858, 0.34803181886672974, 0.09758347272872925]"
3036,h koenig exp530 thermoblock cecotec power espresso 20 barista pro double thermoblocks 260 270 euro nemox fenice single boiler 259 550 euro,"['usability', 'video', 'not usability']","[0.8584114909172058, 0.0741923376917839, 0.06739617139101028]"
3037,i did get a lot of mileage out of that delonghi ec155 actually it is cheap feeling and the tamp and portafilter it come with are trash however i bought a 55mm unpressurized portafilter basket and a stainless steel tamp for literally dollar20 more i eventually also bought a good grinder and a scale and pulled shot after shot to dial it in eventually i wa making great tasting full bodied sweet and delicious espresso point is if you do not buy fresh bean from your local roaster an adequate grinder and a scale to reproduce your result it doe not matter if you bought a dollar100 or dollar1000 espresso machine your shot are going to suck for a while,"['usability', 'not usability', 'video']","[0.7122693061828613, 0.22930561006069183, 0.05842508748173714]"
3038,i purchased the swan machine to see if i wanted to get into coffee making it is a difficult machine to get right you can repeat the same process multiple time and get different result i often find espresso come out one side faster than the other one trick i found wa to get rid of the first second of espresso a that is just bitter after that it is okay,"['usability', 'not usability', 'video']","[0.7262531518936157, 0.1603732407093048, 0.11337357014417648]"
3039,doe the delonghi non pressurised basket fit in any other machine,"['usability', 'not usability', 'video']","[0.8987559676170349, 0.05092422664165497, 0.05031976476311684]"
3040,i wa getting really tired of french press coffee so i got a swan retro it work well when compacting the hell outta 18g into the 2 shot basket about a 2 2 5 yield ratio though it is probably the amazing cloud picker coffee doing all the work i am really happy with the machine,"['usability', 'video', 'not usability']","[0.8585183024406433, 0.10267502069473267, 0.03880665823817253]"
3041,id love more review like this different machine at different price point,"['video', 'usability', 'not usability']","[0.47884073853492737, 0.4311543107032776, 0.09000501036643982]"
3042,what do we have to spend to get really good espresso at home,"['usability', 'video', 'not usability']","[0.7892043590545654, 0.1276673525571823, 0.08312828093767166]"
3043,i personally would love a review of semiautomatic,"['usability', 'video', 'not usability']","[0.4902123808860779, 0.27217063307762146, 0.23761697113513947]"
3044,maybe you could do one about buying second hand espresso machine there are lot of gaggia classic on ebay,"['usability', 'video', 'not usability']","[0.5041887164115906, 0.26748794317245483, 0.2283233404159546]"
3045,james is the king of descriptor and articulating experience could this video be the pre cursor to a gaggia classic review i hope and doubt in equal measure,"['video', 'usability', 'not usability']","[0.9226618409156799, 0.0629802718758583, 0.01435783039778471]"
3046,love this kind of experiment could you make a comparison of affordable espresso machine where you can get good frothy milk for latte art thanks,"['usability', 'video', 'not usability']","[0.5736793279647827, 0.36777791380882263, 0.058542780578136444]"
3047,i have a slightly different delonghi with a pressurised portafilter and no it doe not pull amazing shot and yes sometimes i get frustrated when i grind my bean too fine and it can not cope but i love making coffee with it it brings me so much joy it is my first machine and i love it it cost me gbp90 and she will be with me for a long time to come,"['usability', 'not usability', 'video']","[0.6049175262451172, 0.28678470849990845, 0.10829779505729675]"
3048,i would also love to see you dive into second hand deal i bet a lot of coffee machine which would be over budget for most people if bought new could be quite interesting second hand,"['usability', 'video', 'not usability']","[0.5671470761299133, 0.26596084237098694, 0.16689203679561615]"
3049,you can pick up a second hand rok gc manual lever espresso machine from ebay for under gbp100 it is a perfect machine for a home espresso hobby a lot le to go wrong than with an electric machine it us a standard porta filter it ha a sensible dispersion screen for evenly extracting the puck and you can control every aspect of the brewing process yourself it also ha a basket that will take 18g which is far more useful than the 12g basket that these electric machine come with it is also really easy to maintain all of the part that would ever need servicing are available a a gbp25 kit,"['usability', 'video', 'not usability']","[0.9451888203620911, 0.03054899163544178, 0.024262215942144394]"
3050,awesome great review,"['usability', 'video', 'not usability']","[0.4621027410030365, 0.4354003965854645, 0.10249684005975723]"
3051,representing marc rebillet i see you james,"['usability', 'video', 'not usability']","[0.44491246342658997, 0.4015085995197296, 0.15357893705368042]"
3052,would be interested to see james feeling about the cheaper breville sage machine like the duo temp infuser and barista express,"['usability', 'not usability', 'video']","[0.7037331461906433, 0.18065202236175537, 0.11561477184295654]"
3053,the answer is gaggia baby,"['usability', 'video', 'not usability']","[0.41347789764404297, 0.39634639024734497, 0.19017577171325684]"
3054,it would be interesting to see what an extra gbp50 00 would get you compared to these,"['usability', 'video', 'not usability']","[0.4800947904586792, 0.3195767104625702, 0.200328528881073]"
3055,i do not know if you can buy this machine where you are but i am a big believer in the sunbeam em7000 current model previously em6910 and a model that can handle pod em7100 i have used these machine for close to 15 year and can get a good tasting coffee but i must admit i would prefer the steam to be a bit more powerful you can buy these machine on special for about dollar600 australian or about dollar420 usd,"['usability', 'video', 'not usability']","[0.7715449333190918, 0.14769601821899414, 0.08075907826423645]"
3056,i really like my em6900 though i think there is some reliability issue at least with the em6900 6910 i know the collar is really soft metal and wear out i got mine 2nd hand and it is well overdue for replacement,"['usability', 'not usability', 'video']","[0.7627246379852295, 0.12295705825090408, 0.11431831121444702]"
3057,a shape that make me slightly uncomfortable james hoffman 2020 i think we have just found the design for james is next t shirt,"['not usability', 'usability', 'video']","[0.8296799659729004, 0.09277097880840302, 0.07754901051521301]"
3058,would manual espresso machine like the flair rok robot make better espresso than all these,"['usability', 'not usability', 'video']","[0.7457562685012817, 0.13562998175621033, 0.11861370503902435]"
3059,look like i am getting the delonghi,"['usability', 'video', 'not usability']","[0.4488986134529114, 0.4400520324707031, 0.11104930937290192]"
3060,manuel espresso machine like flair or these cheap in your country machine bc they cost more than 200dollar here,"['usability', 'video', 'not usability']","[0.7716418504714966, 0.13749557733535767, 0.09086258709430695]"
3061,marc rebillet respect,"['video', 'usability', 'not usability']","[0.4094933569431305, 0.3839413523674011, 0.20656521618366241]"
3062,shame you did not consider a manual machine such a the flair or the rok presso a they probably make better espresso than any of these even if you have to add the kettle,"['not usability', 'usability', 'video']","[0.613847017288208, 0.302066445350647, 0.08408656716346741]"
3063,you chickened out on the pun yet still used it coward i still love the pun though,"['usability', 'not usability', 'video']","[0.5972656607627869, 0.21200278401374817, 0.19073154032230377]"
3064,i have had the delonghi for over a year and i am pretty happy with it overall by far the biggest factor in the quality of the output is the quality of the grind i buy my coffee pre ground and did have sourcing issue at the begining of lockdown which meant that i transitioned to using an esspresso ground coffee from a supermarket which wa a poor experience the tamper a you pointed out is not ergonomic in the slightest i have a seperate tamper for this reason the issue with the porta filter are also a bit frustrating i leave the puck to cool enough to handle before putting the ground in the bin and rinse the porta filter under the tap after use i find this address the usability issue when brewing once i have to do something else when i have guest having coffee which is where the drawback are exacerbated i resort to washing the puck out after pulling the shot which is not something i really like doing,"['usability', 'not usability', 'video']","[0.9692851305007935, 0.01717149093747139, 0.013543331995606422]"
3065,nice marc rebellet quarantine your shirt,"['usability', 'video', 'not usability']","[0.7143422961235046, 0.2015116959810257, 0.08414600789546967]"
3066,finding the best acceptable espresso machine is a great idea i have been using the delonghi ec685 m and it ha been quite good value imo it is in the gbp200 range,"['usability', 'video', 'not usability']","[0.8895822167396545, 0.08699226379394531, 0.023425482213497162]"
3067,great video please do a mid range espresso machine 250 500 pound,"['video', 'usability', 'not usability']","[0.937588095664978, 0.05947635695338249, 0.0029355748556554317]"
3068,i like the idea of entry level equipment amazon basic aka shiny landfill,"['usability', 'video', 'not usability']","[0.8042740225791931, 0.1527458280324936, 0.0429801307618618]"
3069,i have got one of the slightly more pricey delonghi machine a dedica deluxe they have got a bit of a funny shape going on that i got fairly cheaply off ebay it came with a pressurised portafilter but with an after market non pressurised basket it make pretty decent espresso imo however it is still nowhere near the coffee shop quality i crave,"['usability', 'not usability', 'video']","[0.6013249754905701, 0.2843457758426666, 0.11432928591966629]"
3070,interested in the better option for more than 100gbp,"['video', 'usability', 'not usability']","[0.40049269795417786, 0.3930952847003937, 0.20641203224658966]"
3071,the delonghi must be updated because i had that exact model but it had a pressurised portafilter basket similar to the swan like you say it wa ok but not great i recently bought a breville machine but wa disappointed to find out that it is breville uk not breville australia known a sage in eu due to the first breville already being established in the uk it is ok but again came with a pressurised portafilter basket however it is a standard 58mm size so i wa able to order an unpressurised basket so i have been playing with different coffee and getting much better result i only have a hand grinder porlex so for now it suit my purpose and budget in the future i will save and invest in a better machine and proper grinder so i look forward to the rest of your review with interest,"['usability', 'not usability', 'video']","[0.5439253449440002, 0.387683242559433, 0.06839144974946976]"
3072,i have got a little beko machine that cost me gbp59 use it with the wilfa grinder on a mocca setting give me the crema i have been missing during lock down until the cafe open again,"['usability', 'video', 'not usability']","[0.9418705701828003, 0.04200766980648041, 0.01612168177962303]"
3073,i saw that de longhi on picture in e shop i thought the tamper is magnetically attached like in breville sage dddd,"['usability', 'video', 'not usability']","[0.7819899916648865, 0.1455562561750412, 0.07245375216007233]"
3074,i would be really interested to see a video on the minimum requirement spending to make excellent coffee i have always been a bit hesitant on spending too much on coffee equipment knowing what you consider a minimum would be super helpful,"['video', 'not usability', 'usability']","[0.7645845413208008, 0.13182951509952545, 0.10358593612909317]"
3075,i love those what is better video it is really helpful and great keep doing that and please do some beehouse guiddddde i am cry in melitta right now,"['video', 'usability', 'not usability']","[0.8795465230941772, 0.10253225266933441, 0.017921222373843193]"
3076,curious to hear thought on the sage breville duo temp found a good deal on it for about dollar200 australian dollar heard good thing and it ha non pressurised option,"['usability', 'video', 'not usability']","[0.7494121193885803, 0.16727451980113983, 0.08331336081027985]"
3077,a nespresso machine will produce better coffee when you are on a budget,"['usability', 'video', 'not usability']","[0.8885972499847412, 0.07480955868959427, 0.036593206226825714]"
3078,next video idea can you buy a good used espresso machine for under gbp100,"['video', 'usability', 'not usability']","[0.8674623370170593, 0.1227497011423111, 0.009788008406758308]"
3079,looking forward to that machine you find that is cheap and good d,"['usability', 'video', 'not usability']","[0.7262583374977112, 0.18879994750022888, 0.08494167774915695]"
3080,can already see the annoyance on his face a soon a he started touching the 1st machine that is what we are all here for,"['video', 'usability', 'not usability']","[0.4937850832939148, 0.31110215187072754, 0.19511282444000244]"
3081,my girlfriend found me a second hand krups bravo 871 for like dollar10 a couple year ago which i have used off and on and enjoyed i am guessing i am making some subpar espresso that taste good to my own barbaric palate but i do wonder how much more i would be enjoying the experience with a better machine,"['usability', 'not usability', 'video']","[0.8146735429763794, 0.09792699664831161, 0.08739946037530899]"
3082,please say yes please say yes,"['usability', 'video', 'not usability']","[0.5583799481391907, 0.30958789587020874, 0.13203220069408417]"
3083,i have a very similar delonghi it is ok but not barista good i have now bought the sage barista touch pretty sure you will recommend one of sage is machine in a similar video to this one,"['video', 'usability', 'not usability']","[0.9069427251815796, 0.05985238775610924, 0.033204931765794754]"
3084,what would be the next go to upgrade after my setup delonghi dedica graef cm800 do you think i should change the grinder i am very unhappy with my dedica but do not know what to do after this i am only drinking cappucino,"['not usability', 'usability', 'video']","[0.5348993539810181, 0.3552156984806061, 0.10988486558198929]"
3085,great video love your shirt have a wonderful day,"['video', 'usability', 'not usability']","[0.935437023639679, 0.060807667672634125, 0.003755340352654457]"
3086,i have a 30 year old saeco aroma which also us a pressurized portafilter it is obviously not a good a an unpressurized option although such a basket ha been made by third party but at least the machine itself is well built all metal made in italy even water distribution halfway decent steam wand it is definitely a more acceptable option but were it still available it would cost quite a bit more than any of these machine here,"['usability', 'not usability', 'video']","[0.6135262250900269, 0.2819901704788208, 0.10448364913463593]"
3087,from my experience for the last 40 year i went through many espresso machine with the 15 bar of pressure and so far the best one out of all of them is deloghi icona the secret lay in the design of the filter basket you can dismantle it for cleaning it ha 3 part that screw into the basket that is what make a good frothy espresso i have been using it for the last 10 year never let me down a perfect espresso every time you want a good espresso buy the bean not the already ground bean is trail and error to find good bean high strength no 5 the machine cost around gbp160 but you can grab a second hand for about gbp50 ebay facebook market or gumtree check it out james i guarantee you will not be disappointed way better then than the one that cost over gbp400,"['usability', 'video', 'not usability']","[0.6035628318786621, 0.24894891679286957, 0.1474882960319519]"
3088,i would love to see james pulling shot with a manual lever machine like a la pavoni,"['usability', 'video', 'not usability']","[0.5105979442596436, 0.2533808648586273, 0.23602120578289032]"
3089,sprolever i know this video but it is very hard to pull good shot from a la pavoni europiccola for example because of the price tag around 800euros and without any modification smart espresso profiler that would be interesting,"['video', 'usability', 'not usability']","[0.8927403092384338, 0.05716792866587639, 0.050091709941625595]"
