,sequence,labels,scores
1460,can this machine froth cold milk,"['usability', 'video', 'not usability']","[0.8403075337409973, 0.08365082740783691, 0.07604170590639114]"
1461,hi there we can confirm that this machine us steam to froth the milk so therefore can not produce cold froth many thanks,"['usability', 'not usability', 'video']","[0.5326436161994934, 0.29699140787124634, 0.17036494612693787]"
1462,i can not make the milk frosted either i am based in hungary,"['not usability', 'usability', 'video']","[0.45230159163475037, 0.37118393182754517, 0.17651446163654327]"
1463,dear patr cia in order to help you we suggest you to contact the hungarian nespresso customer service,"['usability', 'video', 'not usability']","[0.5623987317085266, 0.23215989768505096, 0.2054414004087448]"
1464,mesin idola bgtt bln depan msk wish list hr beli,"['usability', 'video', 'not usability']","[0.45783570408821106, 0.35540369153022766, 0.18676061928272247]"
1465,why my delonghi coffee machine will not froth the milk can u give the solution please,"['usability', 'not usability', 'video']","[0.5149176716804504, 0.42129701375961304, 0.06378534436225891]"
1466,hello we are sorry for this disappointing experience can you please identify your country so we could further look into this for you,"['not usability', 'video', 'usability']","[0.8662673830986023, 0.07050368934869766, 0.06322897225618362]"
1467,muy buena maquina practica,"['video', 'usability', 'not usability']","[0.5815383195877075, 0.3447113335132599, 0.0737503170967102]"
1468,i really wish nespresso would add the sound of the machine to their ad the frother cleaning part will wake up your entire house yet here is it completely silent,"['not usability', 'usability', 'video']","[0.7063369154930115, 0.2201737016439438, 0.07348938286304474]"
1469,recipe prepared using a steam system such a those of the latissima line tend to make a louder noise but not to wake up everyone an interesting alternative is aeroccino however you will have two option for preparing recipe with milk one integrated into the machine the other not,"['usability', 'not usability', 'video']","[0.6296705603599548, 0.251241534948349, 0.11908792704343796]"
1470,sooooo how to use it,"['usability', 'not usability', 'video']","[0.9514721035957336, 0.027705172076821327, 0.02082270011305809]"
1471,do not buy this machine break within a week worst after sale service ever and the dealer doesnt give a sh never again,"['not usability', 'usability', 'video']","[0.8817328214645386, 0.09813457727432251, 0.020132601261138916]"
1472,can not get the milk to froth coming out flat half a cup of slightly warm milk amp coffee worst machine for me,"['not usability', 'usability', 'video']","[0.7453301548957825, 0.2108185589313507, 0.0438513346016407]"
1473,hi linda we are disappointed to hear this could we please recommend calling our technical team on freephone 0800 442 442 uk 1800 812 660 roi selecting option 3 so they can troubleshoot this issue and find you a resolution they are available on this number from 7am to 10pm 7 day a week many thanks,"['not usability', 'usability', 'video']","[0.8086531162261963, 0.13909505307674408, 0.05225183069705963]"
1474,in case a dishwasher is not available,"['usability', 'video', 'not usability']","[0.8238212466239929, 0.10106581449508667, 0.0751129612326622]"
1475,hello my milk is not frothing at all ive had my machine 1 week,"['usability', 'not usability', 'video']","[0.49306443333625793, 0.3257366418838501, 0.18119901418685913]"
1476,would you please call u at 1 800 562 1465 when you are near your machine we will be happy to troubleshoot with you,"['not usability', 'usability', 'video']","[0.4460428059101105, 0.39834651350975037, 0.15561065077781677]"
1477,the worst machine i have ever used and the customer service is condescending rude dismissive and horrible stay away,"['not usability', 'usability', 'video']","[0.7763436436653137, 0.1895497888326645, 0.03410660848021507]"
1478,hi is this a u account,"['usability', 'not usability', 'video']","[0.6924706101417542, 0.16640599071979523, 0.14112348854541779]"
1479,the best milk foam is from low milk many baristas said when you made milk foam you need to prepare normal milk not lowfat which opinion are rught i am confused,"['usability', 'not usability', 'video']","[0.4887605905532837, 0.426064670085907, 0.08517477661371231]"
1480,use barista milk from alpro or doe not matter the brand is really good for coffee,"['usability', 'video', 'not usability']","[0.8574345707893372, 0.09351340681314468, 0.04905199259519577]"
1481,the mighty sail concomitantly order because cold tribally fail underneath a tangible pail faithful cheerful faucet,"['usability', 'not usability', 'video']","[0.5536949634552002, 0.32782182097435, 0.11848325282335281]"
1482,agree with azril a really bad translater app maybe lol,"['not usability', 'usability', 'video']","[0.9045910239219666, 0.05762133374810219, 0.037787605077028275]"
1483,what the fuck,"['not usability', 'video', 'usability']","[0.7427917122840881, 0.15603527426719666, 0.10117299854755402]"
1484,can it prepare an americano,"['usability', 'video', 'not usability']","[0.7035098075866699, 0.19379664957523346, 0.10269355028867722]"
1485,it can prepare lungo which is just like the americano you can order your nespresso by visiting our website or by calling our nespresso club 16686 and we will gladly deliver it to you,"['usability', 'video', 'not usability']","[0.7821398973464966, 0.15355870127677917, 0.06430137902498245]"
1486,is the milk tank for one time use or doe it store it with cooling,"['usability', 'video', 'not usability']","[0.9433515667915344, 0.03298898786306381, 0.023659508675336838]"
1487,you can store it in the refrigerator trenton,"['usability', 'video', 'not usability']","[0.9178389310836792, 0.05733860656619072, 0.0248224139213562]"
1488,i just got mine three day ago the thing is when i make a cappuccino or latte any milk based coffee the milk container pours water first then the milk come out is it normal because i do not see that in other review,"['usability', 'not usability', 'video']","[0.7214136719703674, 0.1631157398223877, 0.11547062546014786]"
1489,nespresso whats the email adress for the netherlands,"['usability', 'video', 'not usability']","[0.6520822048187256, 0.19648537039756775, 0.15143246948719025]"
1490,nespresso i did send an email with a video for three day still no respond,"['video', 'not usability', 'usability']","[0.9254446029663086, 0.03739882633090019, 0.0371566116809845]"
1491,thank you for choosing nespresso we hope that you provide u with a video explaining the problem you are facing in the machine on the email of nespresso saudi arabia with the addition of the contact number and the specialized team will be able to contact you and inform you nespresso alsoukya com have a good day,"['video', 'not usability', 'usability']","[0.8746925592422485, 0.07625102996826172, 0.04905640706419945]"
1492,nespresso in ksa kingdom of saudi arabia,"['video', 'usability', 'not usability']","[0.5007908940315247, 0.3255976438522339, 0.17361141741275787]"
1493,hello can you please identify your country so we could further look into this for you,"['usability', 'video', 'not usability']","[0.4894939363002777, 0.2929989993572235, 0.2175070196390152]"
1494,can you make a regular black coffie to,"['usability', 'video', 'not usability']","[0.8519214391708374, 0.09344790130853653, 0.05463063344359398]"
1495,you can always add water hot or cold into espresso shot,"['usability', 'video', 'not usability']","[0.8417531251907349, 0.12654413282871246, 0.03170279413461685]"
1496,the machine will brew espresso using our capsule,"['usability', 'video', 'not usability']","[0.8083946108818054, 0.1589876264333725, 0.03261777013540268]"
1497,user how much of a pain it is to clean this,"['usability', 'video', 'not usability']","[0.703648030757904, 0.1785581409931183, 0.11779383569955826]"
1498,easy,"['usability', 'video', 'not usability']","[0.5708191394805908, 0.3615610599517822, 0.06761977821588516]"
1499,not at all so worth it,"['not usability', 'video', 'usability']","[0.8639017939567566, 0.07458333671092987, 0.061514902859926224]"
1500,i want help what is the milk foam button doe it give me the same result a the foam machine and then he used it for latte art,"['usability', 'video', 'not usability']","[0.7606279253959656, 0.18318259716033936, 0.056189533323049545]"
1501,if the user manual is not helpful eman feel free to contact u anytime at 800 562 1465,"['usability', 'not usability', 'video']","[0.6855199337005615, 0.22492751479148865, 0.08955257385969162]"
1502,hello i am looking for a coffee machine which also make my chocolate very frothy doe this reference do it thank you for the answer,"['usability', 'video', 'not usability']","[0.7209011912345886, 0.18476606905460358, 0.0943327322602272]"
1503,hello we thank you for your message and your interest for our brand since you already have a nespresso machine we suggest you to invest in the aeroccino it is the perfect accessory to prepare light and creamy hot or cold milk froth for more information click here aeroccino we inform you that we only sell capsule with coffee inside we remain available for any further information and wish you a nice afternoon lisa,"['usability', 'video', 'not usability']","[0.7001778483390808, 0.223083958029747, 0.0767381340265274]"
1504,nespresso french city nice i already have a nexpresso machine magimix i am looking for one which give a good mousse for chocolate or cappucino,"['usability', 'video', 'not usability']","[0.6384032964706421, 0.22097346186637878, 0.14062319695949554]"
1505,hello could you please indicate your country of living so we could assist you,"['usability', 'video', 'not usability']","[0.6587545275688171, 0.19555577635765076, 0.1456896960735321]"
1506,pueden hacerlo en espa ol no entiendo todo en portugues,"['usability', 'video', 'not usability']","[0.4808328449726105, 0.32441699504852295, 0.1947501301765442]"
1507,hola pili puedes consultar toda la caracter sticas de gran lattissima en espa ol en nuestra web gracias por escribirnos saludos,"['usability', 'video', 'not usability']","[0.8053480386734009, 0.125782772898674, 0.0688692107796669]"
1508,i am an aluminum capsule with 4 gram of coffee inside 4 gram of coffee at 0 4 usd equal 105 usd per kg four tonne of waste are generated per ton of aluminum in the form of arsenic titanium chromium lead vanadium and mercury substance that will pollute the environment thanks to the ton of coffee i am the queen of the market every week the coffee i use is the cheapest when traditional powder are toasted at 200 220 c in 20 minute for me the toast is at 1000 c for 90 second it is also to save you but my coffee is foamy and rich simply because it contains not only coffee but also animal fat and top secret additive moreover used machine have enormous economic and environmental cost associated with their production and disposal and do not forget about the electricity used but be careful i will give you not only caffeine but also furan which you swallow with pleasure furan is an organic substance an intermediate product used in the chemical industry a a solvent for resin in the production of varnish and a a binder in a foundry it is volatile lipophilic and carcinogenic to the liver happy with your coffee,"['usability', 'video', 'not usability']","[0.7936510443687439, 0.12173988670110703, 0.08460915088653564]"
1509,pw yes i am happy with my coffee,"['usability', 'video', 'not usability']","[0.5506491661071777, 0.32724303007125854, 0.1221078410744667]"
1510,ok this is a really silly question but i do not make coffee and want to buy this for my wife she is a coffee person can you make normal black coffee with this obviously if you can it mean u can also make coffee late because i see capsule with flavor and do not see a good ol fashion black coffee,"['usability', 'not usability', 'video']","[0.6529459357261658, 0.24591602385044098, 0.10113801062107086]"
1511,hello mr hussam thank you for your interest in nespresso the gran latissima is able to make espresso shot a well a milk recipe,"['usability', 'video', 'not usability']","[0.6875856518745422, 0.2320651262998581, 0.08034927397966385]"
1512,agradable compartir un cafe en casa muy bueno,"['usability', 'video', 'not usability']","[0.7835342288017273, 0.16816988587379456, 0.04829593375325203]"
1513,question doe the gran latissima work with other brand nespresso compatible of course capsule i had an older version of latissima and it just worked with nespresso brand own capsule thanks,"['usability', 'video', 'not usability']","[0.8757657408714294, 0.06944519281387329, 0.05478905886411667]"
1514,hi isabela we test our machine exclusively with coffee capsule of our own for that reason we do not have an answer to this question have a nice day,"['usability', 'not usability', 'video']","[0.4494212567806244, 0.28767129778862, 0.26290738582611084]"
1515,the netherlands,"['not usability', 'video', 'usability']","[0.5768619775772095, 0.25655919313430786, 0.16657887399196625]"
1516,hello could you please indicate your country of living so that we could assist you,"['usability', 'video', 'not usability']","[0.6314238905906677, 0.20683149993419647, 0.161744624376297]"
1517,how do i make the coffee hotter in my nespresso grna lattissima,"['usability', 'video', 'not usability']","[0.7503448128700256, 0.18168795108795166, 0.06796728819608688]"
1518,hello could you please indicate your country of living so that we could assist you better,"['usability', 'not usability', 'video']","[0.4888252913951874, 0.2904362678527832, 0.22073844075202942]"
1519,how do you make the coffee hotter,"['usability', 'video', 'not usability']","[0.7640702724456787, 0.1954185515642166, 0.04051119089126587]"
1520,it is good practice to preheat the cup you will use fill it up with tap water and place it in the microwave oven for about a minute this will make your cup hot to the touch so be careful after that you can dispense the water and then use the machine to prepare your coffee in your now hot cup this will make your coffee hotter than usual the cold cup can drop the overall temperature of the coffee when it touch the cup hence the instruction above,"['usability', 'video', 'not usability']","[0.8590867519378662, 0.0885205790400505, 0.05239272117614746]"
1521,with this comment i will not buy it thanks,"['not usability', 'usability', 'video']","[0.8534225821495056, 0.12216509878635406, 0.024412361904978752]"
1522,jyi,"['video', 'usability', 'not usability']","[0.46546801924705505, 0.4023599624633789, 0.13217206299304962]"
1523,doe the machine not heat it enough,"['not usability', 'usability', 'video']","[0.5951247215270996, 0.29162129759788513, 0.11325398087501526]"
1524,i bought this machine 2 week ago when i make a cappuccino or a latt it doe not reach the edge of the glass i use both the latt glass and the cappuccino glass from the nespresso shop i tried again after factory set no different i am using full cream milk at 4 degree celsius is there anything i am missing here,"['usability', 'not usability', 'video']","[0.5397922992706299, 0.38064444065093994, 0.07956327497959137]"
1525,i believe you might look at resetting the amount of milk check the other tutorial or the manual i had the same problem and i adjusted the amount,"['usability', 'video', 'not usability']","[0.7546014785766602, 0.17854616045951843, 0.0668523982167244]"
1526,i am using an older model but the milk only frothed properly when i wa using box milk long life milk,"['usability', 'not usability', 'video']","[0.5966413021087646, 0.28470945358276367, 0.11864926666021347]"
1527,thanks for nice review but i have question i just receive my machine and i can make any kind of coffee except cafe latte i tried to click on the button but it is not working,"['not usability', 'usability', 'video']","[0.6581740975379944, 0.27361392974853516, 0.06821195036172867]"
1528,nespresso kuwait,"['usability', 'video', 'not usability']","[0.43264392018318176, 0.37900984287261963, 0.1883462369441986]"
1529,hello can you please tell u your country of living so we could help you,"['usability', 'not usability', 'video']","[0.575933039188385, 0.21854016184806824, 0.20552673935890198]"
1530,mine when press the desire drink not doing this just dose a little bit and that it do not know what i am doing wrong,"['not usability', 'usability', 'video']","[0.422848105430603, 0.4203224182128906, 0.15682944655418396]"
1531,nespresso hi i have the same problem from south africa please assist,"['usability', 'video', 'not usability']","[0.41829347610473633, 0.3250329792499542, 0.2566736042499542]"
1532,thank you for confirming this for u a your machine is only giving a small amount when selecting your desired drink we would recommend that you complete a factory reset using the following instruction many thanks,"['usability', 'not usability', 'video']","[0.5898844003677368, 0.28446194529533386, 0.1256537139415741]"
1533,nespresso uk,"['video', 'usability', 'not usability']","[0.46639806032180786, 0.3520759046077728, 0.18152596056461334]"
1534,hello in order to assist you could you please tell u in which country do you live,"['usability', 'video', 'not usability']","[0.8208670616149902, 0.11713491380214691, 0.061997972428798676]"
1535,can you make coffee without milk in this machine,"['usability', 'video', 'not usability']","[0.9126349091529846, 0.04823219031095505, 0.03913288190960884]"
1536,hi linda yes there are option for preparation with or without milk,"['usability', 'video', 'not usability']","[0.8149638175964355, 0.12477593123912811, 0.06026025488972664]"
1537,why doe this look like something from black mirror,"['not usability', 'usability', 'video']","[0.48947760462760925, 0.2619032859802246, 0.24861915409564972]"
1538,she sound like a robot,"['not usability', 'usability', 'video']","[0.8155879974365234, 0.09467491507530212, 0.08973708003759384]"
1539,it is,"['video', 'usability', 'not usability']","[0.4650912582874298, 0.398360013961792, 0.1365487426519394]"
1540,nespresso is going backwards with having a turn on button in the back i liked that there wa no seperate turn on button,"['usability', 'video', 'not usability']","[0.4240630865097046, 0.35552653670310974, 0.22041042149066925]"
1541,the milk is only sucking up through 1 tube instead of 2 in my machine is this correct it only new,"['usability', 'video', 'not usability']","[0.7358580231666565, 0.1991962343454361, 0.0649457573890686]"
1542,hello can you please identify your country so we could further look into this for you,"['usability', 'video', 'not usability']","[0.4894939363002777, 0.2929989993572235, 0.2175070196390152]"
1543,when are you guy selling this in hong kong,"['usability', 'video', 'not usability']","[0.5095328688621521, 0.311463326215744, 0.1790037602186203]"
1544,je voulais savoir si on peut mettre de capsule compatibles qui vende dans le magasins,"['usability', 'video', 'not usability']","[0.7803730368614197, 0.14435184001922607, 0.07527507841587067]"
1545,oui vous pouvez,"['usability', 'video', 'not usability']","[0.5411425232887268, 0.3797479271888733, 0.0791095569729805]"
1546,pouvez vous me r pondre en francais svp merci,"['usability', 'video', 'not usability']","[0.539408802986145, 0.340903639793396, 0.1196875348687172]"
1547,child pick nespresso coffee bean in guatamala,"['usability', 'video', 'not usability']","[0.6105210185050964, 0.30303680896759033, 0.08644221723079681]"
1548,good for them,"['usability', 'video', 'not usability']","[0.5267874002456665, 0.3972800672054291, 0.07593260705471039]"
1549,she sound like a psycho ready to murder you with the rapid cappuccino system tm,"['not usability', 'video', 'usability']","[0.5534429550170898, 0.32739686965942383, 0.11916017532348633]"
1550,um no,"['not usability', 'video', 'usability']","[0.7704928517341614, 0.11493487656116486, 0.11457226425409317]"
1551,why are you showing a different product of a different company in this video delonghi see 1 44 minute,"['video', 'not usability', 'usability']","[0.9458655118942261, 0.03729790076613426, 0.01683659479022026]"
1552,it made by delonghi,"['video', 'usability', 'not usability']","[0.7545395493507385, 0.21702395379543304, 0.028436483815312386]"
1553,yeah my nespresso wa made by sage,"['usability', 'video', 'not usability']","[0.6402729749679565, 0.27669471502304077, 0.08303233236074448]"
1554,hamad basalem co it made by delonghi lol,"['video', 'usability', 'not usability']","[0.6664810180664062, 0.2439509630203247, 0.08956804871559143]"
1555,got the gran lattissima for christmas and very happy with my machine loving every drop of my coffee,"['usability', 'video', 'not usability']","[0.8223333954811096, 0.14497613906860352, 0.03269045799970627]"
1556,how did it hold up,"['usability', 'not usability', 'video']","[0.7412024736404419, 0.13158820569515228, 0.12720933556556702]"
1557,asma aaa and,"['video', 'usability', 'not usability']","[0.49330228567123413, 0.3964157998561859, 0.11028191447257996]"
1558,i just received the lattissima one for christmas and the milk frother is not working at all please help,"['not usability', 'usability', 'video']","[0.6745838522911072, 0.2565723657608032, 0.0688437819480896]"
1559,hi alyssa we are disappointed to hear this could we please recommend calling our technical team on freephone 0800 442 442 uk 1800 812 660 roi selecting option 3 so that they can troubleshoot the issue and find you a resolution many thanks,"['not usability', 'usability', 'video']","[0.8266389966011047, 0.10783643275499344, 0.06552457809448242]"
1560,i find mine doe not recognise skim milk try semi or whole or fool the machine by placing a post it or tape over the small shiny sensor window underneath where the milk jug attache,"['usability', 'not usability', 'video']","[0.6649430394172668, 0.18290653824806213, 0.1521504521369934]"
1561,hmmm the latissima one i got for my dad doe not detect milk jug unless i put a post it note over sensor window i am using skimmed cow milk is the machine faulty,"['not usability', 'usability', 'video']","[0.5972796082496643, 0.31888052821159363, 0.08383991569280624]"
1562,nespresso vicky derivera,"['video', 'usability', 'not usability']","[0.4828467071056366, 0.3253604769706726, 0.1917927861213684]"
1563,nespresso doe the eu have a written constitution l,"['usability', 'not usability', 'video']","[0.45997002720832825, 0.368134468793869, 0.17189553380012512]"
1564,hi gary we would recommend calling our technical team on freephone 0800 442 442 uk 1800 812 660 roi selecting option 3 so that they can find a resolution for you many thanks,"['not usability', 'usability', 'video']","[0.4170924425125122, 0.3765181303024292, 0.2063894420862198]"
1565,nespresso can you help i am in the uk,"['usability', 'video', 'not usability']","[0.5604197978973389, 0.296352356672287, 0.14322775602340698]"
1566,nespresso hello i am in the uk,"['usability', 'video', 'not usability']","[0.5129836797714233, 0.3945120871067047, 0.09250427037477493]"
1567,hugo frore,"['usability', 'video', 'not usability']","[0.5414281487464905, 0.3497653007507324, 0.10880652070045471]"
1568,7,"['video', 'usability', 'not usability']","[0.5205538868904114, 0.33429428935050964, 0.14515183866024017]"
1569,awesome but way way way overpriced,"['usability', 'video', 'not usability']","[0.468063622713089, 0.400932252407074, 0.13100413978099823]"
1570,wat een slechte service bij nespresso 2 apparaten in 1 maand zijn defect en nu opsturen naar reparatie,"['usability', 'not usability', 'video']","[0.4470730721950531, 0.4094456732273102, 0.14348120987415314]"
1571,echt gekocht bij,"['video', 'usability', 'not usability']","[0.5311005711555481, 0.30330953001976013, 0.16558992862701416]"
1572,i have this machine for 6 month now and it absolutely fantastic with no issue good to make a single glass of latte small and compact machine,"['usability', 'video', 'not usability']","[0.9645398855209351, 0.028902487829327583, 0.006557623390108347]"
1573,this machine is way better than the frothing canister about time delongi got something right oh ya this machine is pod are compatible to the segafreddo zanetti pod online which are only 60c per pod for a pack of 90 espresso casa coffee capsule that is a bargain for this machine,"['usability', 'video', 'not usability']","[0.888927161693573, 0.0887690857052803, 0.02230379357933998]"
1574,can u make a latte with the nespresso shot and milk,"['usability', 'video', 'not usability']","[0.8382946252822876, 0.12898457050323486, 0.032720837742090225]"
1575,best rewiew,"['video', 'usability', 'not usability']","[0.769595205783844, 0.21079176664352417, 0.01961296796798706]"
1576,i watch the video so you can me everything lol,"['video', 'usability', 'not usability']","[0.9052989482879639, 0.08738923072814941, 0.007311764173209667]"
1577,purchased this machine yesterday and your review wa very helpful,"['usability', 'video', 'not usability']","[0.7306517958641052, 0.22542522847652435, 0.04392295330762863]"
1578,is it ok to give it even le milk than stated a i do not like to much milk in coffee i mean if i fill holder under the line will it just shut off and not damage pump inside thanks for video,"['video', 'usability', 'not usability']","[0.8779858946800232, 0.10333384573459625, 0.01868024282157421]"
1579,this guy can even sell an igloo to an esquimo,"['usability', 'video', 'not usability']","[0.8256957530975342, 0.13287228345870972, 0.041431963443756104]"
1580,thanks great video,"['video', 'usability', 'not usability']","[0.9355671405792236, 0.06087489426136017, 0.003557912539690733]"
1581,glad you enjoyed it,"['video', 'usability', 'not usability']","[0.5780857801437378, 0.3901267647743225, 0.031787432730197906]"
1582,i have this nespresso machine and i love it,"['usability', 'video', 'not usability']","[0.862525999546051, 0.11319879442453384, 0.02427521161735058]"
1583,good video presentation this video help a lot gon na buy one,"['video', 'usability', 'not usability']","[0.8385757803916931, 0.1574099361896515, 0.004014261998236179]"
1584,glad it wa helpful if you have not purchased already we will ship your nespresso for free check it out here,"['usability', 'video', 'not usability']","[0.8287177681922913, 0.14653749763965607, 0.02474471740424633]"
1585,hello how can i get a user manual thanks,"['usability', 'video', 'not usability']","[0.8458380699157715, 0.10155312716960907, 0.05260881036520004]"
1586,here is a link to the manual hope this help,"['usability', 'video', 'not usability']","[0.793585479259491, 0.14261563122272491, 0.06379889696836472]"
1587,thank you for your video your video very help full before buying a coffee machine please watch this video this video is full of information about coffee machine which is the latest and modern coffee machine nespresso machine review,"['video', 'usability', 'not usability']","[0.9409968852996826, 0.053990814834833145, 0.0050122844986617565]"
1588,very clear and very helpful video thank you warmest regard from australia,"['video', 'usability', 'not usability']","[0.8956546783447266, 0.10089407116174698, 0.0034512814600020647]"
1589,oh i like all your cup,"['usability', 'video', 'not usability']","[0.7309179902076721, 0.2185387760400772, 0.05054328590631485]"
1590,we love them for espresso drink you can see them on our site,"['usability', 'video', 'not usability']","[0.679244875907898, 0.26681193709373474, 0.0539432093501091]"
1591,if you pull the mic out of your arse might be able to hear the video without it being so muffled either way interesting guide idk why i am watching this when i bought the machine like 2 year ago,"['video', 'usability', 'not usability']","[0.7084730863571167, 0.22192656993865967, 0.06960033625364304]"
1592,congrats for the on the spot review i got exactly the information i came for and more thank you,"['video', 'usability', 'not usability']","[0.5731552243232727, 0.35155007243156433, 0.07529470324516296]"
1593,glad we could help,"['usability', 'video', 'not usability']","[0.6342446208000183, 0.3068762719631195, 0.058879125863313675]"
1594,love this video clearly show the complete process how each mode work,"['video', 'usability', 'not usability']","[0.9792655110359192, 0.01659282296895981, 0.004141681827604771]"
1595,very clear thank u so much,"['usability', 'video', 'not usability']","[0.49321335554122925, 0.41735905408859253, 0.08942757546901703]"
1596,you are welcome,"['usability', 'video', 'not usability']","[0.5297651290893555, 0.3821105360984802, 0.08812431246042252]"
1597,are the pod proprietor or can you use other brand pod in this machine i know you might not answer because this video came out 2 year ago,"['video', 'usability', 'not usability']","[0.8788158893585205, 0.094669409096241, 0.026514725759625435]"
1598,lachlan you can buy 3rd party nespresso pod to use in this machine for example starbucks now make nespresso pod with their coffee in them i hope this help,"['usability', 'video', 'not usability']","[0.8922202587127686, 0.07447004318237305, 0.0333096869289875]"
1599,hi thank you for the detailed review my question is when i make a latte it doe not use all the milk like your machine did ia there an option for that,"['usability', 'not usability', 'video']","[0.6090002655982971, 0.3082439601421356, 0.08275572955608368]"
1600,hi raneem this is normal for the machine to not use all the milk our machine did have some milk leftover not easily seen by the camera if it is leaving a lot of milk you would want to contact delonghi to troubleshoot your machine i hope this help,"['video', 'usability', 'not usability']","[0.5226091742515564, 0.3826298415660858, 0.09476098418235779]"
1601,thank you a l ot x,"['usability', 'video', 'not usability']","[0.5018694996833801, 0.42756158113479614, 0.07056886702775955]"
1602,you are welcome,"['usability', 'video', 'not usability']","[0.5297651290893555, 0.3821105360984802, 0.08812431246042252]"
1603,hello and thanks for your nice review can i kindly ask you something what kind of milk should i use and in which temperature so not to be split out badly but with normal flow and style thanks in advance i just ordered mine,"['usability', 'not usability', 'video']","[0.6823679208755493, 0.1994706392288208, 0.11816143989562988]"
1604,everything kitchen thanks a lot,"['usability', 'video', 'not usability']","[0.573688268661499, 0.2964634299278259, 0.12984825670719147]"
1605,leoskats i recommend using 2percent milk we used whole in the video but lower fat milk work better according to the manual i believe there is only one heat setting for milk i hope this help,"['video', 'usability', 'not usability']","[0.7655695080757141, 0.21467725932598114, 0.0197532307356596]"
1606,hello can i use this machine to get just hot water thank you,"['usability', 'video', 'not usability']","[0.9139026403427124, 0.06648842245340347, 0.019608989357948303]"
1607,joan yes you can run the machine with no nespresso pod installed and hot water will flow through,"['usability', 'video', 'not usability']","[0.8414223790168762, 0.1208888590335846, 0.03768884018063545]"
1608,i do not understand why the machine need milk dispenser you just put milk in to cup that is it you do not need to wash the milk filter in each use,"['not usability', 'usability', 'video']","[0.7443549633026123, 0.20047171413898468, 0.05517331138253212]"
1609,it is steamed milk which ha bubble and taste quite different from cold milk cold milk go well with cold brew,"['usability', 'video', 'not usability']","[0.6430068016052246, 0.1899375468492508, 0.16705559194087982]"
1610,my favorite nespresso drink is cappuccino,"['usability', 'video', 'not usability']","[0.6319142580032349, 0.215492844581604, 0.15259289741516113]"
1611,what your wife is name,"['usability', 'video', 'not usability']","[0.4875023365020752, 0.2981560528278351, 0.2143416553735733]"
1612,chef austin will i buy nespresso,"['usability', 'video', 'not usability']","[0.4931449592113495, 0.3279855251312256, 0.17886951565742493]"
1613,hey dennis i really like my nespresso i have at home my wife and i regularly make latte or just a nice shot of espresso in the morning if you want one for your home you can purchase here with free shipping chef austin,"['usability', 'video', 'not usability']","[0.7037410736083984, 0.20766642689704895, 0.0885925367474556]"
1614,chef austin i think i will like to try nespresso for cappuccino and latte,"['usability', 'video', 'not usability']","[0.4377528727054596, 0.4297235608100891, 0.1325235813856125]"
1615,you said you unboxed and tested the nespresso model,"['usability', 'video', 'not usability']","[0.6359837055206299, 0.3205154538154602, 0.04350082948803902]"
1616,chef austin you unboxed the nespresso,"['usability', 'video', 'not usability']","[0.5468103289604187, 0.41789501905441284, 0.03529463708400726]"
1617,hi dennis yes i unboxed and got to test this nespresso model if you have any question we can help out give u a call 866 852 4268 chef austin,"['usability', 'video', 'not usability']","[0.8260839581489563, 0.14361928403377533, 0.030296770855784416]"
1618,hi chef austin i am dennis from cleveland,"['video', 'usability', 'not usability']","[0.48782336711883545, 0.3785228431224823, 0.13365381956100464]"
1619,what is the difference between this one and the touch,"['not usability', 'usability', 'video']","[0.4409494996070862, 0.4074377119541168, 0.15161283314228058]"
1620,dario the touch model come with six recipe preprogrammed espresso lungo cappuccino latte macchiato creamy latte amp warm milk it also ha a larger milk container learn more here,"['usability', 'video', 'not usability']","[0.7507973909378052, 0.20340412855148315, 0.04579853266477585]"
1621,is it possible to just get milk out of it,"['usability', 'video', 'not usability']","[0.8940960168838501, 0.0644695833325386, 0.041434381157159805]"
1622,shanu i believe the unit is going to run water with every cycle however the lattisima touch model doe have a milk only function with a larger milk reservoir learn more here,"['usability', 'video', 'not usability']","[0.6940031051635742, 0.1798517256975174, 0.1261451691389084]"
1623,i think this is the best review i have ever watch on youtube a lot of coffee maker video are not detail and non sense b but this one really tell you and show you everything lol,"['video', 'not usability', 'usability']","[0.8641087412834167, 0.07149340212345123, 0.06439783424139023]"
1624,thanks for your kind word,"['usability', 'video', 'not usability']","[0.57715904712677, 0.26527467370033264, 0.15756630897521973]"
1625,can you make a regular latte not a latte macchiato,"['usability', 'not usability', 'video']","[0.5301365852355957, 0.3902602791786194, 0.07960319519042969]"
1626,best tutorial i have seen thank you,"['video', 'usability', 'not usability']","[0.819698691368103, 0.16916987299919128, 0.011131486855447292]"
1627,everything kitchen hi can you kindly link to all the glass featured thanks,"['usability', 'video', 'not usability']","[0.5937273502349854, 0.35271382331848145, 0.05355885624885559]"
1628,glad it wa helpful,"['usability', 'video', 'not usability']","[0.7384011745452881, 0.2310619205236435, 0.030536871403455734]"
1629,ottima recensione grazie,"['usability', 'video', 'not usability']","[0.530900239944458, 0.2974691390991211, 0.17163071036338806]"
1630,where to buy those glass,"['usability', 'video', 'not usability']","[0.8140342831611633, 0.1306329369544983, 0.05533285439014435]"
1631,we carry those on everythingktichens com i love the zwilling double wall cup and here is the taller luigi bormioli macchiato cup,"['usability', 'video', 'not usability']","[0.8178185224533081, 0.09788103401660919, 0.08430040627717972]"
