,sequence,labels,scores
713,is there any difference on the barista pro having the smaller porta filter size,"['usability', 'video', 'not usability']","[0.5427539348602295, 0.3631870448589325, 0.09405902773141861]"
714,jay g why you all think porta filter size is a matter here these are pressurized machine real science class is needed le footprint in the porta filter more pressure other fuzzy logic circuit in the ic le original then the old day sill good use the coffee a a filter try do do one post now you all say filter size unable to reply this way,"['usability', 'not usability', 'video']","[0.632752001285553, 0.2655203640460968, 0.10172764956951141]"
715,how about showing u how to remove spent coffee bean waste of time review,"['video', 'usability', 'not usability']","[0.43499642610549927, 0.35044434666633606, 0.21455922722816467]"
716,how about showing u how to remove spent coffee bean waste of time review,"['video', 'usability', 'not usability']","[0.43499642610549927, 0.35044434666633606, 0.21455922722816467]"
717,we just retired a 10 year old keurig similar to the new one mybest kitchen the old one had a lcd display but this new one seems like it is a little better a far a feature turn it on load it up press the button and wait for the cup to fill much quieter than the old one the amount,"['usability', 'video', 'not usability']","[0.7447372078895569, 0.21484708786010742, 0.040415700525045395]"
718,what is the degree of grinding of coarse coffee bean and how fine it is,"['usability', 'video', 'not usability']","[0.6457312703132629, 0.2567036747932434, 0.09756511449813843]"
719,you can change in the top where the bean go i have quite fine but you can not have too fine make a bit of a mess inside,"['usability', 'video', 'not usability']","[0.7317005395889282, 0.16249749064445496, 0.10580199211835861]"
720,just took delivery of a second hand machine all work great very happy with coffee do not tend to drink the frothy stuff so suit my particular palette i set left hand dial to half so give me a nice cup of coffee and right dial to nearly max max is a tad too strong all good would also recommend great little machine,"['usability', 'video', 'not usability']","[0.8788051605224609, 0.08412928134202957, 0.037065550684928894]"
721,thanks for the response do not forget to clean inside on a regular basis also it get very messy i take the unit inside out also you pinch on each side to detach get very messy even moldy,"['not usability', 'usability', 'video']","[0.42853403091430664, 0.40457552671432495, 0.16689051687717438]"
722,non va non compratela,"['not usability', 'usability', 'video']","[0.7455672025680542, 0.14511868357658386, 0.10931407660245895]"
723,explication nulle rien en francais on ne comprends rien,"['not usability', 'usability', 'video']","[0.5097874402999878, 0.3323930501937866, 0.15781961381435394]"
724,just got mine well happy thanks for the review i got mine here,"['usability', 'video', 'not usability']","[0.4932910203933716, 0.34446069598197937, 0.16224831342697144]"
725,how do i get 1 shot of espresso from this machine,"['usability', 'not usability', 'video']","[0.5931426882743835, 0.3212992548942566, 0.08555799722671509]"
726,two button at top please one for single shot second for two shot you need to have the left dial turn otherwise you will get half a cup mine aways down a have shot size with hot milk for americano you could have dial turned up,"['usability', 'video', 'not usability']","[0.7536761164665222, 0.17482143640518188, 0.0715024471282959]"
727,clear coloured mug would have been better to see the coffee,"['not usability', 'usability', 'video']","[0.8162462115287781, 0.11130274832248688, 0.07245103269815445]"
728,i recently purchased a easm4200 and found while it make good expressos very quickly if you want to froth milk it will take 8 to 9 minute just to reset the heatlock be warned it is by no mean a cuppacino machine we had friend around for an evening and it took 28 minute to make 4 coffee so please be well aware if you want anything other than longs or expressos this is not the machine for you other than that the review you have given is great,"['not usability', 'usability', 'video']","[0.470348596572876, 0.45647361874580383, 0.0731777548789978]"
729,why notmake all your espresso shot and then steam the milk one time in a bigger jug for them all,"['usability', 'video', 'not usability']","[0.8892014622688293, 0.07967986911535263, 0.03111870400607586]"
730,if you purge the steam out after using it and after turning it off you will be able to use the coffee button within second,"['usability', 'video', 'not usability']","[0.9469823837280273, 0.0372343547642231, 0.015783341601490974]"
731,espresso,"['usability', 'video', 'not usability']","[0.7653995156288147, 0.15078647434711456, 0.08381397277116776]"
732,hello if you use coffee bean is there a way to access the freshly ground coffee say if you wanted to transfer the ground into a french coffee press,"['usability', 'video', 'not usability']","[0.8910092115402222, 0.0682850256562233, 0.040705736726522446]"
733,you can buy a grinder for gbp5 they work great,"['usability', 'video', 'not usability']","[0.8734528422355652, 0.08647144585847855, 0.040075745433568954]"
734,no it grind and us bean for each coffee,"['usability', 'not usability', 'video']","[0.5450078845024109, 0.2766026556491852, 0.17838944494724274]"
735,what a bullshit,"['not usability', 'usability', 'video']","[0.8933373093605042, 0.05945665016770363, 0.04720601066946983]"
736,great review thank you,"['usability', 'video', 'not usability']","[0.4994684159755707, 0.39504900574684143, 0.10548265278339386]"
737,oslobodjenje naslovnica,"['usability', 'video', 'not usability']","[0.5813796520233154, 0.28691601753234863, 0.13170428574085236]"
738,oslobodjenje naslovnica,"['usability', 'video', 'not usability']","[0.5813796520233154, 0.28691601753234863, 0.13170428574085236]"
739,hy do you have a shop,"['usability', 'video', 'not usability']","[0.6179633140563965, 0.2159557193517685, 0.16608090698719025]"
740,when i check the tray i find that the used coffee tablet are broken in two or three part any idea on what could be the cause,"['not usability', 'usability', 'video']","[0.7124747633934021, 0.20658458769321442, 0.0809406265616417]"
741,nice job,"['video', 'usability', 'not usability']","[0.5439009070396423, 0.419831782579422, 0.03626733645796776]"
742,delonghi perrecta,"['usability', 'video', 'not usability']","[0.5608985424041748, 0.3369532525539398, 0.10214827209711075]"
743,hi milen thanks for your great video my friend i have two delonghi machine is and one of them i use a spare part only now my main machine esam 3500 n doe not brew coffee normally it only drip one drip at a time i have timed the brew and it completes the brewing in 1 56 second one minute and fifty four second you know that is very long i have also replaced the water pump transmission kit descaled replaces the o ring and continuously clean after every use i have had this machine for 12 year and it make the best coffee and love the machine and do now want to replace it please advise me on how to get my coffee brewing a normal flow a it should have been thank you for your response,"['video', 'usability', 'not usability']","[0.6845179796218872, 0.21842660009860992, 0.09705545753240585]"
744,hi good job how to take off coffee grander xx,"['usability', 'video', 'not usability']","[0.6976617574691772, 0.2738727629184723, 0.02846546471118927]"
745,even after decalking the red light is still flashing what might be the problem,"['not usability', 'video', 'usability']","[0.40305620431900024, 0.3141990303993225, 0.282744824886322]"
746,thank you my grinder go 10 second is that good,"['video', 'usability', 'not usability']","[0.6210976839065552, 0.36051082611083984, 0.018391525372862816]"
747,hello dear i need help if you can my delonghi espresso magnifica eam 2300 infuser make a loud noise and stuck high up do have any idea what is going i change all the gasket including the brewer piston please help me if you can regard,"['usability', 'not usability', 'video']","[0.645534098148346, 0.2309223711490631, 0.12354349344968796]"
748,blagodaria,"['video', 'usability', 'not usability']","[0.46128344535827637, 0.3365553915500641, 0.20216113328933716]"
749,thanks really useful please change the title just reading it make you think the machine can not make good coffee something like troubleshooting or fixing would help,"['not usability', 'usability', 'video']","[0.7541301846504211, 0.20489884912967682, 0.04097096621990204]"
750,3 48 lol he say crystal yellow but i am fully agree with the 3 faulty engineered peace great video,"['video', 'usability', 'not usability']","[0.8872727751731873, 0.07864072173833847, 0.034086521714925766]"
751,do not tell me that there is an actual motor in that plastic housing of the grinder unit that motor is weaker than i thought please people induction motor pleeeeaaaseee,"['not usability', 'usability', 'video']","[0.718285322189331, 0.2406754493713379, 0.041039202362298965]"
752,thanks very good video i would however add the pump proper water pressure is vital for good coffee bad o ring in pump or wrongly configured water pump spring will change how your coffee taste i did change o ring and plastic ball with chrome bearing ball and what a difference now i am in faise of changing spring tension of one way valve on top of the pump,"['video', 'usability', 'not usability']","[0.854571521282196, 0.11288594454526901, 0.03254248946905136]"
753,can you give link on where to buy each of these piece if a new one is needed,"['usability', 'video', 'not usability']","[0.468495637178421, 0.32433614134788513, 0.20716826617717743]"
754,ebay,"['video', 'usability', 'not usability']","[0.5302058458328247, 0.4175836145877838, 0.05221051350235939]"
755,i only get one cup of hot water from the hot water spout before it ha to reheat doe that sound right or should i be getting more thank you for your informative video,"['video', 'usability', 'not usability']","[0.8212890028953552, 0.13570964336395264, 0.04300128296017647]"
756,many thanks for your work your information is much appreciated many thanks,"['usability', 'video', 'not usability']","[0.6356071829795837, 0.29051676392555237, 0.07387606799602509]"
757,thank you for the deep explenation,"['video', 'usability', 'not usability']","[0.4859168827533722, 0.3206348419189453, 0.1934482604265213]"
758,how do i get to the grinder in order to clean it and check the part there is a grill over my model,"['usability', 'video', 'not usability']","[0.6478884816169739, 0.2019803822040558, 0.15013115108013153]"
759,0876669607,"['video', 'usability', 'not usability']","[0.5054988265037537, 0.3572395145893097, 0.13726159930229187]"
760,thanks for posting xx,"['usability', 'video', 'not usability']","[0.5926945805549622, 0.3261793255805969, 0.08112606406211853]"
761,do you reply to any comment,"['usability', 'video', 'not usability']","[0.7002133131027222, 0.17769531905651093, 0.12209132313728333]"
762,hi have you heard of the brass bush failing in transmission unit,"['usability', 'video', 'not usability']","[0.660896360874176, 0.21445047855377197, 0.12465314567089081]"
763,upsy that is bad you have problem with worn out square nut with round edge which move brew unit up and down you have to remove transmission unit and replace the nut and of course reapply grease to remove transmission you have to remove the screw under brew unit holder unscrew cover under cofee machine and then remove 4 screw which hold motor and if i am not wrong i do not remember exactly transmission unit should come out this movie should help,"['video', 'usability', 'not usability']","[0.7392560243606567, 0.19474700093269348, 0.06599698215723038]"
764,i have a problem with a grinder on a magnifica it work only for a few second and coffee is weak is there a way to increase grinding time you said that pcb should be reseted ih sensor is troubled do you know how to do it on my old delonghi magnifica i managed to increase grinding time by making 20 30 coffee one after another with maximum setting sometimes it hold grinding time sometimes it do not there are no information about this issue on the internet but i am seeing it often on machine,"['usability', 'not usability', 'video']","[0.5459166765213013, 0.3739357888698578, 0.08014748990535736]"
765,i have the exact same problem i disconnected my grinder to clean it and my guess is that this somehow ha set the espresso machine to safe mode is there a way i can get out of this mode by myself the grinder doe not grind for more that 2 3 second regardless of what coffee strength i set,"['usability', 'not usability', 'video']","[0.5048582553863525, 0.41917142271995544, 0.07597029954195023]"
766,great video and it explained what that valve wa that fell out of my machine while cleaning the brew group,"['video', 'usability', 'not usability']","[0.9054275751113892, 0.08899735659360886, 0.005575023591518402]"
767,would it take 4 or 5 cup of expresso to taste normal again if i just cleaned the brew group infuser,"['usability', 'video', 'not usability']","[0.7513508796691895, 0.12950485944747925, 0.1191442459821701]"
768,thank you i love your video they are a reference i bought a magnificat used i cleaned the brew group but not the grinder is it difficult to remove the grinder,"['video', 'usability', 'not usability']","[0.8630865216255188, 0.12627191841602325, 0.010641565546393394]"
769,i would guess that most of the delonghi grinder are similar here is a video where the perfecta grinder is removed,"['video', 'usability', 'not usability']","[0.9655623435974121, 0.02940964698791504, 0.005027972627431154]"
770,kahve diye su veriyor bu na l is,"['video', 'usability', 'not usability']","[0.44066959619522095, 0.3900294005870819, 0.16930097341537476]"
771,mai proasta filmare ca a dvs n am vazut pt ce ati blurat asa si nu ati last filmarea normla,"['video', 'usability', 'not usability']","[0.7581636309623718, 0.1657252162694931, 0.07611114531755447]"
772,i have just bought one of these but it doe not have the white cylinder item you attached to your water tank brand new in box from amazon thanks for the video though,"['video', 'not usability', 'usability']","[0.6425492167472839, 0.27887198328971863, 0.07857877761125565]"
773,su sicakligi ayari,"['usability', 'video', 'not usability']","[0.4593956172466278, 0.3799813687801361, 0.16062301397323608]"
774,hello could you help me please my coffee machine same one yours not finished the lime scale process start ok throw water out with steamer and never ask to move back button to other side and this never end only want water more and no other reaction do you know if there is any reset button before wa working fine many thanks,"['not usability', 'usability', 'video']","[0.5691806077957153, 0.3801136016845703, 0.050705764442682266]"
775,the video wa very interesting i enjoy espresso every day with delonghi is magnifica s i also subscribed to the channel please come visit me on my channel with love from japan,"['video', 'usability', 'not usability']","[0.9422167539596558, 0.05090688541531563, 0.0068763974122703075]"
776,hi can you advise what is the box size,"['usability', 'video', 'not usability']","[0.5776872634887695, 0.31420859694480896, 0.1081041619181633]"
777,dude you did not extract coffee but brown water,"['not usability', 'usability', 'video']","[0.48706546425819397, 0.31825050711631775, 0.19468404352664948]"
778,great machine real price performance,"['usability', 'video', 'not usability']","[0.5452736616134644, 0.33540859818458557, 0.11931772530078888]"
779,i put coffee olways on the max you can go wrong thank me later,"['usability', 'not usability', 'video']","[0.4419497549533844, 0.42274153232574463, 0.1353086680173874]"
780,super music d,"['video', 'usability', 'not usability']","[0.7616633176803589, 0.16941457986831665, 0.06892212480306625]"
781,porque cuando le pongo el ablandador de agua se me encienden toda la luce hasta la de peligro,"['not usability', 'usability', 'video']","[0.3787374198436737, 0.36698776483535767, 0.25427481532096863]"
782,ami de la nada se me enciende toda la luce y no s ca el caf e como si estar a obstruido,"['not usability', 'usability', 'video']","[0.5995360016822815, 0.272508829832077, 0.12795516848564148]"
783,a 106 sec shot blonding at around 30 sec and only water from that on terrible a double espresso is 60 ml 2x30 top if you are using a dark blend if you want your drink longer add hot water,"['usability', 'video', 'not usability']","[0.7658050060272217, 0.12621545791625977, 0.10797950625419617]"
784,i have that one good machine,"['usability', 'video', 'not usability']","[0.6898638606071472, 0.2610582411289215, 0.049077898263931274]"
785,hi can you make an americano with it makaveli,"['usability', 'video', 'not usability']","[0.6838230490684509, 0.24445731937885284, 0.07171964645385742]"
786,content of the video 00 00 04 55 unboxing 04 56 07 17 initial setup 07 18 10 06 first coffee,"['video', 'usability', 'not usability']","[0.9313868880271912, 0.06537369638681412, 0.003239412559196353]"
787,hi thank you for the video so after 6 year have passed are you happy with this machine i consider buying it,"['video', 'usability', 'not usability']","[0.8694509863853455, 0.12269572913646698, 0.007853277958929539]"
788,srdjan milosavljevic ovaj filter na 3 40 se redovno menja instalacija na 6 40 pored filter potrebno je sa vremena na vreme odraditi odr avanje to je opisano u knji ici koja dolazi sa ure ajem,"['usability', 'video', 'not usability']","[0.6660565733909607, 0.238867849111557, 0.09507554769515991]"
789,mmuzdeka where are the filter that you changing good video helped a lot,"['video', 'usability', 'not usability']","[0.8559907674789429, 0.12311968207359314, 0.02088954485952854]"
790,great thank you for your fast reply,"['usability', 'video', 'not usability']","[0.5989848971366882, 0.31225284934043884, 0.08876227587461472]"
791,yes i still have it use it and i am happy with it coffee taste great it is cheap to maintain by changing filter every few month and we did not have any technical issue until now,"['usability', 'video', 'not usability']","[0.9581578969955444, 0.030931513756513596, 0.01091059111058712]"
792,dupa cur are ramane becul aprins palpaie cel de langa cei,"['usability', 'video', 'not usability']","[0.5037109851837158, 0.30750176310539246, 0.18878722190856934]"
793,macchina interessante ma sapete dirmi quanto costa,"['usability', 'video', 'not usability']","[0.46035826206207275, 0.3976014256477356, 0.14204029738903046]"
794,dovrebbe essere sui 300euros circa,"['usability', 'video', 'not usability']","[0.6002602577209473, 0.24491333961486816, 0.15482637286186218]"
795,how much,"['usability', 'video', 'not usability']","[0.42162200808525085, 0.31570103764533997, 0.2626769244670868]"
796,omar codazzi sicuramente nel melodico si ispira a franco bastelli e fa benissimo meno male quando can nota a voce rauca cambio canale armando star ottica fotografia bologna,"['usability', 'not usability', 'video']","[0.6029661297798157, 0.23205427825450897, 0.16497956216335297]"
797,la ce pret si unde va aflati,"['usability', 'video', 'not usability']","[0.42250189185142517, 0.33220580220222473, 0.24529233574867249]"
798,diese ger t ist furchtbar ich hab e zur ckgegeben,"['usability', 'video', 'not usability']","[0.47779640555381775, 0.2697763442993164, 0.25242722034454346]"
799,la m quina al a o y medio se llena de sarro mismo siguiendo la instrucciones de descalificaci n la llevamos a un t cnico ante que termine la garant a y tardaron de 6 me en devolverla y cobraron 97 euro por el arreglo un desastre atenci n no la compren no vale la pena tanto gasto y luego no funciona,"['usability', 'not usability', 'video']","[0.3828955292701721, 0.3773074746131897, 0.2397969514131546]"
800,thanks man warns me the point that it is not necessary to reboot the machine with hot water the first time,"['usability', 'not usability', 'video']","[0.6243773102760315, 0.19525688886642456, 0.18036583065986633]"
801,hola alguien me puede decir que puedo hacer mi cafetera delonghi modelo venezia me derrama el caf adentro y me echa un caf muy aguado,"['usability', 'video', 'not usability']","[0.7254865169525146, 0.2265627384185791, 0.04795077443122864]"
802,hi i use same coffee maker a you whenever i turn on the power it rinse so the water come out from the coffee nozzle how can i set the auto rinse off,"['usability', 'video', 'not usability']","[0.8151898980140686, 0.09904319792985916, 0.08576683700084686]"
803,you can not,"['not usability', 'usability', 'video']","[0.7942671179771423, 0.11930212378501892, 0.08643072843551636]"
804,thanks for the video and the music,"['video', 'usability', 'not usability']","[0.9353439211845398, 0.06065622344613075, 0.003999817185103893]"
805,kill the music left early,"['not usability', 'video', 'usability']","[0.6932690739631653, 0.20538410544395447, 0.10134685784578323]"
806,doe anyone have the link for the english manual of this machine thank you,"['usability', 'not usability', 'video']","[0.7508617043495178, 0.15530715882778168, 0.09383105486631393]"
807,i have been using one of these for 6 year at my workplace gt gt gt ur2 pl 1166 they always produce good quality espresso and are very easy to work with the steamer work better than any other machine i have used for the same price range ours ha held up for year with 20 us each day even when the machine ha broken down by user error it been very easy to fix highly recommend,"['usability', 'video', 'not usability']","[0.8624234199523926, 0.09236769378185272, 0.04520893469452858]"
808,comment refaire marcher une machine caf de langues est dans la pa march pendant trois mois c est bloqu,"['usability', 'video', 'not usability']","[0.5150035619735718, 0.3445121943950653, 0.1404842883348465]"
809,3 20 minuta jak w o y ten m ynek,"['video', 'usability', 'not usability']","[0.8747037649154663, 0.1032409518957138, 0.02205529995262623]"
810,look like an updated model of our old perfecta plus which served u without problem for year til last week great coffee every time now that our 10 year old machine ha died we will buy one of these a soon a the shop open your coffee is only a good a your bean with good bean these delonghi machine make great coffee,"['usability', 'video', 'not usability']","[0.7616952061653137, 0.16252374649047852, 0.07578105479478836]"
811,i would rather have no music than this one thanks for the video anyway,"['video', 'not usability', 'usability']","[0.7409701943397522, 0.22209033370018005, 0.036939505487680435]"
812,hi if the water i use for the machine is soft water not hard water what level is level 1 or 4 to program the machine thanks a lot,"['usability', 'video', 'not usability']","[0.7805454730987549, 0.13533003628253937, 0.08412449806928635]"
813,one,"['video', 'usability', 'not usability']","[0.46815526485443115, 0.3706560730934143, 0.16118860244750977]"
814,gastaria de come not rio em portugues,"['not usability', 'usability', 'video']","[0.4994156062602997, 0.2642918825149536, 0.2362925261259079]"
815,coffee,"['usability', 'video', 'not usability']","[0.5081719756126404, 0.32783329486846924, 0.16399472951889038]"
816,eu gostei muito da m quina ma eu gostaria de fazer um caf forte e eu n o consigo t saindo sempre fraco,"['usability', 'video', 'not usability']","[0.4949973225593567, 0.2732674479484558, 0.2317352443933487]"
817,help how do you set the water temperature i followed the instruction in the book and it did not work,"['not usability', 'usability', 'video']","[0.6380124688148499, 0.2894093692302704, 0.07257822901010513]"
818,same problem here,"['not usability', 'usability', 'video']","[0.9022859930992126, 0.06264142692089081, 0.03507251292467117]"
819,thank you for the video i am really looking forward to the arrival of our new machine very helpful thank you for giving me some image of how set up the machine i have some question for an experienced user i have seen the water filter water softener is it included i guess and how ofter do you change it we have quite hard water recently we use that egg shaped krups coffee maker for capsule and we do not use any water filter so i do not know how about this one and how about decalcification how often and with which substance i have heard these official product are expensive i have found some recommendation in discussion to not use citric acid because it is agressive is it but lactic acid in 40percent solution with water we use citric acid for our kettle to decalc it no problem but this machine is waay more expensive so i do not want to break it of course d so i am wondering how much there will be additional cost for filter water softener if any etc could you please give u some recommendation of your own experience and sorry for many question here thank you,"['video', 'usability', 'not usability']","[0.7944520115852356, 0.18676941096782684, 0.01877852901816368]"
820,filter not included but you can but similar one on internet i also fill the water reservoir from a separate water jug which ha it own filter so double filtered,"['usability', 'not usability', 'video']","[0.5955575704574585, 0.28557318449020386, 0.11886914074420929]"
821,too slow for the morning rush,"['not usability', 'usability', 'video']","[0.6606563329696655, 0.20664837956428528, 0.1326953023672104]"
822,thanks for your help,"['usability', 'video', 'not usability']","[0.6636096239089966, 0.2711925208568573, 0.06519782543182373]"
823,i have a question i just bought this machine and right from the start the 2 outside button are lightning up and i do not hear the machine warm up you or anyone else that read this know what i should do next thx,"['not usability', 'usability', 'video']","[0.7664936184883118, 0.18469898402690887, 0.04880741238594055]"
824,i have had this model for 3 year and it get a lot of use superb with movenpick aribica bean,"['usability', 'video', 'not usability']","[0.9106596112251282, 0.07730627804994583, 0.012034114450216293]"
825,do you still have this machine,"['usability', 'video', 'not usability']","[0.7218119502067566, 0.1453058123588562, 0.1328822374343872]"
826,please help me when i make coffee i always have eco on display it is ok,"['usability', 'video', 'not usability']","[0.7654100656509399, 0.15888500213623047, 0.07570499181747437]"
827,faststrike fast yeah yeah that is fine it just keep the energy to european energy saving standard if you want to turn it off it tell you in the manual,"['usability', 'video', 'not usability']","[0.5967725515365601, 0.3526740074157715, 0.050553519278764725]"
828,al ik koffie wil maken komt er eerst alleen water uit na het koffie maken weer en na het ontkalken blijft het lampje branden,"['usability', 'video', 'not usability']","[0.6578917503356934, 0.17589256167411804, 0.1662156581878662]"
829,zzsteven tja wat is langzaam een senseo of nespresso zal sneller zijn maar die moeten geen bonen malen h edit heb net het koffie zetten opnieuw gekeken dat gaat hier behoorlijk sneller de koffie loopt er in een veel dikkere straal uit,"['usability', 'video', 'not usability']","[0.5815432071685791, 0.21880194544792175, 0.19965483248233795]"
830,ik overweeg om dit apparaat te kopen het enige waar ik mijn twijfels bij heb is de snelheid waarmee het apparaat de koffie bereid is dit enkel bij het eerste gebruik langzaam of blijft dit zo,"['usability', 'video', 'not usability']","[0.6014590263366699, 0.23261600732803345, 0.1659250110387802]"
831,ria pluijm dat is normaal hoor het toestel spoelt automatisch iedere keer bij in of uitschakelen daarom laat ik hem ook gewoon aanstaan in eco stand al we thuis zijn en heb ik hem ingesteld op automatisch uitschakelen na een uur zonder gebruik al deze dingen kan je makkelijk aanpassen al het lampje dat aangeeft dat hij ontkalkt moet worden blijft knipperen na ontkalken dan doe je toch iets niet goed denk ik,"['usability', 'not usability', 'video']","[0.6646840572357178, 0.217543825507164, 0.11777213960886002]"
832,10 10 just for the funny music in the video,"['video', 'not usability', 'usability']","[0.909226655960083, 0.050852611660957336, 0.039920736104249954]"
833,many thanks,"['usability', 'video', 'not usability']","[0.5275900363922119, 0.40841153264045715, 0.06399841606616974]"
834,plastic fantastic,"['usability', 'video', 'not usability']","[0.7007439732551575, 0.25443050265312195, 0.044825479388237]"
835,helpful vid thanks,"['video', 'usability', 'not usability']","[0.9089663624763489, 0.08453354984521866, 0.006500036455690861]"
836,help please what it mean a red light shinning everytime on the rynse button i ve tried everything,"['not usability', 'video', 'usability']","[0.5020065903663635, 0.2658638656139374, 0.2321295142173767]"
837,it mean you have to descale you machine with the apposite product sorry i am 3 year late,"['usability', 'not usability', 'video']","[0.5233374238014221, 0.30367621779441833, 0.17298635840415955]"
838,i wa using normally and sunddly it start to shine a red light on the middle of the machine what is that somebody can help me,"['usability', 'video', 'not usability']","[0.6718392968177795, 0.2653138339519501, 0.06284690648317337]"
839,louise dalla are you seriously posting that everywhere jesus,"['not usability', 'video', 'usability']","[0.7390277981758118, 0.14954335987567902, 0.11142885684967041]"
840,louise dalla 1 red signal check your tray it full 2 red signal check water no more water or you forgot to take out white fillter 3 attention no coffee bean or coffee powder good luck friend,"['usability', 'video', 'not usability']","[0.6644150018692017, 0.22277025878429413, 0.11281468719244003]"
841,hi thanks for the video how strong can the coffee be real strong italian espresso thanks,"['video', 'usability', 'not usability']","[0.9155886173248291, 0.07030429691076279, 0.01410708948969841]"
842,daniel maar yes it can serve real strong italian espresso turn the knob a far to the right a you like max is very strong and of course only use the button on the left side for the small cup and most important use good coffee bean at first you have to try several brand to find out which one you like the best,"['usability', 'video', 'not usability']","[0.7066749930381775, 0.23041120171546936, 0.06291379034519196]"
843,cool video they did not have it on display so it is nice to see it on video at least before i buy it from all the great review online the tune are a nice touch also cheer,"['video', 'usability', 'not usability']","[0.9105104804039001, 0.07804860919713974, 0.01144089549779892]"
844,daniel donahue thanks that wa a purpose of this video to show how device look and what come with it when it is bought to demonstrate how device operates,"['video', 'usability', 'not usability']","[0.8390429019927979, 0.15346823632717133, 0.007488848175853491]"
845,br heinheit von der seite zug nglich behindert sorry can not translate br heinheit,"['not usability', 'video', 'usability']","[0.7077078223228455, 0.1758207380771637, 0.11647146195173264]"
846,zplinta br heinheit br hgruppe infuser,"['usability', 'video', 'not usability']","[0.6596565842628479, 0.25674208998680115, 0.08360137045383453]"
847,good vid music get on my nerve though,"['video', 'not usability', 'usability']","[0.9478787779808044, 0.03238185495138168, 0.01973939687013626]"
848,thats what she said,"['usability', 'video', 'not usability']","[0.5719143152236938, 0.25652945041656494, 0.1715562790632248]"
849,can it also make hot water for tea,"['usability', 'video', 'not usability']","[0.9201002717018127, 0.05266378074884415, 0.027235854417085648]"
850,teclarism this may be a bit late but yes it can you can draw hot water at a temperature of roughly 90 c 195 f from the steam wand,"['usability', 'video', 'not usability']","[0.8424540162086487, 0.09184479713439941, 0.06570117175579071]"
851,the machine wa designed to not need lubrican not when you wash it you can open and close the basket mechanism whilst under water in the sink and it clean it use 2 to 3 drop of dishwasher liquid to break the water tension if needed if it is not working because it is jamming you could just replace it,"['usability', 'video', 'not usability']","[0.9310826063156128, 0.040871765464544296, 0.02804560959339142]"
852,mine wa working for more than a year just by washing it then it began to stick and jam up that is why i used olive oil to lubricate it but now i have found some replacement rubber seal to service it with,"['usability', 'not usability', 'video']","[0.6078943014144897, 0.3195238411426544, 0.0725819393992424]"
853,about the comment lodged by shaw you read them and were humbly open to the advice excellent job chap,"['usability', 'video', 'not usability']","[0.5448242425918579, 0.28191977739334106, 0.17325593531131744]"
854,sorry but that is not good advice you need to pop the clip and silicone grease the orings or replace if necessary using veg oil to grease the outside of the piston is almost useless,"['not usability', 'usability', 'video']","[0.9422163963317871, 0.04555477574467659, 0.012228851206600666]"
855,i agree i have replacement ring and food safe silicon type grease the initial video wa designed to be a quick fix which in reality ha to be done quite often i do intend to do an update which is more lasting,"['video', 'usability', 'not usability']","[0.8789447546005249, 0.07644397020339966, 0.04461123049259186]"
856,thanks crazy chef i wa about to go crazy on my machine and would of needed a new one lol,"['not usability', 'usability', 'video']","[0.6505427956581116, 0.20491613447666168, 0.14454106986522675]"
857,you are the man same issue with my stuff just pas thanks ma men,"['not usability', 'usability', 'video']","[0.8485919237136841, 0.09940394014120102, 0.052004124969244]"
858,while you had the infuser removed why on earth did not you remove the plastic clip push out the piston and clean and silicon grease the two o ring around the piston any form of vegetable oil should not be used a it can affect the o ring in the infuser only a food grade silicon lubrican not should be used removing the two o ring from the piston and cleaning and lubricating them is the single most important maintenance item on the infuser,"['not usability', 'usability', 'video']","[0.5585255026817322, 0.3607656955718994, 0.08070878684520721]"
859,the crazy chef you are humble and open to the advice of others good job chap,"['usability', 'video', 'not usability']","[0.5697542428970337, 0.33304640650749207, 0.09719936549663544]"
860,sound advice,"['usability', 'video', 'not usability']","[0.4485563039779663, 0.38096168637275696, 0.17048197984695435]"
861,thanks for the feedback i didnt realise you could get food safe silicon grease i see now you can also buy the o ring for the magnifica so i will do another video thanks again,"['video', 'not usability', 'usability']","[0.5825939774513245, 0.2979256808757782, 0.11948031932115555]"
862,you did not clean the most important thing which is the gasket and you should put food safe grease round the gasket,"['not usability', 'usability', 'video']","[0.6374375224113464, 0.2774181365966797, 0.08514440804719925]"
863,the crazy chef you can unscrew the screw good idea to do this and clean the metal filter i have just ordered some silicon grease there are video showing how to easily take the infusion part apart and you can grease the o ring a others have said,"['video', 'usability', 'not usability']","[0.8933544754981995, 0.10166935622692108, 0.004976126365363598]"
864,on reflection i take your point but i didnt want to unscrew the crosshead screw to see it the top came off something to try out have you done that and wa everything ok,"['not usability', 'usability', 'video']","[0.4027555584907532, 0.402693510055542, 0.19455090165138245]"
865,crazy chef is a leader of men,"['usability', 'video', 'not usability']","[0.5374590754508972, 0.30192553997039795, 0.16061532497406006]"
866,you should not use oil of any kind only use food safe grease it lubricates far better and last much longer on the plastic surface,"['usability', 'not usability', 'video']","[0.7453306317329407, 0.16812731325626373, 0.08654207736253738]"
867,it cooking oil have tried othet stuff,"['usability', 'not usability', 'video']","[0.5260679721832275, 0.24454975128173828, 0.22938227653503418]"
868,my infuser is stuck what should i do,"['usability', 'video', 'not usability']","[0.6548779606819153, 0.22256317734718323, 0.1225588396191597]"
