,sequence,labels,scores
689,just purchased one from delonghi website and while setting it up it continues to show the message water circuit empty press ok to start also called customer support and all their troubleshooting tip did not help finally wa told they could not help because it wa a relatively new machine and they have escalated the concern and i will hear back in 2 3 business day till then i should hold tight while this brand new expensive machine doe not work not a very auspicious start,"['not usability', 'usability', 'video']","[0.8629879951477051, 0.10910535603761673, 0.02790665812790394]"
690,sound faulty too me there web site is absolutely rubbish they make promise they do not keep they have no idea the coffee machine is awesome though ive had mine for a year it is brilliant,"['usability', 'not usability', 'video']","[0.5575021505355835, 0.3795495927333832, 0.06294825673103333]"
691,doe anyone know how to reset the flat white ive tried all the setting and reset and i just can not get it back to factory setting,"['usability', 'not usability', 'video']","[0.5384642481803894, 0.4006081819534302, 0.06092759221792221]"
692,go to setting menu gt beverage setting and click next until you get to the one you want and then press reset,"['usability', 'video', 'not usability']","[0.7429911494255066, 0.18818755447864532, 0.06882131844758987]"
693,how doe this compare to the jura e3 which do you think is better seems like this one ha more option,"['usability', 'video', 'not usability']","[0.6237293481826782, 0.2782233953475952, 0.09804725646972656]"
694,delonghi is muts better and easier,"['usability', 'video', 'not usability']","[0.6696519255638123, 0.26965415477752686, 0.06069393455982208]"
695,can you make one touch americanos,"['usability', 'video', 'not usability']","[0.6634617447853088, 0.19361495971679688, 0.1429232954978943]"
696,not really it can do a long coffee but this just push more water through the group head causing over extraction and some bitterness best to do a double espresso and then use the hot water function to make up the rest of the drink,"['usability', 'not usability', 'video']","[0.578574001789093, 0.3794828951358795, 0.04194311797618866]"
697,i still do not understand why almond milk is so popular with coffee i think it taste strange soy milk tends to compliment coffee better to my taste bud,"['usability', 'not usability', 'video']","[0.6050675511360168, 0.31325671076774597, 0.08167581260204315]"
698,asghaad you could just not drink it where do you live that you are being forced to drink non mammal milk sound crazy,"['usability', 'not usability', 'video']","[0.5636089444160461, 0.2996634840965271, 0.13672758638858795]"
699,yikes might have to think about selling my current dinamica and upgrading,"['not usability', 'usability', 'video']","[0.4628860056400299, 0.3888404071331024, 0.1482735574245453]"
700,thanks,"['usability', 'video', 'not usability']","[0.5327008366584778, 0.39020413160324097, 0.07709501683712006]"
701,hello and thanks for the video how would you rate the in cup drink v the philip line currently have a 3200 lattego and debating a upgrade but not sure what will result in better taste v nice screen and more tweak thanks much for the time my 3200 is working great and ha no issue it over 2 year old i would love a slick display but if the result will be similar to what i have now the dollardollardollar could be saved,"['video', 'usability', 'not usability']","[0.7598342299461365, 0.183063343167305, 0.057102445513010025]"
702,hi joel thanks for the comment and question delonghi is are great machine they are known to make a hotter beverage and they have the best warranty package this is not to say that phillips doe not produce hot beverage at all just that many notice the delonghi is to be a bit hotter in the max temp setting the grind setting a well a the type of bean used play a large role in the end result the dinamica plus compared to the 3200 ha many more beverage to choose from 16 v 5 compared to 3200 you can also connect a smart phone to the machine via the delonghi app there is a you can see a digital display screen and you can customize your beverage more so with the dinamica plus getting really great feedback on the new dinamica plus it wa a blast doing the demo video with it have a great day ciao for now consiglio is team,"['video', 'usability', 'not usability']","[0.895468533039093, 0.07844778150320053, 0.026083655655384064]"
703,barranace geezz that doe sound bad for the philip might have to try this one local place ha the plus with a 45 day return period,"['usability', 'video', 'not usability']","[0.7717254161834717, 0.13413852453231812, 0.0941360592842102]"
704,i had a philip and i regret a lot it wa possible to change it later for a delonghi and it the best always delonghi it my advice it my 2nd delonghi the 1st last me for 7 year without any issue the philip i had 3 problem in le then 3 month,"['not usability', 'usability', 'video']","[0.7370032072067261, 0.1762942522764206, 0.08670250326395035]"
705,the best delonghi dinamica plus review yet on youtube,"['video', 'usability', 'not usability']","[0.9350558519363403, 0.05555271729826927, 0.00939145591109991]"
706,hi felipe thanks for commenting and for the positive note i am happy the video wa helpful for you have a great night best consiglio is team,"['video', 'usability', 'not usability']","[0.8989325165748596, 0.08485665917396545, 0.016210829839110374]"
707,so i tried a decaf for the first time and it doe not seem to work i read the instruction and did a told press the bean quantity until it show the coffee scoop press coffee or long or espresso when it show the message i pour the ground coffee now according to the instruction i am supposed to press ok but there is no such button on other model you have to press the coffee icon so i do that but then it return to the main menu is the machine supposed to detect that i poured the ground coffee if so i suppose i have a faulty sensor but i want to be sure i am doing it right before i ask for a replacement fix,"['not usability', 'usability', 'video']","[0.6251956224441528, 0.3176364302635193, 0.057167939841747284]"
708,hi frenzy thanks for the question sorry for the delayed reply i trust you have sorted it all out by now for technical question you can connect directly with a delonghi tech at 1 888 335 6644 mon fri 9am to 8 pm est thanks for the question a delonghi tech can go thru all the step with you directly consiglio is team,"['usability', 'not usability', 'video']","[0.3793202340602875, 0.35730472207069397, 0.26337510347366333]"
709,fico espera do convite,"['usability', 'video', 'not usability']","[0.47640401124954224, 0.34786510467529297, 0.1757308542728424]"
710,my de longhi dinamica plus is asking me to descale after only 1 month of use is this normal,"['usability', 'video', 'not usability']","[0.7722808718681335, 0.14887362718582153, 0.07884544879198074]"
711,hey there sound like the water hardness setting is not programmed to the right setting you can lower it please connect with a delonghi tech at 1888 335 6644 to troubleshoot further ciao for now,"['not usability', 'usability', 'video']","[0.4414466917514801, 0.43884027004241943, 0.11971306800842285]"
712,hi my dinamica plus doe not show the brew over ice icon bought it for the convenience of iced coffee a well a hot coffee thanks,"['video', 'usability', 'not usability']","[0.4551803171634674, 0.2754307985305786, 0.26938891410827637]"
713,hi joseph the dinamica plus prepares 16 barista style beverage at the simple touch of a button you can prepare beverage that include espresso coffee ice coffee doppio americano caff latte cappuccino macchiato flat white long coffee for drip lover steamed hot milk coffee pot can can connect with delonghi at 1888 335 6644 for technical question product page can be viewed here have a nice weekend consiglio is team,"['usability', 'video', 'not usability']","[0.6344174742698669, 0.2235506922006607, 0.14203186333179474]"
714,i am not entirely sure about this but i have read somewhere that the brew over ice function is only available on unit sold in the u if you are based outside of the u that might be why you do not have it i wa curious about this too and have looked for an answer in the downloadable manual on the de longhi website but can not find any reference of it there either,"['usability', 'not usability', 'video']","[0.5222412347793579, 0.2861538231372833, 0.19160495698451996]"
715,what about emptying the old coffee grind,"['usability', 'video', 'not usability']","[0.8640488982200623, 0.10177402198314667, 0.0341770239174366]"
716,they drop down pull out tray that cup sit on and can just dump it out,"['usability', 'video', 'not usability']","[0.8471258282661438, 0.12354358285665512, 0.029330570250749588]"
717,is it possible for you to contact me,"['usability', 'video', 'not usability']","[0.8669660091400146, 0.07867415994405746, 0.05435986444354057]"
718,hi there you can reach out to u here thanks,"['usability', 'video', 'not usability']","[0.6890065670013428, 0.2897634506225586, 0.02123001031577587]"
719,curious do you know how many second to program for milk to get 70ml roughly,"['usability', 'video', 'not usability']","[0.6543288826942444, 0.2941455841064453, 0.0515255443751812]"
720,hi there great question sorry for the delayed reply you can certainly connect with a tech at 1888 335 6644 mon fri 9am to 8pm est and the delonghi tech can answer this technical question have a great night,"['usability', 'video', 'not usability']","[0.4758312702178955, 0.28623509407043457, 0.23793372511863708]"
721,great video we just bought one and love it however we are coming across issue with the milk carafe being very difficult to remove any suggestion maybe ours is defected thanks,"['video', 'usability', 'not usability']","[0.88982754945755, 0.07485677301883698, 0.03531564399600029]"
722,hi rossline sorry to hear that please connect with a delonghi tech agent and they will assist you and troubleshoot i am sure you have resolved this matter by now in any case below is the contact number delonghi tech 1888 335 6644 thank you for commenting,"['not usability', 'usability', 'video']","[0.47605445981025696, 0.3295130431652069, 0.19443254172801971]"
723,if anything mine is loose now maybe you need the top part of carafe replaced,"['not usability', 'usability', 'video']","[0.5659803152084351, 0.3372494578361511, 0.09677016735076904]"
724,where do the used coffee grind go,"['usability', 'video', 'not usability']","[0.8198467493057251, 0.10890024155378342, 0.07125303149223328]"
725,the grind go in a hopper behind espresso outlet behind where you put the cup it pull out and your dump them,"['usability', 'video', 'not usability']","[0.8813811540603638, 0.09332434833049774, 0.02529444731771946]"
726,what type of coffee pot will fit under there amp where to buy it thanks,"['usability', 'video', 'not usability']","[0.8694646954536438, 0.09521110355854034, 0.035324160009622574]"
727,hi jay sorry for the delayed reply you would need to get your own coffee pot holder carafe a long a the height is not beyond 13 cm tall you will be in the clear thanks for the question,"['usability', 'not usability', 'video']","[0.4509149193763733, 0.4108889400959015, 0.13819620013237]"
728,hi bob good thinking however the bottom tray will need to be in place otherwise the sensor will not allow any beverage to be made any coffee pot or carafe will do a long a the height is not beyond 13 cm tall,"['usability', 'not usability', 'video']","[0.6814725399017334, 0.19680601358413696, 0.12172149121761322]"
729,you would have to take the bottom tray out there is drainer thing down there i guess a normal pot would fit if removed bottom tray some average size cup do not even fit when making single drink,"['usability', 'not usability', 'video']","[0.6323313117027283, 0.30180487036705017, 0.06586381047964096]"
730,i went to the store to see the machine in person basically any coffee pot for 10 cup and le the machine itself make up to 6 cup,"['usability', 'video', 'not usability']","[0.7762838006019592, 0.13520529866218567, 0.08851084113121033]"
731,very nice,"['video', 'usability', 'not usability']","[0.5642160177230835, 0.3985922038555145, 0.03719178959727287]"
732,thank you for your review it wa really helpful but i have a question doe this also make regular american coffee,"['usability', 'video', 'not usability']","[0.5862824320793152, 0.25915783643722534, 0.15455961227416992]"
733,hi joe you can use the hot water function to make a true americano otherwise you can make a lungo long coffee all at the touch of a button,"['usability', 'video', 'not usability']","[0.8483921885490417, 0.11657574027776718, 0.03503204882144928]"
734,you mean regular shitty black water thats not what you are putting dollar1k on an espresso machine,"['not usability', 'usability', 'video']","[0.6925731897354126, 0.24628472328186035, 0.06114200875163078]"
735,no it make watered down espresso so it make americanos,"['usability', 'not usability', 'video']","[0.47356051206588745, 0.42795395851135254, 0.098485566675663]"
736,but it doe not even make coffee i wa so excited to purchase this dollar1500 machine i almost spit my first cup out it wa not coffee but watered down espresso the best part about this machine wa going in the garage to retrieve my old coffee maker from the donate pile and make self a cup of coffee,"['not usability', 'usability', 'video']","[0.5489264130592346, 0.39808189868927, 0.05299168452620506]"
737,hi elizabeth here is a helpful demo on how to get the best result from you automatic espresso machine the grind setting and type of espresso bean are very important i hope the video is helpful for you have a great night,"['video', 'usability', 'not usability']","[0.9246538281440735, 0.07175640761852264, 0.00358976679854095]"
738,if you want coffee make an americano it is like an instant fresh cup of coffee besides if you wanted coffee just go to walmart and buy a coffee machine for dollar19 99,"['usability', 'video', 'not usability']","[0.8684403300285339, 0.08635487407445908, 0.0452047623693943]"
739,elizabeth valentine hi have you tried to change the grinder setting to a more fine tune just 2 3 and changing it while it is actually grinding it ha tobe done while the machine is actually grinding then it take approx 3 cup before you will notice any difference try also to meassure the amount of water it using and change it to use le making the drink stronger best of luck,"['usability', 'video', 'not usability']","[0.7102925777435303, 0.19018596410751343, 0.09952148050069809]"
740,rekt4guud well einstein i did and even called the seller and the manufacturer before i made this post i also researched this machine before i bought it and no one ever mentioned this issue not only that just about every review wa made by a person who got this dollar1500 for free smh so yes einstein i read the instruction lmao,"['not usability', 'usability', 'video']","[0.4763975143432617, 0.4260166883468628, 0.0975857824087143]"
741,lmao you have copy pasted this same message on every single video review on youtube might wan na read the instruction manual before throwing a tantrum,"['video', 'not usability', 'usability']","[0.7528124451637268, 0.1461416482925415, 0.10104595124721527]"
742,on the double espresso is it twice the water or doe it do 2 grind cycle,"['usability', 'video', 'not usability']","[0.7456095218658447, 0.1684277504682541, 0.08596273511648178]"
743,hey ryan when you select a double the machine will grind more espresso bean to accommodate the larger volume of water so you can enjoy a full bodied delicious espresso or double link to dinamica plus ciao,"['usability', 'video', 'not usability']","[0.8830963969230652, 0.09095462411642075, 0.02594892866909504]"
744,it seems like more water to me so i make two single instead of a double,"['usability', 'not usability', 'video']","[0.7848588228225708, 0.11711915582418442, 0.09802205115556717]"
745,your video are great doe your firm ship to bc i am looking to buy three super automatic unit a xmas gift i need a unit that ha an included milk carafe i am struggling between a philip 4300 and 5400 and the delonghi dinamica i think an extra shot and auto rinse would be nice feature can you help me decide also can i call somebody at your office thanks,"['video', 'usability', 'not usability']","[0.8444802761077881, 0.13828177750110626, 0.017237966880202293]"
746,hi sam thanks for reaching out we do ship to bc feel free to call u anytime at 1800 758 7283 and we can go through the difference,"['usability', 'video', 'not usability']","[0.6131170392036438, 0.2786182761192322, 0.10826468467712402]"
747,put wayyy too many bean in the hopper do not do that the bean age and will stick together causing the bean to get stuck bean should stay below grate,"['not usability', 'usability', 'video']","[0.7032252550125122, 0.24114444851875305, 0.05563030391931534]"
748,hey chrys thanks for the comment the bean hopper ha a seal that will keep the bean fresh you can top up the hopper without issue or if you prefer you can put le in what ever you prefer the bean will stay fresh thanks to the aroma seal have a great day,"['usability', 'video', 'not usability']","[0.6862779259681702, 0.213200181722641, 0.10052194446325302]"
749,we are a medium family and make probably make 12 shot a day a people leave for work in the morning it is not a problem filling the hopper bean turn over every two day or le,"['video', 'usability', 'not usability']","[0.4748086929321289, 0.4611295461654663, 0.06406179070472717]"
750,it best not to use oily bean anyways not saying you can not use em but itll reduce the lifespam of the grinder quite dramatically,"['usability', 'not usability', 'video']","[0.6848276257514954, 0.23539581894874573, 0.07977654039859772]"
751,hi great video since i am new to this machine and specialty coffee in general what grind setting would you recommend that i initially default to thanks so much,"['video', 'usability', 'not usability']","[0.9215945601463318, 0.07537097483873367, 0.00303445290774107]"
752,hi randal below is another link on how to get best result with automatic machine ciao,"['usability', 'video', 'not usability']","[0.6745703816413879, 0.23156479001045227, 0.09386485815048218]"
753,3 never go lower than 3,"['usability', 'not usability', 'video']","[0.4822801351547241, 0.292462557554245, 0.22525732219219208]"
754,btwn 2 3,"['video', 'usability', 'not usability']","[0.5703313946723938, 0.3240787088871002, 0.1055898368358612]"
755,doe it work with alexa,"['usability', 'video', 'not usability']","[0.5312734246253967, 0.3766103982925415, 0.09211619198322296]"
756,hey there nicola no it is not compatible with alexa ciao,"['not usability', 'usability', 'video']","[0.8196691870689392, 0.09945440292358398, 0.08087640255689621]"
757,no it is only bluetooth doe not connect to the internet,"['usability', 'not usability', 'video']","[0.4751174747943878, 0.33946987986564636, 0.1854126900434494]"
758,doe delonghi sell a carafe that fit this,"['usability', 'video', 'not usability']","[0.8813225030899048, 0.07838787883520126, 0.04028962552547455]"
759,hey elizabeth i am sure you have sourced it by now if not connect with delonghi and they can advise where to order spare part ciao,"['usability', 'not usability', 'video']","[0.645077645778656, 0.1821359246969223, 0.17278636991977692]"
760,any carafe that hold 10 cup max or le will fit,"['usability', 'video', 'not usability']","[0.9229397773742676, 0.046287987381219864, 0.030772309750318527]"
761,great question,"['video', 'usability', 'not usability']","[0.4692363142967224, 0.29184195399284363, 0.23892177641391754]"
762,great video thanks,"['video', 'usability', 'not usability']","[0.9440784454345703, 0.053590208292007446, 0.002331365831196308]"
763,i have this machine that ive recently bought i find that all of my coffee come out extremely bitter and watery i can not figure out if it something im doing wrong or if i just have a dud,"['not usability', 'usability', 'video']","[0.7479106783866882, 0.2121485322713852, 0.039940763264894485]"
764,it is likely the brand of coffee causing this consider a fresh roast medium roast espresso we have a fresh roast selection at this link that work very well in super auto,"['usability', 'not usability', 'video']","[0.7133359909057617, 0.17643198370933533, 0.11023196578025818]"
765,liar,"['not usability', 'usability', 'video']","[0.8055359721183777, 0.0977768525481224, 0.09668716788291931]"
766,look fairly big machine,"['usability', 'video', 'not usability']","[0.43890172243118286, 0.4196261167526245, 0.14147211611270905]"
767,about the size my old full size kcup machine definitely heavier though,"['usability', 'video', 'not usability']","[0.7888057231903076, 0.13361981511116028, 0.0775744840502739]"
768,width 9 3 23 6 cm height 13 7 34 8 cm depth 16 9 42 9 cm,"['usability', 'video', 'not usability']","[0.6327545046806335, 0.22515557706356049, 0.14208990335464478]"
769,ice coffee come out a hot a any other drink i manually change system setting to lowest temperature but then what is the point of this preset,"['not usability', 'usability', 'video']","[0.8288149833679199, 0.1169094368815422, 0.05427548289299011]"
770,hi ivane i trust you have sourced the resolution for this the setting for cold brew allow the unit to brew at a cooler temp that is preset from the manufacturing level a delonghi tech support agent can certainly troubleshoot further 1888 335 6644 link to delonghi dinamica plus cheer,"['usability', 'video', 'not usability']","[0.7377386093139648, 0.1650649458169937, 0.09719643741846085]"
771,very good demonstration i learnt so much it our first machine of any kind didnt know about the ice coffee thankyou,"['video', 'usability', 'not usability']","[0.7409961819648743, 0.2504350244998932, 0.008568758144974709]"
772,my dinamica plus bought in australia doe not have the iced coffee function,"['not usability', 'usability', 'video']","[0.666796863079071, 0.2197110503911972, 0.11349207162857056]"
773,great,"['usability', 'video', 'not usability']","[0.4992137849330902, 0.452920526266098, 0.047865644097328186]"
774,1 50 why is the video edited out here,"['video', 'not usability', 'usability']","[0.6348302364349365, 0.31623995304107666, 0.048929814249277115]"
775,hi there in an effort to try to keep the video a short a possible,"['video', 'usability', 'not usability']","[0.8769016265869141, 0.11210092902183533, 0.010997406207025051]"
776,how is the milk temperature is it hot enough,"['usability', 'video', 'not usability']","[0.6154717206954956, 0.2709472179412842, 0.1135810986161232]"
777,milk doe come quite cold,"['usability', 'video', 'not usability']","[0.42155399918556213, 0.3475097417831421, 0.23093625903129578]"
778,hi thanks for your question the machine offer 4 temperature setting from low medium high and max i keep my machine on the max temperature setting the machine doe produce a lovely hot beverage the carafe ha a great feature a well where you can customize how much foam you want to perfect your milk based beverage,"['usability', 'video', 'not usability']","[0.7902741432189941, 0.14243784546852112, 0.06728797405958176]"
779,lovely video you took your time to explain everything,"['video', 'usability', 'not usability']","[0.9353901743888855, 0.06176208704710007, 0.0028477590531110764]"
780,my son ha one of these machine and i have to agree the nespresso pod are just to expensive now and have to be recycled seems to me what is not to like about this machine especially a i love iced coffee in the summer i am now looking for the best deal and being able to empty the coffee grout straight onto the garden,"['usability', 'not usability', 'video']","[0.7558971643447876, 0.14320699870586395, 0.10089586675167084]"
781,great review can you share your favorite bean for this machine,"['usability', 'video', 'not usability']","[0.7973736524581909, 0.16739040613174438, 0.03523600101470947]"
782,i am glad i found your review we bought a nespresso vertuo last christmas and tonight i looked and we have spent dollar1 200 in pod now a dollar1 500 machine doe not sound so unreasonable anymore,"['usability', 'video', 'not usability']","[0.6479838490486145, 0.2238527238368988, 0.1281634122133255]"
783,right those pod add up and also limit your option glad it wa helpful,"['usability', 'not usability', 'video']","[0.6652734875679016, 0.18539303541183472, 0.14933350682258606]"
784,it doe not really make coffee it make watered down espresso the best part of my machine wa going to the garage to retrieve my old coffee maker and having a real cup of brewed coffee,"['usability', 'not usability', 'video']","[0.5706461071968079, 0.3568713665008545, 0.07248252630233765]"
785,ah man that stink i think true espresso us very dark roasted bean i agree with you that it is different than drip coffee though i like it better myself and i love the foam on top shown in the video but yikes that is a lot of money tied up to not like the coffee maybe try to return it or sell it on fb marketplace or something try to retrieve some value out of it,"['video', 'not usability', 'usability']","[0.7214211225509644, 0.15165719389915466, 0.12692172825336456]"
786,thanks,"['usability', 'video', 'not usability']","[0.5327008366584778, 0.39020413160324097, 0.07709501683712006]"
787,welcome,"['usability', 'video', 'not usability']","[0.4981721043586731, 0.4248495399951935, 0.076978400349617]"
788,i am taking my nespresso back for this the coffee is not warm enough and pod are so expensive just have to decide between white and silver the white is gorgeous but sadly silver probably will go better in my kitchen,"['not usability', 'usability', 'video']","[0.8090832233428955, 0.1578928381204605, 0.03302400931715965]"
789,a pinch of healthy i totally agree thanks for the review,"['usability', 'video', 'not usability']","[0.5376894474029541, 0.34189093112945557, 0.12041964381933212]"
790,i hope you enjoy it i liked my nespresso okay but i felt so limited with the pod i ended up choosing to spend all that pod money on the front and and get a nicer machine very happy with it,"['usability', 'video', 'not usability']","[0.6492609977722168, 0.298855185508728, 0.05188377574086189]"
791,thanks for the review very interested it is really nice seeing you back on the tube,"['video', 'usability', 'not usability']","[0.7076420187950134, 0.26394370198249817, 0.02841431275010109]"
792,thanks for watching more to come,"['video', 'usability', 'not usability']","[0.6539022326469421, 0.304073303937912, 0.0420244000852108]"
793,i have my eye on one of these machine but i have to wait for my nespresso to break first,"['usability', 'video', 'not usability']","[0.6087437868118286, 0.21013091504573822, 0.18112531304359436]"
794,haha yep i get it it took me a while maybe over a year between when i wanted one and when i actually got it,"['usability', 'video', 'not usability']","[0.4690296947956085, 0.3044872283935547, 0.2264830768108368]"
795,it is ok make a good machiatto decent espresso all the other drink are weak and mostly taste the same flat white is absolutely terrible warm milk drink are not very hot and portion are european size small probably returning mine and trying the jura z10,"['usability', 'not usability', 'video']","[0.5058140754699707, 0.41803616285324097, 0.07614970207214355]"
796,hello have you tested non dairy milk in the machine like oat soy almond or the barista milk by calafia how well doe it create foam thank you,"['usability', 'video', 'not usability']","[0.6811029314994812, 0.22824595868587494, 0.09065110981464386]"
797,james hoffman praised this machine i might buy it,"['usability', 'video', 'not usability']","[0.8020873069763184, 0.17629976570606232, 0.021612929180264473]"
798,everything i hoped it would be i love the simplicity of this keurig mybest kitchen i have had the old school original keurig for forever i decided to upgrade to button lol same great quality without having to measure your water this keurig doe all the thinking for you i also love not having to put water into the machine every time i want to use it simple and perfect,"['usability', 'video', 'not usability']","[0.9496605396270752, 0.033484917134046555, 0.01685453951358795]"
799,still delonghi is a dishonest company with stupid engineer doing bad designes and lye 15 bar lol not even close,"['not usability', 'usability', 'video']","[0.745290219783783, 0.1420610398054123, 0.11264868825674057]"
800,i would think the phone app is a completely pointless a it dose a pre clean every time you turn it on so that would end up in your cup or dose this one not do that,"['not usability', 'usability', 'video']","[0.7438347339630127, 0.19683168828487396, 0.059333592653274536]"
801,great review thank you for going over the profile delonghi documentation is sparse to say the least i tried for two day to connect the app iphone and ipad said nope also kinda weird is having to log in everytime you want to use the app in the end i just deleted the app and set up profile manually i would give the machine 5 star app 0 star again thank you for the review,"['usability', 'not usability', 'video']","[0.6963592171669006, 0.24507343769073486, 0.05856731906533241]"
802,how would you compare this machine to the phillips 5400,"['usability', 'video', 'not usability']","[0.7617837190628052, 0.1305682361125946, 0.1076480969786644]"
803,more of an advert than a review,"['not usability', 'video', 'usability']","[0.5517178177833557, 0.2959384620189667, 0.15234370529651642]"
804,i saw on the screen in another post pot of coffee option this doe a full pot of regular coffee thanks,"['video', 'usability', 'not usability']","[0.6530088186264038, 0.32705917954444885, 0.019932065159082413]"
805,but it doe not even make coffee i wa so excited to purchase this dollar1500 machine i almost spit my first cup out it wa not coffee but watered down espresso the best part about this machine wa going in the garage to retrieve my old coffee maker from the donate pile and make self a cup of coffee,"['not usability', 'usability', 'video']","[0.5489264130592346, 0.39808189868927, 0.05299168452620506]"
806,john a normal cup of coffee is brewed this doe not brew coffee it make an espresso and water it down which is actually called an americano this wa confirmed by the manufacturer,"['usability', 'not usability', 'video']","[0.6174682974815369, 0.31146660447120667, 0.0710650309920311]"
807,hmnn mine make a normal cup of coffee,"['usability', 'video', 'not usability']","[0.8140783309936523, 0.1383075714111328, 0.04761401191353798]"
808,eggy eggy well i literally said coffee not espresso glad you can read it doe not make coffee coffee is brewed flavor an americano is watered down espresso and that is what this make no matter how many cup you make it doe not change this fact,"['not usability', 'usability', 'video']","[0.5013587474822998, 0.4159378707408905, 0.0827033743262291]"
809,it literally say in the manual that if you use it first time you need to make at least 3 cup of espresso to get the best taste,"['usability', 'video', 'not usability']","[0.8333887457847595, 0.1087837889790535, 0.057827483862638474]"
810,i tried reaching you folk by phone how doe the denamica compare to the eletta cappucino top are they equal or doe the cappucino top have any advantage over the dinamica plus,"['usability', 'not usability', 'video']","[0.8332130312919617, 0.09728510677814484, 0.0695018544793129]"
811,the eletta cappuccino top is my personal favourite between the two the eletta seems to be capable of reaching a finer grind size for stronger espresso shot this is especially useful for milk based drink or straight espresso the eletta cappuccino top also ha two frothing system manual and automatic for optionally hotter milk with a better micro foam texture the wand is also useful for powder based milk beverage like hot chocolate and match latte additionally the eletta top also ha a dedicated heating element for cup warming all the dinamica machine have better tasting long coffee and also have a well executed unique iced coffee function the new dinamica plus is also undoubtably better user experience it ha better programability for user presets and advanced milk drink customization careful note though my note is regarding the eletta top model not the standard eletta or the evo in the end it is up to personal preference and where your priority are,"['usability', 'not usability', 'video']","[0.8718085289001465, 0.08847916126251221, 0.039712291210889816]"
812,very beatifull,"['usability', 'video', 'not usability']","[0.5303326845169067, 0.39448365569114685, 0.07518362998962402]"
813,is this better than the xelsis from saeco,"['usability', 'video', 'not usability']","[0.6121752858161926, 0.2734241187572479, 0.11440060287714005]"
814,the xelsis is a bit of an older machine with great build quality stainless steel casing and a ceramic grinder the dinamica excels in feature in programability i also think the espresso extraction in the dinamica is better to my personal taste liam,"['usability', 'video', 'not usability']","[0.8655276298522949, 0.0880763977766037, 0.04639597609639168]"
815,hello doe the machine ha over ice option for iced coffee,"['usability', 'video', 'not usability']","[0.592147171497345, 0.3789874315261841, 0.028865374624729156]"
816,yes but only in the north american version united state canada,"['usability', 'video', 'not usability']","[0.6450657248497009, 0.22520817816257477, 0.12972614169120789]"
817,awesome i am in search of new espresso machine thanks for this review,"['usability', 'video', 'not usability']","[0.682754635810852, 0.24862807989120483, 0.06861723959445953]"
818,can i exchange the thermal milk carafe of dinamica plus to the carafe of dinamica ecam350 75 s,"['usability', 'video', 'not usability']","[0.7989389896392822, 0.1349971443414688, 0.06606386601924896]"
819,while they look similar most of delonghi is lattecrema system have small difference in the connection point that make them not interchangeable i would not recommend doing so liam,"['not usability', 'usability', 'video']","[0.7039411067962646, 0.24384723603725433, 0.05221164971590042]"
820,la spaziale is good coffee machine cost 6000 euro,"['usability', 'video', 'not usability']","[0.7820009589195251, 0.18535193800926208, 0.032647181302309036]"
821,where do you put the suger in it,"['usability', 'video', 'not usability']","[0.7756683230400085, 0.1414830982685089, 0.08284851163625717]"
822,you would have stir some in after making the beverage sugar in the brewing mechanism is a big no no for coffee machine liam,"['not usability', 'usability', 'video']","[0.808927059173584, 0.14417223632335663, 0.046900682151317596]"
823,if you do not use all the milk in a day would you have to empty it i mean is the milk ok to leave it there for a day or two obviously is not in fridge,"['usability', 'not usability', 'video']","[0.7440420389175415, 0.22545118629932404, 0.030506812036037445]"
824,yes if it kept in the fridge most of the time you only need to wash the carafe every 2 3 day,"['usability', 'video', 'not usability']","[0.8914913535118103, 0.08028232306241989, 0.028226366266608238]"
825,the carafe keep the milk cold for a couple hour an hour or two on the counter a a general rule of thumb you always want to keep it in the fridge a much a possible the good news is that the whole frothing system is designed to be easily removed and stored in the fridge while you are not using it hope this help,"['usability', 'not usability', 'video']","[0.825117290019989, 0.11051371693611145, 0.06436897069215775]"
826,can this machine make one touch americanos,"['usability', 'video', 'not usability']","[0.7769023180007935, 0.1337476670742035, 0.08935004472732544]"
827,no it can not unfortunately that is one feature high in demand in the north american market that few manufacturer have delivered on mostly since these machine are designed in europe where fewer people drink them for that i would examine gaggia is fully auto lineup otherwise use the hot water faucet after each brew,"['not usability', 'usability', 'video']","[0.5118201971054077, 0.42972680926322937, 0.058452900499105453]"
828,how hot is the milk foam i am finding most automatic machine it make a very cold cappacino a it doe not heat the milk want a hot chocolate forget about it if it come out very luke warm,"['not usability', 'usability', 'video']","[0.47547584772109985, 0.45853960514068604, 0.06598451733589172]"
829,home coffee solution would increasing the water temperature of the drink to high help to counteract this concern,"['usability', 'video', 'not usability']","[0.7297886610031128, 0.1996767818927765, 0.07053451240062714]"
830,ah good question milk temperature is the trade off you will get for having a fully automated milk system automated frothers only come into momentary contact with the steam so the milk temperature is intrinsically lower than if you were steaming with a wand it is absolutely not luke warm that is an exaggeration some people make about automatic system however it is noticeable especially if you are not adding hot coffee to it and only having the milk by itself if you are getting a fully automatic system i would consider warming the cup prior to use the biggest temperature drop happens when the milk coffee hit the glass hope this help liam,"['usability', 'not usability', 'video']","[0.46235910058021545, 0.4273741841316223, 0.11026674509048462]"
831,i bought this machine and it make awful coffee presets on the machine are joke returning to the shop,"['not usability', 'usability', 'video']","[0.899751603603363, 0.07046349346637726, 0.02978489361703396]"
