,sequence,labels,scores
436,ben de karacan n makinesini kullan yorum ok g el ve fiyat buna g re daha uygundu performans da gayet iyi,"['video', 'usability', 'not usability']","[0.4276445806026459, 0.40959835052490234, 0.16275706887245178]"
437,s t kahveye boca etti i an kusmaya ba lad m,"['video', 'usability', 'not usability']","[0.49252933263778687, 0.3898591995239258, 0.11761148273944855]"
438,ba ka hangi kahveler haz rlanabilir,"['video', 'usability', 'not usability']","[0.4252558946609497, 0.3982146382331848, 0.17652946710586548]"
439,bende almaktan vazge tim nescafe gold s t tozu i meye devam edece im,"['video', 'usability', 'not usability']","[0.5968824028968811, 0.3205147683620453, 0.08260279893875122]"
440,hi bir zaman ayn tad bulamazs n g l seven dikenine katlanacak bizahmet,"['video', 'usability', 'not usability']","[0.43043601512908936, 0.37210750579833984, 0.1974564790725708]"
441,makineyi temizleyinceye kadar kahveler so udu,"['video', 'usability', 'not usability']","[0.5438820123672485, 0.33061322569847107, 0.12550479173660278]"
442,portafiltre o,"['usability', 'video', 'not usability']","[0.5260257720947266, 0.4525693953037262, 0.021404892206192017]"
443,40 y ll k kahve severdim bu videoyu izledikten sonra kahve i meyi b rakt m,"['video', 'usability', 'not usability']","[0.9051010012626648, 0.07988528162240982, 0.015013743191957474]"
444,o kirmizi bardak izerinde tempo mu yaziyor,"['video', 'usability', 'not usability']","[0.5597034692764282, 0.327823281288147, 0.11247324198484421]"
445,a lad k barista olarak,"['usability', 'video', 'not usability']","[0.5370225310325623, 0.32038527727127075, 0.14259220659732819]"
446,bu makine cok zahmetli bende aldim pisman oldum tavsiye etmiyorum,"['video', 'usability', 'not usability']","[0.6250643730163574, 0.24241702258586884, 0.13251858949661255]"
447,ak t gelsin,"['usability', 'video', 'not usability']","[0.4675942659378052, 0.39280006289482117, 0.13960567116737366]"
448,i yiki bu videoyu ekmi sin sana ok te ekk r ediyorum sayende almaktan vazge tim,"['video', 'usability', 'not usability']","[0.9173302054405212, 0.06975705921649933, 0.012912753038108349]"
449,t c olmadan hi bir anlam yok ertesi g n o espresso i ilemez hale gelecek,"['usability', 'video', 'not usability']","[0.4599604606628418, 0.34798821806907654, 0.19205135107040405]"
450,ka makineye takt ktan sonra 10000 saat bekliyorsun kahve yanar,"['video', 'usability', 'not usability']","[0.7399143576622009, 0.2031850814819336, 0.056900568306446075]"
451,o kadar k sa s rede bile yan yor mu hemen bilmedi im i in soruyorum yani barista kolunu takar takmaz hemen d meye mi basmak gerekiyor,"['usability', 'video', 'not usability']","[0.3727113604545593, 0.3331660032272339, 0.2941226363182068]"
452,bunu yazmak istemem ama channel diye yaz l yor do rusu bilerek bu ekilde yazman z mant k z geldi i i in yazma gereksinimi duydum,"['video', 'usability', 'not usability']","[0.6296218037605286, 0.22932228446006775, 0.1410559117794037]"
453,kahveden so udum,"['video', 'usability', 'not usability']","[0.5549206137657166, 0.3226172626018524, 0.12246213853359222]"
454,1500 den a a t m k p rt c l espresso makinelerinin hepsi b yle ayn profesyonel bi i beklemeyin bence,"['usability', 'video', 'not usability']","[0.38070568442344666, 0.35016384720802307, 0.2691304385662079]"
455,bir ey sormak istiyorum ben bu makineden ald m ama d meye ba yorum kahve ak yor sonra kendi kendine duruyor devaml akm yor 2 saniye ak yor duruyor makinede bir problem mi var yoksa ben yanl bir eymi yap yorum,"['not usability', 'usability', 'video']","[0.403272420167923, 0.3140397071838379, 0.28268784284591675]"
456,bu videoyu izleyin ayn makina adam konu madan daha iyi anlatm,"['video', 'usability', 'not usability']","[0.9348199963569641, 0.055387627333402634, 0.009792384691536427]"
457,izlerken g na geldi resmen,"['video', 'usability', 'not usability']","[0.40550488233566284, 0.39173153042793274, 0.20276357233524323]"
458,bi bok bilmiyosun video cekiyosun,"['video', 'usability', 'not usability']","[0.9227423667907715, 0.06493400782346725, 0.012323591858148575]"
459,tamam da kar n zdakinin bayan oldu unu unutmay n,"['video', 'usability', 'not usability']","[0.4818764328956604, 0.34801214933395386, 0.17011147737503052]"
460,bu na l kahve makinesi kahveler so ududu s t haz rlarken birde tek ki ilik yap nca hangi taraftan ak yor su,"['video', 'usability', 'not usability']","[0.4739955961704254, 0.35143664479255676, 0.1745677888393402]"
461,evet ye il k yand halde arabas n n i inde dalan arkada lar beklemiyelim,"['usability', 'video', 'not usability']","[0.46026912331581116, 0.3222038447856903, 0.21752695739269257]"
462,makine a lam tir starbucks kahve kullan yorsun diye,"['video', 'usability', 'not usability']","[0.6851716041564941, 0.2872249484062195, 0.027603434398770332]"
463,kahve ekimine dikkat edin ok ince ekilirse t rk kahvesi gibi su filtrelerden ge miyo makine t kan yor o y zden metal pres ekim kahve oldu una dikkat edin ben starbuckstan aldigimda surekli soylememe ragmen kahveyi yanlis cektikleri oluyo ve tekrar kahve almaniz gerekiyo bosuna masraf bunada dikkat edin bu arada makine ok guzel herkese tavsiye ederim ok ayr nt l anlattigin icinde tesekkur ederim baya bilgilendirici olmu,"['usability', 'not usability', 'video']","[0.7212793231010437, 0.15121278166770935, 0.12750792503356934]"
464,i yi g nler zgen in chanel eme iniz i in te ekk rler ancak konu zerinde pek al amam s n z san r m bence bu tan t m silip tekrardan yay nlaman z dile iyle sizetavsiyelerim 1 cihaz iyi tan mam s n z rne in su haznesi tank ile s tma tank ayr su s tma haznesi cihaz n i inde pod yani kahveyi s k t r p takt n z yerin zerinde bulunan d ar dan g r lmeyen bir yerde 2 do ru g rsel ve i itsel teknikler kullan lmam bu nedenle cihaz n ne kan zelliklerini vurgulayamam s n z bardaklar s tma fonksiyonu damlal k k sm n n kar l p temizlenmesi vb di er zellikler c mle ve betimleme hatalar ndan dolay vurgusunu yitirmi n plana kamam metni yaz p zerinde d n n pratik yap p son metni olu turun ekilen videolar payla madan nce g vendi iniz ki ilere g stererek objektif yorumlamalarla emin olduktan sonra yay nlay n z 3 kahve ve t rleri tabiki cihaz hakk nda yeterince ara t rma yapmam s n z bu anlamda videonuz ok amat r kalm ve en nemli si cihaz n k p rtme zelli ini yanli anlatm n z cihaz n zerinde bulunan d melerden en alttaki d me buhar i indir o d meye ba p beklenmesi ve yanan i ikla birlikte buhar a lmal d r yine s yledi iniz gibi ayr bir kapta ki ben pratiklik a s ndan bu fazla suyu bardak s tmada kullan yorum suyu al n p buhar geldi inde s t k p rtmeye ge ebilirsiniz ayr ca k p rtme haznesinden de s cak su alabilme zelli i var ancak ben bunu cihaz mr a s ndan kullanm yorum kettle ile suyumu kaynat yorum makine hakk nda genel kullan c lara bilgiler kahve makinesini bir y ldan beri kullan yorum ve olduk a memnunum nceden tchibo cafissimo kullan yordum ancak bu cihaz ok daha iyi tavsiyem delonghi en nemli zelli i tchibo da haz r kaps l kullanma zorunlulu u fiyat pahal l n kaps lleri kendiniz doldurarak zebilirsiniz ancak kaps ller plastik yani sa l k a s ndan s k nt l ve aroma da ki iden ki iye de i ir ancak bence delonghi bir ad m nde ve kahve aroma n n daha iyi oldu unu d n yorum di er bir avantaj delonghi de kahvelerin her daim g zel bir kahve k p olu turmas maalesef tchibo da kahve k p olu muyor bir noktada nemli evet e er barda n z s tmazsan n z kahve nispeten soguk i ime neden oluyor e er barda n z yeterince s t rsan z bu sorun ortadan kalk yor ve kahveniz ideal s cakl kta servis yap p i ebilirsiniz avantajlar 1 g rselli i zevkler de i ir ancak bu cihaz i cilik malzeme kalitesiyle birlikte g zel bir g rselli e sahip 2 su haznesinin kmas su doldurma a s ndan iyi bir zellik tchibo da da var ama delochi de daha pratik 3 bardak s tma fonksiyonu i levselle i a s ndan tart l r ancak zaman n z varsa g zel bir zellik ve di er cihazlarda bu zellik yok gibi mesala tchibo da var ama bardaklar s tma yetersiz 4 cihazla birlikte 3 adet pot geliyor yani kahve miktar n ayarlayabiliyorsunuz tek ki ilik iki ki ilik olmak zere iki pod bu iste e g re sert kahve i in iki ki ilik potta tek kahve yapman z da sa l yor nc pod ise paketli kahve i in ben hi kullanmad m bunun gibi bir ok zellik var ama ben di er makinalardan ayr lanlar ve akl ma gelenleri yazd m tabiki ok daha fazla zelliklere sahip makinalarda mevcut ancak fiyat zellik a s ndan dikkate al nmaz ise zira gere inden fazla pahal r nler mevcut dezavantaj maalesef uzun bardaklar direk kullanam yorsunuz cihazda yeterli y kseklik yok rne in latte barda n d arda haz rlamal s n z damlal k tepsisini kar rsan z bardak cihaza s yor ama kahveyi ekledi inizde e erek kartman z bazen kahvenin d k lmesine neden oluyor bu nedenle mutlaka latte i in ikinci bir bardak kirletmeniz gerekiyor son olarak bu gibi cihazlar keyif artt rmak i indir e er kahveden ger ek anlamda tat ve keyif almak istiyorsan z bu cihaz olduk a ideal ve keyif almak isteyenlere tavsiye ediyorum enge birisiyseniz haz r nstant kahve al r suyu kaynat p i ersiniz afiyet olsun,"['usability', 'video', 'not usability']","[0.5176919102668762, 0.2521064281463623, 0.23020166158676147]"
465,varl bey makinelerle ilgili bir sorum var da iki makine ara nda kald m insgram var m foto raf atsam,"['video', 'usability', 'not usability']","[0.7025169730186462, 0.2253056764602661, 0.07217740267515182]"
466,g zel bir anlat m,"['video', 'usability', 'not usability']","[0.4282681345939636, 0.40308085083961487, 0.16865096986293793]"
467,kafka olur retmenizi beklerim makine de kahve k p olu ma n n kriterleri nelerdir engin bilgi birikimizi bekliyorum,"['usability', 'video', 'not usability']","[0.41416501998901367, 0.36086130142211914, 0.22497370839118958]"
468,bayram metin hay rl olsun,"['video', 'usability', 'not usability']","[0.6372931599617004, 0.2575380802154541, 0.10516875982284546]"
469,varol derebeyoglu te ekk r ederim ama makineyi satt m ben,"['video', 'usability', 'not usability']","[0.4272635877132416, 0.37871357798576355, 0.1940227895975113]"
470,merhaba biz de bu makineden ald k ama bu s t k p rtme hortumu kmad,"['video', 'usability', 'not usability']","[0.48057907819747925, 0.42260825634002686, 0.09681261330842972]"
471,kullanmayi ogrenin bence o kadar para ver makineyi al ortada kahveye dair hicbir sey yok malesef,"['usability', 'video', 'not usability']","[0.43894484639167786, 0.3916081190109253, 0.16944707930088043]"
472,g zel kibar vede sade anlat m i in te ekk r ederim g lle g lle kullan n afiyet olsun,"['video', 'usability', 'not usability']","[0.4575226902961731, 0.3368932604789734, 0.2055840641260147]"
473,gerizekali,"['video', 'usability', 'not usability']","[0.4459209442138672, 0.3710361123085022, 0.18304289877414703]"
474,iki g nd r bulgarca katolo unu okuyordum atlad m bir ey varm diye ama hala tam zememi tim ama sizin anlat m n z o kadar g zel ki imdi her ey yerine oturdu ve farkettimki katolo ok eksik yaz lm ok te ekk rler zgen han m,"['usability', 'not usability', 'video']","[0.4960174858570099, 0.2538924217224121, 0.2500901222229004]"
475,meral am g rdal bende bulgaristan g meniyim orluda ya yorum bu makine i talyan markas ama in de retilmi,"['usability', 'video', 'not usability']","[0.442160427570343, 0.3681587278842926, 0.18968088924884796]"
476,ahmet demir ben bulgaristan da ya yorum o nedenle buradan ald m kahve makinas n buraya ait bir marka ama al ma prensibi ayn hepsinde,"['video', 'usability', 'not usability']","[0.3981598913669586, 0.3475310802459717, 0.2543089985847473]"
477,meral am g rdal bg woulden mi ald n z cihaz,"['usability', 'video', 'not usability']","[0.4287955164909363, 0.3721855580806732, 0.1990189552307129]"
478,iyi ki bu videoyu ekmi sin almay d n yordum vazge tim te ekk r ederim ger ekten ald ktan sonra pi man olmak ok k t olacakt,"['video', 'usability', 'not usability']","[0.9091730117797852, 0.06870264559984207, 0.022124314680695534]"
479,bence makinan n su u yok,"['video', 'usability', 'not usability']","[0.6838014721870422, 0.24023903906345367, 0.07595954090356827]"
480,daha iyisini nerebilirim bu kad n yamay bilmiyor,"['usability', 'video', 'not usability']","[0.35550302267074585, 0.3382706642150879, 0.30622631311416626]"
481,kahve orbas oldu,"['video', 'usability', 'not usability']","[0.4631107747554779, 0.39573734998703003, 0.14115186035633087]"
482,funda kili do an,"['video', 'usability', 'not usability']","[0.4510582983493805, 0.37311434745788574, 0.17582733929157257]"
483,baristalar a lad izleyip,"['video', 'usability', 'not usability']","[0.5915127992630005, 0.30424636602401733, 0.10424084216356277]"
484,baba zaten arkadas makineyi evine almis kafe baristasi degil sakin olun,"['video', 'usability', 'not usability']","[0.4119877219200134, 0.4010770320892334, 0.186935156583786]"
485,benden daha iyileri de var az bakin bulursunuz ha uni de okurken part time kafede garsonluk yapan adam daha iyi ceker kahveyi bu videodan herkes de her isi bilmesin birakin isi erbabi olan anlatsin kendi evinde yapip keyfine icene de afiyet olsun,"['video', 'usability', 'not usability']","[0.765687108039856, 0.16473472118377686, 0.0695781260728836]"
486,dogrusunu da siz paylasin bi de sizi gorelim,"['usability', 'video', 'not usability']","[0.49261534214019775, 0.2993246912956238, 0.20805995166301727]"
487,maalesef a lad m be baristay m b yle hatal kahve yapmad m,"['video', 'usability', 'not usability']","[0.41057294607162476, 0.3680865466594696, 0.22134052217006683]"
488,haha tek dogru yapt g buhar vermeden suyu al p fla lama idi,"['usability', 'video', 'not usability']","[0.4197143316268921, 0.4163588881492615, 0.16392679512500763]"
489,gayet faydal bir video ve makine temin etmek istesek nerden al caz acaba bilgilendirir misiniz,"['video', 'usability', 'not usability']","[0.9159156680107117, 0.06769807636737823, 0.016386263072490692]"
490,zgen in chanel te ekk r ediyorum,"['usability', 'video', 'not usability']","[0.40626728534698486, 0.3993770480155945, 0.19435562193393707]"
491,baransel demircan hepsiburada da una mevcut,"['video', 'usability', 'not usability']","[0.6738680601119995, 0.23238418996334076, 0.09374775737524033]"
492,ac ekiyordu espresso yand can m ekirdekler,"['usability', 'video', 'not usability']","[0.46328669786453247, 0.37240102887153625, 0.16431227326393127]"
493,bence video ok faydal olmu ama biraz uzun olmus sanki yinede te ekk rler,"['video', 'usability', 'not usability']","[0.9402788877487183, 0.05168979614973068, 0.008031272329390049]"
494,bunca u ra a her yer batt,"['usability', 'video', 'not usability']","[0.5299863219261169, 0.3768879771232605, 0.09312570095062256]"
495,te ekk rler detayl videonuz i in almay d n yordum videonuz yard mc oldu,"['video', 'usability', 'not usability']","[0.9153598546981812, 0.07448133826255798, 0.01015881635248661]"
496,bardaklara fazla kahve doldurdunuz 1 shot espresso 30 ml olur siz 60 ml civar koydunuz her bir barda a bu y zden i ti iniz ey espresso olmaz bir de s t iyi k p rtemediniz maalesef,"['usability', 'not usability', 'video']","[0.8009142279624939, 0.10797812789678574, 0.09110763669013977]"
497,sabrican olpan evet orjinalde suylad r fakar az s tl sevenler i in yap labiliyor,"['usability', 'video', 'not usability']","[0.5455201268196106, 0.28003543615341187, 0.17444443702697754]"
498,u makinadan beklentin nedir ki,"['video', 'usability', 'not usability']","[0.49284976720809937, 0.3307575583457947, 0.17639265954494476]"
499,espresso shot olmaz evet ancak lungo espresso da bir terimdir ve ok da kullan lan bir t r kahvedir hocam,"['usability', 'not usability', 'video']","[0.7350518107414246, 0.13676366209983826, 0.12818454205989838]"
500,mesut toker americano s t ile de il s cak su ile olur,"['usability', 'video', 'not usability']","[0.5361329317092896, 0.315708190202713, 0.14815883338451385]"
501,amerikano yapt k zca z zaten,"['usability', 'video', 'not usability']","[0.4822966158390045, 0.3725043535232544, 0.1451990306377411]"
502,i nternette 1300 tl ama vatan com sa 799 tl ve yorumlar da gayet g zel,"['video', 'usability', 'not usability']","[0.49924322962760925, 0.3974822461605072, 0.10327453911304474]"
503,bu videoyu izledikten sonra bu makineden vazge tim,"['video', 'usability', 'not usability']","[0.8729898929595947, 0.11205823719501495, 0.01495182141661644]"
504,1900tlye sat l yor uan amazon woulda sizce de er mi yoksa bu fiyatlara daha iyi bir ey al nabilir mi,"['usability', 'video', 'not usability']","[0.49555426836013794, 0.3339669704437256, 0.17047874629497528]"
505,vidyo degil ama gercekden cok makine temizlik cok suruyor,"['video', 'usability', 'not usability']","[0.7881677150726318, 0.146978959441185, 0.06485330313444138]"
506,ahahahahah koptum,"['video', 'usability', 'not usability']","[0.4461844563484192, 0.40768447518348694, 0.14613105356693268]"
507,az nce ald m izleyeyim dedim harika bir video olmu eline sa l k,"['video', 'usability', 'not usability']","[0.8363916873931885, 0.1421014815568924, 0.02150687947869301]"
508,muy mala la explicaci n no se de donde le suministro agua y la leche,"['not usability', 'usability', 'video']","[0.8610166311264038, 0.06973426789045334, 0.06924903392791748]"
509,gercekten cok zahmetliymis bununla yapmasi nescafe mycafe daha pratik ve daha cesitli kahveler yapilabiliyor,"['usability', 'video', 'not usability']","[0.5392013788223267, 0.25313490629196167, 0.20766372978687286]"
510,yanl n z var ekirdek kahve ile nescafe gibi gran r kahveler ok farkl d r bende de mycafe var ancak kullanmay b rakt m gran r kahveler kahve gibi bile gelmiyor art k bu tarz makina ile starbucks da ki t m kahveleri yapabilirsin ben de almay d n yorum,"['usability', 'not usability', 'video']","[0.6064655184745789, 0.21863462030887604, 0.1748998910188675]"
511,kahveler so udu,"['usability', 'video', 'not usability']","[0.4781586527824402, 0.38770949840545654, 0.13413186371326447]"
512,bu makineyi 4 y l kulland m art k emekli zaman geldi teknosa wouldan electrolux eea111 model espresso makinesini ald m ben espresso ekirdek kahve al yorum tchibo wouldan evde kahve t c woulde 35 saniyelik t yorum starbucks un espresso kahvesi tad iyi de il size tavsiye tchibo wouldan alabilirsiniz yada internetten lavazza espresso sipari verebilirsiniz,"['usability', 'video', 'not usability']","[0.62739497423172, 0.19164271652698517, 0.18096235394477844]"
513,hac mustafa sezgin espressoda 1 parmak k p k k yorsa baya iyiymi ok te ekk rler,"['video', 'usability', 'not usability']","[0.42314523458480835, 0.4122387766838074, 0.16461601853370667]"
514,mustafa mesela videoda ki bardakta 1 barmaktan fazla k p k var o espressoda,"['video', 'usability', 'not usability']","[0.9501604437828064, 0.04048826918005943, 0.009351279586553574]"
515,mustafa s t mu k p kl diyorsun,"['video', 'usability', 'not usability']","[0.4365600347518921, 0.3959979712963104, 0.1674419790506363]"
516,mustafa espresso dan kremams de ilde k p kl akiyor,"['usability', 'video', 'not usability']","[0.42462411522865295, 0.40817922353744507, 0.16719667613506317]"
517,hac mustafa sezgin espressoyu k p kl yapabiliyor mu,"['usability', 'video', 'not usability']","[0.44597122073173523, 0.3704164922237396, 0.18361228704452515]"
518,bu kadar zahmete kalk adam gibi kayve yap,"['usability', 'video', 'not usability']","[0.39833900332450867, 0.39804360270500183, 0.20361743867397308]"
519,aynen,"['video', 'usability', 'not usability']","[0.47958362102508545, 0.3586045503616333, 0.16181176900863647]"
520,starbuckstan ogutme numarasi kac,"['usability', 'video', 'not usability']","[0.44522830843925476, 0.4357045590877533, 0.11906715482473373]"
521,g zel karde im g zel olmu eline sa l k ama madem video yapm s n hani terimleride kullan o elindekinin ismi buraya tak lan aparat de il portafiltre i indeki de metal bi ey de il 1 cup 2 cup s zge bir ikinciside o ekmek kutusunun st ndeki davidoff espresso 57 olan espresso harika bir kahvedir yo un g vdeli iyi kavrulmu g zel bir aroma vard r kullansayd n buhar ubu uda s te su ekliyor demi sin o k flash l yor yani temizliyor s t ne eklemek i in yapmam lar,"['video', 'usability', 'not usability']","[0.6484581828117371, 0.2661811113357544, 0.08536078780889511]"
522,6 16 e bak o kan suya diyoki hafif su veriyor s t s tmak i in ama ben o suyu istemiyorum onun i in ay r yorum diyor o su i inde kalan buhar n so uma ile olu an ve ayn zamanda da karken boruyu temizleyen at l bir malzeme dir,"['usability', 'video', 'not usability']","[0.4599229693412781, 0.2933357059955597, 0.24674130976200104]"
523,s t ne eklemek i in yapm lar demedi zaten yaparken haberiniz olsun gibi d n tan t yor ya cihaz birde isimleri telafuz edip etmemek ne kadar nemli enmeden 4 sat r yazm s n z tek sat r te ekk r ediceksiniz ok ciddi g zden ka an bir ey varsa yada sormak istedi iniz yazars n tabiki,"['usability', 'not usability', 'video']","[0.49713829159736633, 0.2712389826774597, 0.23162268102169037]"
524,ayn markan n farkl model n kullanyorum al ma mekan zmas ayn ek lde starbucks dan kahve ald m ve espresso ek m ded m fakat filtre t kand siz ne olarak cekt rd n z,"['video', 'usability', 'not usability']","[0.4944721460342407, 0.39264237880706787, 0.1128854900598526]"
525,meht filtreyi i in bittince bir su dolu bardakta tut ne zaman kullanacaksan o zaman kart,"['video', 'usability', 'not usability']","[0.893491268157959, 0.07809291034936905, 0.028415799140930176]"
526,makinadan memnun musunuz,"['video', 'usability', 'not usability']","[0.6596885919570923, 0.232426717877388, 0.10788467526435852]"
527,evet uana kadar bir sorun ya amad k tavsiye ederim,"['video', 'usability', 'not usability']","[0.4761286675930023, 0.3481370210647583, 0.17573437094688416]"
528,ke ke k p rtmeyi de ayn anda yapsa kahve so uyor sanki,"['usability', 'video', 'not usability']","[0.4671398997306824, 0.36262649297714233, 0.1702336221933365]"
529,k p kte s cak oldu u i in tam i ilesi s cakl kta oluyor so ma n beklemiyorsunuz sadece,"['video', 'usability', 'not usability']","[0.3963998556137085, 0.3648683428764343, 0.2387317717075348]"
530,acaba kahveyi makinaya takmadan nce yapt n z s k t rma i lemini daha sert yaparsak makinan n kahveden suyu ge irmesinde bir problem olur mu makina o kadar g l m,"['usability', 'not usability', 'video']","[0.45777320861816406, 0.27620449662208557, 0.266022264957428]"
531,s k t rma i lemini ok fazla yaparsan kahve o kadar a a n iner ve aparat makinaya o kadar rahat girer biraz daha kahve ekleyip yine s k t rabilirsin ama e er kahve bu s k t rma i lemlerine ra men hala makina i in fazla ise aparat makinaya yerle tiremiyorsun ve sa a do ru evirmene makina izin vermiyor bu da senin fazla kahve kullanarak makinaya zarar vermeni nleyen bir koruma gibi bir ey,"['usability', 'not usability', 'video']","[0.5825507640838623, 0.22640620172023773, 0.19104298949241638]"
532,kahve makinas ndan daha nemli bir ey var o da taze ekilmi taze kahve bunun i in tarihi s zen s per kahve de irmenini tavsiye ederim french press den t rk kahvesine kadar her ayarda ekiyor star tan daha kaliteli daha taze daha lezzetli ve daha ucuz kahve satanlar var kahve telvesini de atma yaz kt r bir s r i e yar yor,"['usability', 'not usability', 'video']","[0.5444341897964478, 0.24467405676841736, 0.21089179813861847]"
533,hocam forumda youtube woulda bir ekilde s rekli kar ma k yorsunuz selamlar,"['video', 'usability', 'not usability']","[0.8371210694313049, 0.13082733750343323, 0.03205151483416557]"
534,bu kahvenin ad ne olur extra shot cappuccino mu yoksa ben sa malad m sen i mi,"['usability', 'video', 'not usability']","[0.5376918911933899, 0.3101722300052643, 0.1521359086036682]"
535,burak kenanoglu ad n yapt n kahveye g re sen koyabilirsin sadece her t rl oranda istedi in miktarda kahve yapabiliyor olmak g zel mesela capuccino ok yumu ak geliyorsa espresso da ok sert geliyorsa bu yapt m yumu ak i im s tl espresso yu deneyebilirsin herkesin iste ine hitap eden bence fonksiyonlu makine,"['usability', 'not usability', 'video']","[0.5742949843406677, 0.27034205198287964, 0.15536294877529144]"
536,ozgenur selam starbucks a tam olarak ne diyorsun metal filtre icin espresso cekim mi cok tesekkurler,"['usability', 'video', 'not usability']","[0.5031437277793884, 0.3734651207923889, 0.12339118123054504]"
537,starbuks ta kahve al rken metal makine i in demen yeterli,"['video', 'usability', 'not usability']","[0.6183467507362366, 0.2820552885532379, 0.09959794580936432]"
538,merhaba kahve makinas nda yapt n z bu kahveler acaba kahveyi s t yor mu,"['video', 'usability', 'not usability']","[0.5907415151596069, 0.26537829637527466, 0.14388017356395721]"
539,merhaba so uk bir kahveyi st p s tmad n soruyorsunuz san r m yle bir zelli i yok,"['usability', 'video', 'not usability']","[0.4583473801612854, 0.35465124249458313, 0.1870013028383255]"
540,kullanmasi cok zahmetli maalesef i nsan kahve sevse de hergun bu kargasaya katlanabilir mi bilmiyorum,"['video', 'usability', 'not usability']","[0.3885543942451477, 0.356944739818573, 0.2545008957386017]"
541,misafirlere yapmak yok o zaman ba a kamazs n z onlara t rk kahvesi yap n d ben bir kahve tutkunu oldu um i in her sabah i meden evden kam yorum ve al t m kahve tad n ar yorum di er instant kahveler ile g ne ba layam yorum,"['not usability', 'usability', 'video']","[0.5011159777641296, 0.3244010806083679, 0.17448292672634125]"
542,hasan capuk benim demek istedigim tam olarak buydu i lk basta ozelliklerine hayran kalinabilir ama s rd r lebilirli i daha onemli,"['usability', 'video', 'not usability']","[0.4180416166782379, 0.31204697489738464, 0.2699114680290222]"
543,bu makina ile kahve yapmak ve ard ndan temizlemek uzun bir zaman al yor i lk ald mda heves ile u ra yordum ama 3 ki i misafiriniz geldi inde kahve yapana kadar yar m saat ge iyor resmen kullan labilitesi zor bir r n t rk kahvesi makinalar ndaki pratiklik maalesef yok bu r ne sahip arkada lara allah kolayl k versin bir s re sonra bununla u ra aca ma bi neskafe yapay m i eyim moduna giriyorsunuz,"['usability', 'video', 'not usability']","[0.5617140531539917, 0.2379562109708786, 0.2003297358751297]"
544,merhaba zgenur han m benimde almaya niyetim var video yuda seyrettim sa olun bilgilendirdi iniz i in ben bir tane arkada a alm t m hani kaps ll olanlardan suyu s tm yor diyordu videoyu seyrettim ama suyu s t yormu bilhassa 2 kahveyi ayn anda yap nca mesela baz yorumlara bak yorum 2 lilerde pek s tm yor deniyor ama bunlar az nl kta birde hem bu model hemde ec680 modeline bakt m sizce bir fark varm te ekk rler cevap gelirse sevinirim birde farkl kahve e itlerini yap labilirmi latte falan,"['video', 'usability', 'not usability']","[0.7467537522315979, 0.1982729583978653, 0.054973285645246506]"
545,yada s t kaynat french press le k p rt s t tozundan daha iyidir,"['usability', 'video', 'not usability']","[0.45656818151474, 0.38609281182289124, 0.15733903646469116]"
546,s meyye sezer buhar cubu u olmayanlarda ayriyetten al yorsun kaps l s t tozu yani,"['usability', 'video', 'not usability']","[0.4047863483428955, 0.3448435366153717, 0.25037017464637756]"
547,zgen in chanel merhaba kaps ll makinalar da haz r kaps llerin i inde s ttozumu var s t eklenecek bir yeri yok san r m o cihazlar n,"['video', 'usability', 'not usability']","[0.3994753360748291, 0.38906267285346985, 0.21146200597286224]"
548,merhaba bende u an ara t rma a amas nday m 2li ler s tm yor mu ger ekten birde video daki birine az gelme olay n s k ya yor musunuz te ekk rler,"['video', 'usability', 'not usability']","[0.948056161403656, 0.03936745971441269, 0.012576382607221603]"
549,ok ok sa ol karar m kaps l z o zaman,"['usability', 'video', 'not usability']","[0.45824897289276123, 0.45529234409332275, 0.08645865321159363]"
550,g zel anlatm s n a z na sa l k,"['usability', 'video', 'not usability']","[0.4604814946651459, 0.3591511845588684, 0.1803673356771469]"
551,ncelikle merhablar g zel video olmu bu konu ile ilgili hi bilgim yoktu yeterince doyurucu bilgiler olmu size sorum di er i edeki nedir kahve paketlerinin ortas nda video sonunda g r nen birde starbuck ta g rd m benzer bir s r farkl i eler vard ne dir bu i elerdekinin olay bilgi verirseniz sevinirim te ekk rler size,"['video', 'usability', 'not usability']","[0.9321727752685547, 0.05348915234208107, 0.014338080771267414]"
552,zgen in chanel bu urubu barda a m ekleyerek kullan yoruz s t k p rt rken i ine konulab l rmi t kan r m,"['usability', 'video', 'not usability']","[0.3810948133468628, 0.3278285264968872, 0.2910767197608948]"
553,zgenur hacioglu te ekk rler bilgi i in bu arada afiyet olsun,"['usability', 'video', 'not usability']","[0.44929882884025574, 0.3604262173175812, 0.19027495384216309]"
554,fatih yigit merhabalar i edeki karamel urubu bir ok aromal uruplar bulabilirsiniz starbucksta yapmak istedi iniz kahveye g re de i ir tabi bu umar m yard mc olmu umdur,"['usability', 'video', 'not usability']","[0.5264843106269836, 0.3014373481273651, 0.17207832634449005]"
555,kahve makinesi videolar izliyorum bu kadar detayl zenli bilgi veren birka ki i var bizim bloggerlerimizden harika bir video olmu zgenur ellerine sagl k makinen de m kemmel en begendi im ve d nd m modellerden su an nternette 800lira ortalama f yatlar zel de ilse nereden ne kadara ald n zelse m him degil g le g le kullannnnn,"['video', 'usability', 'not usability']","[0.9087846875190735, 0.07335600256919861, 0.01785932667553425]"
