,sequence,labels,scores
391,hey loving your review i am currently a owner of a nespresso clix but it ha busted and i am looking at either the ecam45 760 or the barrista express how do these 2 compare and which should i choose,"['usability', 'not usability', 'video']","[0.4795173704624176, 0.2705836594104767, 0.2498989999294281]"
392,leigh martin,"['video', 'usability', 'not usability']","[0.5154725909233093, 0.3525327742099762, 0.13199461996555328]"
393,hi thanks for your comment and question see below for a link to a side by side spec comparison of the eletta and barista express so the delonghi is a super automatic and the breville is a semi auto big difference in using these machine with the breville being much more hand on and requiring more skill on the part of the user with skill you will be able to produce better espresso and milk froth with the breville with the delonghi all it take is a single button push to make a milk based espresso beverage so the delonghi offer convenience while the breville offer higher drink quality both machine are mass produced and better classified a appliance that is true of all super automatic machine and very few semi auto once you get to a price level above entry level in semi auto most all of them with the exception of breville is are built by hand what breville ha done is packed a lot of desirable feature found on more expensive and more robustly constructed semi auto machine into a lower cost factory assembled appliance hope that help in your decision really come down to if you prefer convenience or potentially higher drink quality,"['usability', 'video', 'not usability']","[0.49072059988975525, 0.4609752893447876, 0.048304107040166855]"
394,i have this same model in white brilliant,"['usability', 'video', 'not usability']","[0.7762896418571472, 0.1912890076637268, 0.03242134302854538]"
395,hi russel thanks for your comment eletta is a very nice machine especially like the ability to adjust the froth density,"['usability', 'video', 'not usability']","[0.8350134491920471, 0.14464256167411804, 0.020344000309705734]"
396,would you recommend the eletta over gaggia accademia amp which one of these two produce a hotter coffee,"['usability', 'video', 'not usability']","[0.655180811882019, 0.2304868996143341, 0.11433229595422745]"
397,hi ahmed here is a link to a side by side spec comparison of the eletta and accademia a few key thing to consider comparing the 2 machine first temperature of coffee is essentially the same between the 2 they both have milk carafe the eletta us a dial to adjust froth density from the carafe the accademia ha adjustable froth density but you choose from 3 level in a menu to adjust both have steam wand but the accademia is a manual wand while the eletta is is an autofrothing wand the elettta is wand doe a nice job getting a fine texture but you will have more control some skill required with the accademia is to the point of doing milk definitely capable of pouring for latte art the accademia ha more metal on the case a little more solid in construction also more spout clearance for say a taller travel mug with accademia i use the accademia nearly everyday so i am a little biased perhaps one of my favorite feature on it is the sps flow control dial near the spout i often switch between doing espresso and long coffee into a taller travel mug that dial make a huge difference in the extraction reduce the flow rate for espresso and increase for long coffee to ovoid over extraction the eletta doe the pulse brewing for more of a drip style coffee but it take a while and 2 grind cycle to make a large cup i am fine with the longer coffee which come a lot faster on the accademia hope this all help i know it can be a tough choice let me know if you have any more question and i will do my bet to get you the answer,"['usability', 'video', 'not usability']","[0.5983760356903076, 0.3438382148742676, 0.057785745710134506]"
398,hey guy nice vid can you compared breville barista and gaggia classic i just bought the breville and iam not impressed can you convince me to buy the gaggia classic please thanks,"['video', 'usability', 'not usability']","[0.9662280082702637, 0.020441830158233643, 0.01333013828843832]"
399,it definitely ha the potential to produce better shot generally agreed that semi auto can make better espresso than super auto they give you much more control over brewing parameter of course that potential requires a level of knowledge and skill on the part of the user we do not think a pressure gauge is a must for producing good shot it can help let you know if you are way off like indicating channeling thru the coffee puck shot appearance timing and flavor are more important in our view than nailing a certain mark on a pressure gauge,"['usability', 'video', 'not usability']","[0.6156973838806152, 0.21687611937522888, 0.1674264669418335]"
400,taekwondochungdokwan lol it true looking gauge but sadly i just returned mine and bought gaggia classic aiming for silvia next year if iam not happy with gaggia one thing i do not like about barista it that built in grinder but that is other topic,"['not usability', 'usability', 'video']","[0.4616580605506897, 0.29439839720726013, 0.24394355714321136]"
401,hi marc do you think the gaggia classic would likely produce better espresso then the delonghi eletta reviewed here a to the rest of your comment i have the breville barista express bes870xl and looked into the gaggia classic among many other with help from your video i can still return the barista express but i do like the machine however seems we are always chasing the better espresso shot what sold me on the barista express is the pressure gauge adjustable brew temperature and not having to temperature surf deal with the switch over hassle of the classic and of course the appearance can not beat it on the counter v the classic i think having a pressure gauge is a must have in order to dial in and pull a consistently good espresso shot am i wrong about that you think,"['usability', 'video', 'not usability']","[0.5147793889045715, 0.312664270401001, 0.1725563406944275]"
402,hi thanks for your comment here is a side by side spec comparison of those machine some thought on them the breville us a smaller pf at 54mm while the classic ha commercial standard heavyweight 58mm with the classic you will of course want a grinder a well interestingly we like the breville smart grinder pro a an economical companion to the classic you will probably be able to pull better shot with a separate grinder the 16 grind setting on the baristas built in grinder can be limiting like other breville product the sgp is considered by some a more of an appliance a opposed to a machine but should be fine for le demanding home use the classic is machine grade v the b barista appliance the classic is user serviceable if you are so inclined we generally do not recommend breville owner go inside the case another big difference is steaming it is autofrothing on the classic and commercial style manual on the breville it is tough to get a latte art capable microfoam with an autofrothing wand but the breville is not exactly a steaming powerhouse when compared to prosumer level hx and db machine both machine are single boiler sbdu so there is waiting for steam with both and manual cooling down required on the classic after steaming but we prefer the classic is boiler which contains a volume of water over the breville is thermocoil which is an on demand system with some practice and proper use the classic probably ha better temperature stability in the end the classic should produce better espresso when paired with a good grinder and user skill the breville doe okay but trade off some potential quality for ease of use hope that help let u know if you have any more question,"['usability', 'video', 'not usability']","[0.62114417552948, 0.2545776963233948, 0.12427816540002823]"
403,i bought it 2 month ago i am impressed about the quality of the product,"['usability', 'video', 'not usability']","[0.6670749187469482, 0.2740783989429474, 0.05884670093655586]"
404,how is your machine today im interested in buy it do you recommend it,"['usability', 'video', 'not usability']","[0.48855456709861755, 0.46453556418418884, 0.04690989851951599]"
405,whotta shape very nice very nice this is best delonghi after primadonna 6600,"['usability', 'video', 'not usability']","[0.7675129771232605, 0.17597277462482452, 0.056514330208301544]"
406,hi pete it can do 2 double back to back no problem you do have other option like the low pressure pulse brewed long coffee or you can program an espresso to deliver more liquid volume which you prefer is up to your taste preference we do advise when pulling more volume with espresso process brewing that you adjust the grind coarser to avoid over extraction you will definitely save time and money over dollarbucks depending on the coffee you use a double espresso run about 20 cent in bean,"['usability', 'video', 'not usability']","[0.6741710305213928, 0.20281289517879486, 0.1230161190032959]"
407,is this a good device if i wanted to brew 4 shot americanos or something closely equivalent into a large cup it seems this device will pull two shot so can it do another 2 fairly quickly or is this long option a good alternative to americanos in your opinion my wife and i both drink them in the morning want something quick and easy w o the added expense time of stopping at starbucks every morning but i also would like to make the occasional milk based drink,"['usability', 'video', 'not usability']","[0.864499032497406, 0.08985020965337753, 0.045650701969861984]"
408,we agree it is a very nice super automatic machine,"['usability', 'video', 'not usability']","[0.7970207929611206, 0.16907626390457153, 0.03390295058488846]"
409,dearly love to know how a test mode could be performed on this machine ta,"['usability', 'not usability', 'video']","[0.4414483606815338, 0.4204992353916168, 0.13805244863033295]"
410,if you had to chose between dinamica plus and elleta which one would you choose elleta is 750 euro in my country and dinamica plus i get for 550 euro tnx for answer,"['usability', 'video', 'not usability']","[0.7435644865036011, 0.14703796803951263, 0.1093975231051445]"
411,witch machine is better eletta capuchin top or primadona x,"['not usability', 'usability', 'video']","[0.5034471750259399, 0.34317949414253235, 0.15337331593036652]"
412,thank you,"['usability', 'video', 'not usability']","[0.5334405303001404, 0.3928794264793396, 0.07368001341819763]"
413,can you tell me more information on the difference between the milk menu on both thank you,"['usability', 'not usability', 'video']","[0.6065126061439514, 0.21388699114322662, 0.17960040271282196]"
414,dear hcs i am in the process of purchasing the primadonna class however i am confided which model to buy i have got the option to buy ecam550 55sb black plastic v ecam550 75 m metal silver there is a price difference i really want to know the difference between the two model have not found it precisely comprehensively anywhere,"['usability', 'not usability', 'video']","[0.6020484566688538, 0.25972938537597656, 0.1382221132516861]"
415,hi a question for you i just bought the new eletta evo after playing with the setting i found out that it doesnt have the cup warmer system the eletta top is a 179 usd premium over the evo here where i live is it worth the premium,"['usability', 'not usability', 'video']","[0.5736145973205566, 0.3152368664741516, 0.11114851385354996]"
416,cihad ozturk thanks for the reply good to know that we have the plus model even though i do not see that word on the box just purchased 3 day ago,"['usability', 'not usability', 'video']","[0.4713040292263031, 0.3180106580257416, 0.2106853723526001]"
417,randallsguaranteedsold hello if it a regular eletta evo them im sure it doe not i believe thats yours may be the eletta evo plus,"['usability', 'video', 'not usability']","[0.6534441113471985, 0.19664901494979858, 0.14990682899951935]"
418,hello our eletta cappuccino evo ha the cup warmer on the top of the unit also one of the biggest reason we bought that unit wa because of the fully automatic nature oh and the price on sale,"['usability', 'video', 'not usability']","[0.7101516723632812, 0.2498168647289276, 0.040031518787145615]"
419,hi cihad i am not familiar with the evo personally since it is not sold in canada where we are based that being said i would say that the cup warming is one of the essential and valuable thing about the eletta machine and would absolutely be worth the extra fund you can program your machine to turn on in the morning prior to waking up and can lead to substantially hotter beverage hope this help liam,"['usability', 'video', 'not usability']","[0.580633819103241, 0.21727462112903595, 0.20209155976772308]"
420,best review,"['usability', 'video', 'not usability']","[0.4755100607872009, 0.37749195098876953, 0.14699803292751312]"
421,could the new eletta make ice coffee,"['usability', 'video', 'not usability']","[0.8572596907615662, 0.09770391881465912, 0.04503638297319412]"
422,can i make an americano with both machine,"['usability', 'video', 'not usability']","[0.8041303157806396, 0.12660597264766693, 0.06926372647285461]"
423,to quickly answer your question yes you will just need to brew a standard espresso shot and add hot water from the spout that being said the hot water spout is not located under the brewing spout and so you will need to shift the glass there is not a pre programmed americano function unfortunately liam,"['usability', 'not usability', 'video']","[0.7989596128463745, 0.13075262308120728, 0.07028772681951523]"
424,what is the better one eletta top ecam45760s or dinamica ecam35075si,"['usability', 'video', 'not usability']","[0.6144077181816101, 0.23546624183654785, 0.1501261293888092]"
425,ah good question both of these model are extremely similar and each have their own advantage so it will depend on your personal preference reason to buy the dinamica lattecrema ecam35075si ice coffee function more customization and fine tuning for various beverage reason to buy the eletta cappuccino top ecam45760s much hotter and programable cup warmer with a dedicated heating element larger bean hopper and water reservoir two frothing system fully automatic lattecrema system or manual frothing wand we would recommend the eletta ecam45760s for the size of the water reservoir and having the option for the manual frothing wand,"['usability', 'video', 'not usability']","[0.770246684551239, 0.11847904324531555, 0.11127424985170364]"
426,could you please give the model of each,"['not usability', 'video', 'usability']","[0.35887035727500916, 0.3275772035121918, 0.3135524392127991]"
427,home coffee solution much thanks,"['usability', 'video', 'not usability']","[0.7841506600379944, 0.18522576987743378, 0.030623512342572212]"
428,ecam44660b eletta cappuccino amp eletta cappuccino top ecam45760s,"['video', 'usability', 'not usability']","[0.5647743940353394, 0.3951224088668823, 0.040103182196617126]"
429,i bought the eletta top 2 week back from a clearance sale it brand new but the bean hopper and inside of the grinder is dusty what is the best way to clean that part of the machine i am more concerned about the part of the grinder i can not see that may be full of dust,"['not usability', 'usability', 'video']","[0.5591267943382263, 0.3083736002445221, 0.1324995756149292]"
430,rashad ishak where you bought it,"['usability', 'video', 'not usability']","[0.47028419375419617, 0.3680214285850525, 0.16169436275959015]"
431,good question we would recommend purchasing urnex grinder cleaner for super automatic machine,"['usability', 'video', 'not usability']","[0.809025228023529, 0.13588090240955353, 0.055093854665756226]"
432,thanks for the review confusingt with all these eletta model,"['not usability', 'usability', 'video']","[0.4519283175468445, 0.2808896005153656, 0.2671820819377899]"
433,very happy to help and glad to hear,"['usability', 'video', 'not usability']","[0.5681362748146057, 0.33813515305519104, 0.09372854977846146]"
434,i have been trying to decide between the 2 and now finally know the difference between them thanks,"['video', 'usability', 'not usability']","[0.4909035563468933, 0.34703752398490906, 0.16205888986587524]"
435,most welcome,"['usability', 'video', 'not usability']","[0.5359593033790588, 0.39508792757987976, 0.06895280629396439]"
436,abi bende bu mak nan n benzeri var yeni yeni ald k kahve haznesinde kahve az yani bir su barda kadar biz makineyi al t rd n zda hi bir ekilde yani kahve de irmen ama herhangi bir ar za kodu veya herhangi bir hata ekran nda g stermiyor suyunu her eyini veriyor bir arada kahve fazlas n kahve koyun diye ekran nda bir hata s yledi bunun s k nt s bu mudur yoksa de irmeni ile alakal bir problem ya ad n z m konuda yard mc olursan z ok seviniriz ve ben bu makineyi ayr ca ikinci el olarak,"['usability', 'not usability', 'video']","[0.5020831227302551, 0.28683900833129883, 0.21107785403728485]"
437,merhaba ibrahim yok ben sorun ya amad m ancak ben makinay kapasitesinin fazla b y k olmas be e it de i tirme zorlu u nedeniyle iade ettim nespresso ald m ok memnunum,"['usability', 'video', 'not usability']","[0.45494696497917175, 0.32846763730049133, 0.21658539772033691]"
438,kral t lm kahve na l yapacaz bu makinada mesela t rk kahvesi gibi,"['video', 'usability', 'not usability']","[0.5685123801231384, 0.29996007680892944, 0.13152757287025452]"
439,t lm kahve g z de var oraya t rk kahvesi koyabilirsin ancak sonu yine espresso tad nda farkl aromada olur onun d nda bu makinada 11 e it daha kahve yapma imkan n z var s t k p rtme zelli i kahve e it say s n artt ran en nemli unsur yoksa normal bir espresso makinas ndan fark yok,"['usability', 'not usability', 'video']","[0.6198234558105469, 0.20226936042308807, 0.17790718376636505]"
440,why is it your grinder start while the milk is coming out but all the other video the grinder doe not start till after the milk is dispensed,"['video', 'usability', 'not usability']","[0.8729522824287415, 0.06870649009943008, 0.05834130942821503]"
441,nice video for 1st time user,"['video', 'usability', 'not usability']","[0.8620177507400513, 0.13563129305839539, 0.0023509312886744738]"
442,not hot at all make luke warm drink,"['not usability', 'usability', 'video']","[0.5521660447120667, 0.34487631916999817, 0.10295767337083817]"
443,hello how descale this machine,"['usability', 'video', 'not usability']","[0.6421467065811157, 0.18215428292751312, 0.17569909989833832]"
444,really an important video must see,"['video', 'usability', 'not usability']","[0.9073022603988647, 0.08762666583061218, 0.005071127787232399]"
445,any difference between eletta and autentica thx,"['usability', 'video', 'not usability']","[0.46833670139312744, 0.3210000693798065, 0.21066324412822723]"
446,can you do one for eletta top,"['usability', 'video', 'not usability']","[0.571797251701355, 0.31866753101348877, 0.10953526198863983]"
447,hmmm too hot most people complain that it is too cold so that is good right,"['not usability', 'usability', 'video']","[0.379989355802536, 0.37716951966285706, 0.24284112453460693]"
448,every coffee i make with mine taste the same no matter what bean i use,"['usability', 'video', 'not usability']","[0.8198305368423462, 0.09554154425859451, 0.08462799340486526]"
449,hi really enjoy your video what is the height on this machine read different spec on different site thanks,"['video', 'usability', 'not usability']","[0.8260435461997986, 0.15491169691085815, 0.019044775515794754]"
450,on sale costco com for june dollar1 100,"['usability', 'video', 'not usability']","[0.6623688340187073, 0.25064170360565186, 0.0869894027709961]"
451,thanks for video is it good for cafe that make 10 15 coffee in a day,"['video', 'usability', 'not usability']","[0.905629575252533, 0.08723945915699005, 0.007130976300686598]"
452,how do you descale it,"['not usability', 'usability', 'video']","[0.38203543424606323, 0.3797205090522766, 0.23824404180049896]"
453,descaling,"['usability', 'video', 'not usability']","[0.4793994128704071, 0.39760664105415344, 0.12299399822950363]"
454,just ordered my de longhi eletta cappuccino ecam45 760b thanks for the youtube,"['video', 'usability', 'not usability']","[0.8466898202896118, 0.13828711211681366, 0.015023051761090755]"
455,hi can you give u your feedback,"['usability', 'video', 'not usability']","[0.4186968207359314, 0.38753262162208557, 0.19377058744430542]"
456,the taste menu what is amount that grind inside it,"['usability', 'video', 'not usability']","[0.492380291223526, 0.35494691133499146, 0.15267284214496613]"
457,this review is not correct many of the other drink are also programmable cappuccino drink in the milk menu and the long it is not just my coffee they are set to a default amount from the factory but you can program the amount of milk and espresso and it will remember the amount if you want to change them the long is a cool drink it is a low pressure espresso about 3 4 bar to resemble more of a drip style coffee,"['not usability', 'usability', 'video']","[0.8906259536743164, 0.08401092141866684, 0.02536318264901638]"
458,nice information do you know the coffee dose range in this machine or delonghi in general,"['usability', 'video', 'not usability']","[0.8488454818725586, 0.11864364892244339, 0.032510820776224136]"
459,hi which of these machine do you recommend most of model arent available in my country these are the best i can find for my money delonghi eletta cappuccino top ecam 45 760 w delonghi esam6600 primadonna siemens ti903209rw eq 9 s300,"['usability', 'video', 'not usability']","[0.7439225316047668, 0.21300074458122253, 0.043076686561107635]"
460,great video thanks for posting where did you get that awesome double walled coffee cup from,"['video', 'usability', 'not usability']","[0.9235255122184753, 0.07206816226243973, 0.00440637394785881]"
461,you can find it at any delonghi coffee shop or dealer,"['usability', 'video', 'not usability']","[0.8056309819221497, 0.16243644058704376, 0.03193262219429016]"
462,how do i get spout off,"['not usability', 'usability', 'video']","[0.6676183342933655, 0.17354846000671387, 0.15883326530456543]"
463,hello this machine or a saeco incan noto,"['usability', 'video', 'not usability']","[0.737817108631134, 0.18464556336402893, 0.07753734290599823]"
464,at 6 15 in the video i have noticed there is no filter in the water reservoir is it ok to do so or is the filter necessary,"['video', 'usability', 'not usability']","[0.9407558441162109, 0.0458063967525959, 0.013437742367386818]"
465,fantastic video thank you,"['video', 'usability', 'not usability']","[0.9341458678245544, 0.06383917480707169, 0.0020149792544543743]"
466,great video i am choosing between eletta 44 660 b or eletta 45 760 which one would you recommend and why they seem sooooo similar,"['video', 'usability', 'not usability']","[0.9338691830635071, 0.058236896991729736, 0.007893885485827923]"
467,ycheon i think the 45769 ha a second boiler dedicated to the milk hot water function which also explains the price difference,"['usability', 'video', 'not usability']","[0.7292225956916809, 0.16984298825263977, 0.10093442350625992]"
468,i went with 44 660 which is cheaper the difference i spotted are 1 appearance amp different button 2 manual froth steam function from the hot water spout only available at 45760 3 enable disable cup warmer at 45760 always enabled at 44660,"['usability', 'video', 'not usability']","[0.7615807056427002, 0.1426122784614563, 0.09580699354410172]"
469,alex k which model did you buy i am also trying to choose between 44 660 and 45 760 thanks,"['usability', 'video', 'not usability']","[0.5462854504585266, 0.2952466607093811, 0.1584678739309311]"
470,same here trying to decide between these two model did you decide which one to get,"['usability', 'video', 'not usability']","[0.5587772727012634, 0.33120158314704895, 0.11002109199762344]"
471,major rex hi which coffee machine did you decide to go with i am also torn between the same two machine,"['usability', 'video', 'not usability']","[0.5300885438919067, 0.26060807704925537, 0.20930339395999908]"
472,struggling between this one and gaggia anima prestige,"['video', 'not usability', 'usability']","[0.46740618348121643, 0.3771318793296814, 0.15546195209026337]"
473,thats my problem too,"['not usability', 'video', 'usability']","[0.7087785601615906, 0.14634734392166138, 0.14487411081790924]"
474,hi there great review any chance for reviewing the new delonghi 350 75 dinamica thanks,"['usability', 'video', 'not usability']","[0.6541391015052795, 0.27477651834487915, 0.07108434289693832]"
475,gail how many coffee is a day would you drink kind regard from down under,"['usability', 'video', 'not usability']","[0.6337042450904846, 0.26772457361221313, 0.09857118874788284]"
476,one or two or four d,"['video', 'usability', 'not usability']","[0.8709352016448975, 0.10841809958219528, 0.020646734163165092]"
477,so this machine would be more of a personal espresso machine,"['usability', 'video', 'not usability']","[0.8579564094543457, 0.07721398025751114, 0.06482966989278793]"
478,you got it,"['usability', 'video', 'not usability']","[0.5537281632423401, 0.3667242228984833, 0.07954762130975723]"
479,i purchased that machine the newer version white and i am so so satisfied i really recommend it i set grinder at point 1 i use a strong blend caff borbone enjoy your machine,"['usability', 'video', 'not usability']","[0.9130452275276184, 0.07252104580402374, 0.014433680102229118]"
480,are there any superautomatic machine out there with better grind quality than some others i think that poor grind quality on many superautomatics is the reason i have really never liked the coffee they make,"['not usability', 'usability', 'video']","[0.6780606508255005, 0.22243763506412506, 0.09950167685747147]"
481,avoiding oily and flavored bean is restrictive are there some machine that do better than others with those kind of bean also plastic is a great material the way you say it it sound like plastic is bad,"['usability', 'video', 'not usability']","[0.5159027576446533, 0.25793710350990295, 0.22616010904312134]"
482,do not be condescending to me you are telling me starbucks french roast which helped them conquer the world is beneath you gim me a break,"['usability', 'not usability', 'video']","[0.43757396936416626, 0.4021947681903839, 0.16023127734661102]"
483,why not plastic is precious resin consider the aeropress which is extremely beloved i think i remember gail saying in one video that she think it should be a standard in the kitchen for everyone who enjoys coffee a major virtue of plastic is that it doe not transfer heat a fast a metal doe coffee is often served not quite hot enough at least in the usa perhaps we need more plastic,"['video', 'usability', 'not usability']","[0.7933273315429688, 0.19384486973285675, 0.012827794998884201]"
484,commercial coffee shop like peet is and starbucks like to over roast their bean shinny bean do not mean tastier actually medium roast bean have more caffeine then dark roast and you can taste more nuanced flavor if there are not local roaster near you try a coffee subscription from scg or elsewhere and you can always add syrup for flavor after brewing good luck,"['usability', 'not usability', 'video']","[0.6445252299308777, 0.21539990603923798, 0.14007487893104553]"
485,new video every week subscribe over 100 crew review watch visit u online thanks for watching all our video folk you are the best,"['video', 'usability', 'not usability']","[0.8452684283256531, 0.1288459599018097, 0.02588556706905365]"
486,i have been using this machine for a year now i can not say i like the foam it make there is just something that is off about it it good for making a fast caffeine bomb on a work morning but i would appreciate a separate steam arm that could be put in place of the milk container there is a separate hot water arm that attache to it milk is not hot enough for hot chocolate and at least on my machine the hottest coffee setting is not that hot my milk container is also annoyingly difficult to put on and out i literally have to hold the machine when pushing and be scared of breaking it when pulling the espresso it make is good and the grind brew unit ha not clogged up once i tried looking up the espresso dos it us but i could not find anything so you just have to experiment with the strength setting personally i find a huge difference in the order which the drink is prepared cappuccino is my drink of choice the cappuccino mode make the milk first and then the espresso and it end up tasting watery so i always brew the espresso first and then use the milk setting manually,"['usability', 'not usability', 'video']","[0.6563079953193665, 0.29442375898361206, 0.04926818609237671]"
487,thanks for the comment great trick a well with the cappuccino we will have to give this a try,"['usability', 'video', 'not usability']","[0.5997301340103149, 0.3402889370918274, 0.05998089909553528]"
488,entertaining and educational video for using my new delonghi expresso,"['video', 'usability', 'not usability']","[0.8857385516166687, 0.11218113452196121, 0.002080317819491029]"
489,you doe not explain how save my coffee and other setting like temperature etc so not very helpfull,"['not usability', 'usability', 'video']","[0.9304955005645752, 0.05032682046294212, 0.01917770877480507]"
490,eletta or autentica which better,"['usability', 'video', 'not usability']","[0.6599739789962769, 0.2155233472585678, 0.12450264394283295]"
491,how do you descale it please,"['usability', 'video', 'not usability']","[0.4917283356189728, 0.3053933084011078, 0.20287837088108063]"
492,there is a descale option on the menu and you would need to purchase some descaler cleaner,"['usability', 'video', 'not usability']","[0.6041021347045898, 0.21764743328094482, 0.1782504767179489]"
493,this or the ecam22 360,"['video', 'usability', 'not usability']","[0.8227227330207825, 0.15605688095092773, 0.021220382302999496]"
494,why are you speeding up the viedo you prick we want to hear what you are saying,"['video', 'not usability', 'usability']","[0.8752022385597229, 0.06890185922384262, 0.0558958537876606]"
495,hi that wa a great review i am looking to move from a delonghi nespresso lattissima to a bean to cup machine the main reason for this is the lattissima like most pod machine doe not make the drink hot enough i have been onto nespresso and their machine are calibrated to dispense drink at 65c which for me is not hot enough doe this delonghi have a temperature setting to adjust dispense temp also are the drink hot when you use the milk frother dispenser thanks joff,"['usability', 'not usability', 'video']","[0.5576967597007751, 0.36667174100875854, 0.07563147693872452]"
496,joff hall hi yes there is a temperature setting the milk also is hot when making latte is cappuccino is etc the hot water feature is good but not a hot a freshly boiled water if you like your coffee hot hot then adding boiling water is best hope that help,"['usability', 'not usability', 'video']","[0.7579118013381958, 0.12409616261720657, 0.11799200624227524]"
497,this would have been a great review if it wa not for the annoying pitch change,"['video', 'not usability', 'usability']","[0.3868873119354248, 0.35198649764060974, 0.2611261308193207]"
498,dean norsworthy it is an amateur video thing can only improve thanks for the feedback,"['video', 'usability', 'not usability']","[0.9417392015457153, 0.033107902854681015, 0.025152895599603653]"
499,hello im thinking about buying this machine any letdown i should worry about also can you please tell me what is maximum water capacity for cup when u make coffee,"['usability', 'not usability', 'video']","[0.6665672659873962, 0.1997855305671692, 0.133647158741951]"
500,tycez no but heard of it like de longhi and have used them for year one thing i will say is if you buy one get good coffee bean total game changer,"['usability', 'video', 'not usability']","[0.6574122905731201, 0.24572131037712097, 0.09686645865440369]"
501,great to hear did you check out the gaggia anima prestige any opinion on that,"['video', 'usability', 'not usability']","[0.6275238990783691, 0.34148359298706055, 0.03099251538515091]"
502,tycez i love it and use it everyday,"['usability', 'video', 'not usability']","[0.9026656746864319, 0.07857395708560944, 0.018760446459054947]"
503,product review gb not big problem imo you can request 2 cup of latte cappuccino instead of one if your cup is too large seems like quite a solid product,"['usability', 'video', 'not usability']","[0.7808459401130676, 0.14535482227802277, 0.07379921525716782]"
504,pliaga22 machine is amazing but not great at making large sized latte or cappuccino a cup need to be placed under the milk creamer when cleaning and drop tray fill up quick you can also create your own sized coffee in amy coffee setting meaning you can have a short coffee or extra large coffee,"['usability', 'not usability', 'video']","[0.48231977224349976, 0.4753298759460449, 0.04235032573342323]"
505,yeah still all good i descale regularly and replace the filter when needed,"['usability', 'video', 'not usability']","[0.6104784607887268, 0.354265958070755, 0.03525559604167938]"
506,how to descale plz,"['usability', 'video', 'not usability']","[0.5236898064613342, 0.40313050150871277, 0.07317976653575897]"
507,hi is the machine still working like it should,"['usability', 'video', 'not usability']","[0.6950114965438843, 0.22633793950080872, 0.0786505788564682]"
508,i like almost everything about this brewer my previous one wa a keurig 2 0 mybest kitchen and had a lot of issue this one is more basic but all the important feature are there if i had to name something i found a a negative it would be the size of the water tank i wa used to a larger one and have to fill this one daily a we drink 4 large cup every morning but it is a small thing in the grand scheme of thing,"['not usability', 'usability', 'video']","[0.49285632371902466, 0.4353370666503906, 0.07180663198232651]"
509,best review ever,"['usability', 'video', 'not usability']","[0.4455087184906006, 0.4441279172897339, 0.11036337167024612]"
510,wow thank you so much for the best comment,"['usability', 'video', 'not usability']","[0.518842339515686, 0.2853161096572876, 0.19584159553050995]"
511,acabo de comprarla espero no arrepentirme lt 3 gracias por su video,"['video', 'usability', 'not usability']","[0.9070109724998474, 0.07655677199363708, 0.016432248055934906]"
512,thank you for your kind comment i hope you enjoy your machine,"['usability', 'video', 'not usability']","[0.7108722925186157, 0.2205202728509903, 0.0686073750257492]"
513,typical husband not listening lol how many time did you say latte i have this machine coming so excited,"['not usability', 'usability', 'video']","[0.6113094091415405, 0.22302734851837158, 0.1656632274389267]"
514,lol thank you for your comment i hope that you have fun with your machine,"['usability', 'video', 'not usability']","[0.7608872652053833, 0.17734433710575104, 0.061768390238285065]"
515,i just bought this machine so far so good,"['usability', 'video', 'not usability']","[0.8814747929573059, 0.10462252795696259, 0.013902606442570686]"
516,have fun,"['video', 'usability', 'not usability']","[0.6536174416542053, 0.2517862021923065, 0.09459633380174637]"
517,i would like a lette please ohh a standard coffee two old dafties dealing with technology hope coffee machine still alive nice coffee machine enjoy it,"['usability', 'video', 'not usability']","[0.7966858744621277, 0.11445297300815582, 0.0888611450791359]"
518,coffee machine is still alive and well thank you at 68 robert dosn t think he is old pleased you like it happy holiday,"['usability', 'video', 'not usability']","[0.7766613960266113, 0.1826181262731552, 0.04072045534849167]"
519,hello guy i bought it exactly same coffe machine 8 month ago for couple time i use it but yesterday after month when turn on it try to get cappuccino is going like preparation underway is stop late flat white milk menu still same anyone know what is the problem thanks,"['usability', 'not usability', 'video']","[0.532134473323822, 0.4293183386325836, 0.03854721412062645]"
520,hope you got your machine sorted,"['usability', 'video', 'not usability']","[0.7676830291748047, 0.1707034856081009, 0.06161347031593323]"
521,i have been using it since october 2019 after my krups fully automatic machine retired amazing fully automatic coffee machine i am so happy and never had any problem enjoy yours too hint do not use any dark roast or oily bean will cause the burr grinder jam in most fully automatic machine,"['usability', 'video', 'not usability']","[0.9365941286087036, 0.0423651821911335, 0.021040672436356544]"
522,thanks for the info,"['usability', 'video', 'not usability']","[0.6720266342163086, 0.2494872659444809, 0.0784861296415329]"
523,it is been an awful machine for me been already three time for repair and delonghi service department have no idea what to do with it i hope you gon na enjoy yours more than i do,"['not usability', 'usability', 'video']","[0.6636266708374023, 0.2240406721830368, 0.11233263462781906]"
524,mohd fahim abd rahman my milk it coming out not hot,"['not usability', 'video', 'usability']","[0.411012202501297, 0.3630177676677704, 0.22597000002861023]"
525,p,"['usability', 'video', 'not usability']","[0.45997488498687744, 0.42480751872062683, 0.1152176558971405]"
526,lee ball it is cappuccino top,"['usability', 'video', 'not usability']","[0.6947879195213318, 0.19181829690933228, 0.11339380592107773]"
527,it look like you have got the cappuccino and not the cappuccino top ivaylo i hope you are able to get it sorted soon though,"['not usability', 'usability', 'video']","[0.47509765625, 0.2817877531051636, 0.24311459064483643]"
