,sequence,labels,scores
1018,vicriv production inc 88 yeah check it out,"['video', 'usability', 'not usability']","[0.7798328995704651, 0.21059909462928772, 0.00956799741834402]"
1019,joe varacalli what,"['video', 'usability', 'not usability']","[0.38995006680488586, 0.3276166319847107, 0.28243330121040344]"
1020,yeah they ended up making a new one with basically ever single thing i mentioned lol it is called the specialista mestrale,"['usability', 'video', 'not usability']","[0.49177950620651245, 0.3338680863380432, 0.17435237765312195]"
1021,this guy definitely know what element contribute to a good cup of espresso paying 800 dollar we definitely deserve a true cup of espresso also i would love to see how that wand form milk wonder if it can actually do the job,"['usability', 'video', 'not usability']","[0.6347212195396423, 0.2784721255302429, 0.08680670708417892]"
1022,harry panini thank you very much consider subscribing also i have some review of machine that would be great for you maybe take a look at the barista express or the gaggia classic pro you could even do the bambino and get really wonderful result,"['usability', 'video', 'not usability']","[0.5710248947143555, 0.33455926179885864, 0.09441589564085007]"
1023,oh shoot okay then i will skip i need something that allow me to do the latte art thanks so much for the honest review xd your video definitely deserves more view,"['video', 'not usability', 'usability']","[0.7861092686653137, 0.11074856668710709, 0.10314217209815979]"
1024,the wand is ok it is a panarello so unfortunately you can not truly learn how to texture milk properly,"['usability', 'not usability', 'video']","[0.6560660600662231, 0.20343516767024994, 0.14049875736236572]"
1025,finally someone that agrees this machine is a ripoff for what it is get a breville and call it a day,"['not usability', 'usability', 'video']","[0.8554447293281555, 0.10901882499456406, 0.03553644195199013]"
1026,i guess delonghi heard you and look like the delonghi la specialista maestro is non pressurized hopefully you will review it,"['video', 'usability', 'not usability']","[0.5198389887809753, 0.3835005462169647, 0.09666042774915695]"
1027,yeah i saw that the maestro is prettty dang expensive for what it is but maybe i will give it a go since they updated it,"['usability', 'video', 'not usability']","[0.6491266489028931, 0.2837236225605011, 0.06714971363544464]"
1028,quick question if you find it with a 50percent off would you buy it i mean you can get another portafilter by 20 buck and have both option with external coffee grinder comment,"['usability', 'video', 'not usability']","[0.7391524910926819, 0.19775906205177307, 0.06308846175670624]"
1029,i guess but idk i think you would get much better value from a barista express and if you have an external grinder get something way better for that price like a gaggia classic pro or breville bambino,"['not usability', 'usability', 'video']","[0.4558227062225342, 0.44840604066848755, 0.09577127546072006]"
1030,thank you it is rare to find honest review like this,"['video', 'usability', 'not usability']","[0.4145212471485138, 0.3032853305339813, 0.28219348192214966]"
1031,thanks still doing more you should enter our current giveaway on fellow monty demitasse cup,"['usability', 'video', 'not usability']","[0.6263138651847839, 0.27651500701904297, 0.09717109799385071]"
1032,here in morocco it cost 1500 dollar only a stupid man can buy it for double price,"['usability', 'not usability', 'video']","[0.6373386383056641, 0.28360602259635925, 0.07905532419681549]"
1033,that is really insane you could probably get a rancilio silvia cheaper,"['not usability', 'usability', 'video']","[0.4808494448661804, 0.39219850301742554, 0.12695199251174927]"
1034,very helpful thanks joe,"['usability', 'video', 'not usability']","[0.6168403029441833, 0.34311679005622864, 0.04004286229610443]"
1035,no problem if you have not entered the giveaway for larry is espresso link is below,"['usability', 'video', 'not usability']","[0.718992292881012, 0.2328307181596756, 0.04817700758576393]"
1036,tamper it 4 time and it work a great for a home machine it is perfect and do not fill it to the top there is a line that show you how much coffee you should put in it,"['usability', 'video', 'not usability']","[0.8634899258613586, 0.11986740678548813, 0.016642648726701736]"
1037,thanks for sharing but yeah this is a sub par machine for what you get unfortunately i recommend it to no one,"['not usability', 'usability', 'video']","[0.7841365337371826, 0.1239859014749527, 0.09187755733728409]"
1038,true this is not a espresso machine it is a pressurized machine it give you the illusion you are making an espresso but you are really not you can get the full espresso experience with the breville barista express at a lower price this guy here point out all the flaw and deceiving marketing of la especialista,"['not usability', 'usability', 'video']","[0.818844199180603, 0.1291002333164215, 0.05205560475587845]"
1039,yeah could not agree more and yeah i have a barista express now funny you just sent me that video lifestyle lab and myself just partnered to giveaway a gaggia classic pro,"['video', 'usability', 'not usability']","[0.8909217119216919, 0.09141866117715836, 0.01765962690114975]"
1040,i have a la specialista and there wa a point where i wondered if i had made the wrong decision after obsessing over the problem through lockdown i can now make cappuccino and flat white that are generally a good a you get at cafe and often better i am rather pleased with that outcome but what wa the price to arrive at this state of affair 1 using my old breville smart grinder pro instead of the built in grinder 2 weighing the coffee in and extract out 3 taking the panarello off the milk steamer 4 streamlining the entire process to take advantage of every improvement i could think of i think the la specialista is marginally overpriced but i am no longer concerned that i have purchased a dud machine one day i will convert a dl l portafilter to accept an unpressured basket but the necessity to do so ha faded into the past and i learned that finding the correct brew ratio for your machine coffee combination is really really really important you still have to adjust the grind and weight to account for various change i suspect that letting the machine control everything will always result is suboptimal coffee,"['usability', 'not usability', 'video']","[0.6905232667922974, 0.19497095048427582, 0.1145058274269104]"
1041,hi grace i did not remove replace the steamer wand i only took the panarello off so i wa using the neoprene rubber pipe directly into the milk this seems ok to start with but over time the pressure and heat of the steam conspired to allow the rubber tube to pop off very disconcerting to stop this happening i got a pack of small o ring from the local hardware store and used one with a tight fit to hold the tube in place it never pop off any more if i knew i could replace the entire steam wand i would but taking off the panarello still allows good latte art,"['usability', 'video', 'not usability']","[0.7817717790603638, 0.1093834787607193, 0.10884478688240051]"
1042,hey chris i have just been gifted one and have found with a few adjustment it can make a beautiful coffee note op had issue with temp not getting hot enough but you can actually manually adjust this my question wa did you replace the steamer yourself looking at replacing the wand and have seen a few tutorial in doing so for other dl machine with the panarello but not this model in particular,"['usability', 'not usability', 'video']","[0.5924086570739746, 0.32272869348526, 0.0848626047372818]"
1043,wow this that is crazy how much stuff you added to the machine would love to see a picture of that steam arm you put on if you are on instagram definitely send me that picture yes and this entire youtube channel i created wa driven out of a desire to replace my super automatic i had been using for year because i and my wife were now home all day so we had more time to dial in and weigh out everything i am glad our pandemic passion have aligned you should definitely check out my other content and do not forget to enter in my gaggia classic pro giveaway we only have 7 day left to enter,"['video', 'usability', 'not usability']","[0.6658260822296143, 0.30090129375457764, 0.0332726389169693]"
1044,im glad i went with the barista express it wa the porta filter spout for me much better on the breville,"['usability', 'video', 'not usability']","[0.7495430111885071, 0.1953045129776001, 0.05515241622924805]"
1045,gary strader hi gary we were talking about the express which ha a one hole steam wand,"['usability', 'video', 'not usability']","[0.6890583038330078, 0.2560765743255615, 0.05486515164375305]"
1046,joe varacalli the barista pro ha a 4 hole opening in a traditional style steam arm much much better,"['usability', 'not usability', 'video']","[0.5316523909568787, 0.34153735637664795, 0.12681028246879578]"
1047,p m niceeeee so excited,"['video', 'usability', 'not usability']","[0.5641497373580933, 0.356915146112442, 0.07893507182598114]"
1048,joe varacalli i have already entered on both yt channel and instagram,"['usability', 'video', 'not usability']","[0.7011425495147705, 0.24123495817184448, 0.05762246996164322]"
1049,joe varacalli i had no idea there wa a separate name for it true it not a strong a a commercial machine however i can get great latte art and super fine micro foam with the breville it take a bit longer to steam it but well worth it,"['usability', 'not usability', 'video']","[0.5738620162010193, 0.2608727812767029, 0.16526520252227783]"
1050,bc u do not know how to make a coffee i have a hookah lounge and i have been using the machine and it do an awesome job,"['usability', 'not usability', 'video']","[0.7426530718803406, 0.1621447652578354, 0.09520220011472702]"
1051,i am not sure what your saying or asking but yeah this machine look pretty and would make for a nice piece in a lounge my only point is that for what it is i think you will get comparable espresso from the delonghi magnifica esam 3300 with le effort and le cost,"['usability', 'video', 'not usability']","[0.7315636277198792, 0.20042477548122406, 0.06801155209541321]"
1052,i would still buy it what is wrong with pressurised filter they do a good job too,"['video', 'usability', 'not usability']","[0.5547831058502197, 0.38454800844192505, 0.060668814927339554]"
1053,savage savage breville more plastic different quality made machine this machine still metal all around even warranty much longer i have one this and very happy a month ago got one for dollar530 in bedbath amp beyond new model for dollar800 need more think,"['usability', 'video', 'not usability']","[0.9045554399490356, 0.06469819694757462, 0.030746372416615486]"
1054,savage savage yeah but the breville also come with both so if you do not want to fuss you do not have to but atleast you have the option once you get the itch to bring your espresso talent to the next level so my point is the breville is cheaper and offer more and if you only want to use what come with the delonghi la specialista you should just get a super automatic like the delonghi esam 3300 or philip 1200 series again this is personal opinion,"['usability', 'video', 'not usability']","[0.6766519546508789, 0.17581404745578766, 0.14753404259681702]"
1055,joe varacalli i think it is just so expensivr because it is more comfortable the thing is when you use pressurized basket the grind must be perfect and the tamp too with the delonghi machine it is easier and you do not have to be so accurate with the grind or the tamp what make it more comfortable,"['usability', 'video', 'not usability']","[0.8261085152626038, 0.10346050560474396, 0.07043095678091049]"
1056,there is not anything wrong with them i agree with you here is a video i have explaining the difference the reason i think you should not buy this machine is that it is more expensive then breville barista express which ha a significan notly better grinder and offer a non pressurized filter basket if you plan on only using a pressurized filter basket you should go with a super automatic espresso machine something like the delonghi magnifica 3300,"['video', 'not usability', 'usability']","[0.8673779964447021, 0.07929302752017975, 0.05332894250750542]"
1057,i bought mine for dollar550 if you try to buy espresso maker with metal body and good espresso grinder you are getting close to dollar800 dollar1000 looking at convenience this machine is great built in tamper is le messy and ha constant pressure look great easy to use if you have a little experience heat super fast 15 20 second very consistent shot bottom line if you are a purist you will not be happy if you are looking for descent good espresso willing to sacrifice some essence for convenience and you find a good price this might be for you fyi i get my decaf espresso at local roaster he will grind for 21 bar brewer and it pull shot no problem,"['usability', 'not usability', 'video']","[0.8267235159873962, 0.08903777599334717, 0.084238700568676]"
1058,the breville barista express is made of metal and cost le and also ha both type of filter basket i do agree with you that the tamping station is clean and everything but if you can only use your machine with a pressurized filter basket why not just get a one touch super automatic espresso machine the one touch system would be cleaner and even more convenient so other then look i do not know any other reason this machine exists it sound like you are in it for the look though which i will say yes you are right idk what you mean at the end when you talk about a coffee shop grinding for a 21 bar brewer all espresso machine are set to pull shot at 9 bar the extra bar that the delonghi is rated for is for steaming,"['usability', 'not usability', 'video']","[0.7847812175750732, 0.12767550349235535, 0.0875433087348938]"
1059,i am always curious when reviewer complain about something technical like basket type or the pressure on a gauge have you done a blind taste test between the espresso produced by this machine versus a non pressurized machine i could care le how my espresso is made if it taste great ha good crema and good body,"['usability', 'not usability', 'video']","[0.5205110311508179, 0.3667125105857849, 0.11277646571397781]"
1060,honestly do not even need a blind taste the temperature doe not seem right the pressure not right the running time seems off i can pretty much assure the taste is vividly different even for the amateur,"['not usability', 'usability', 'video']","[0.4361019432544708, 0.3576555550098419, 0.20624250173568726]"
1061,just made this a couple week ago but i like the idea of doing a blind tasting a well where i do not know which is which i am pretty sure i would know almost immediately but i think it is definitely worth it,"['video', 'usability', 'not usability']","[0.6966648101806641, 0.2542342245578766, 0.049100879579782486]"
1062,yes i have i am actually working on a comparison between the two now it is not that it taste bad it taste good just not great the mouth feel will never be a good a a shot produced with a non pressurized basket also this machine is 100 buck more then the breville barista express so in my opinion they should allow the grinder to go a fine a the delonghi smart grinder which ha the same part but grind way finer,"['not usability', 'usability', 'video']","[0.6128999590873718, 0.3080664873123169, 0.07903355360031128]"
1063,this is the worst machine you can have,"['not usability', 'usability', 'video']","[0.9303484559059143, 0.04351940378546715, 0.02613215707242489]"
1064,yeah i mean they sell a 100 buck machine thats about the same quality espresso,"['usability', 'video', 'not usability']","[0.5570558905601501, 0.2835177779197693, 0.15942630171775818]"
1065,bruh ville omg it bre vil,"['video', 'usability', 'not usability']","[0.5310318470001221, 0.37160542607307434, 0.0973626971244812]"
1066,lol i do not even notice how i say it i will try and pay attention next time check out my latest video to win one,"['video', 'not usability', 'usability']","[0.8341434001922607, 0.11707592755556107, 0.048780616372823715]"
1067,i am looking at this same machine and a few others not sure what i will go with how wa the taste right now i am using a cheap dollar30 mr coffee that ha a burnt taste,"['usability', 'not usability', 'video']","[0.574673593044281, 0.3177833557128906, 0.10754300653934479]"
1068,hank rojo very true coffee quality is the first place to start i will say starbucks generally is over roasted but they have a couple like the blonde roast that is not terrible but i would start with lavazza super crema to get started because it is cheapish pull a nice shot it is forgiving and u do not feel a bad about wasting a bunch of super nice bean if your just learning,"['usability', 'video', 'not usability']","[0.6262059211730957, 0.21106325089931488, 0.16273076832294464]"
1069,easiest thing is to decide if you want this to become a hobby of sort if you do not want ccf to sail in and everything the delonghi la specialista is ok but going with a super automatic would be better and cleaner,"['usability', 'not usability', 'video']","[0.5483601093292236, 0.23304079473018646, 0.2185990959405899]"
1070,also if you keep getting that burnt taste a long a you are not over extracting could be the bean you are using i am using an organic shade grown mexican coffee medium to dark roast it is a winner for me i would also recommend not using starbucks bean they roast them too dark you can see all the oil in the surface of the bean the oil will clog up your grinder un le you have a commercial grade one and know how to clean the burr and chute,"['usability', 'not usability', 'video']","[0.8111193776130676, 0.09608779102563858, 0.09279285371303558]"
1071,jd joyridetv yeah it probably is very bad at temp regulation amid many other thing also it is probably steam driven not pump driven again not great barista express is great that is what i use now also if you really want to go all out getting a silvia or dual boiler by bee like with a bartza grinder would be pretty awesome a well,"['not usability', 'usability', 'video']","[0.6146776080131531, 0.3054865896701813, 0.07983577996492386]"
1072,joe varacalli yeah it is a espresso machine from walmart lol i am looking at the breville barista now,"['usability', 'video', 'not usability']","[0.7913814783096313, 0.14528273046016693, 0.06333579868078232]"
1073,your grind is not fine enough thats why the pressure is low cause the water is going through the coffee too easily look how fast the poor is you filled that espresso cup pretty fast try a finer grind man,"['not usability', 'usability', 'video']","[0.4604034423828125, 0.3903873860836029, 0.149209126830101]"
1074,delitemyheart nothing wrong with that,"['usability', 'not usability', 'video']","[0.6546877026557922, 0.20420615375041962, 0.14110614359378815]"
1075,joe varacalli i had the top of the line breville machine and seperate breville grinder the machine wa good but the grinder just did not cut the mustard that fine adjustment of grind just wa not good enough the only way out wa to buy a commercial grinder which would have cost me more than the machine it self so i sold it all now im happy with my stovetop cafetiera,"['usability', 'not usability', 'video']","[0.4658818244934082, 0.4621295928955078, 0.07198857516050339]"
1076,delitemyheart yeah most integrated grinder kinda suck the only one i have had good experience with are breville,"['not usability', 'usability', 'video']","[0.7369170784950256, 0.20531688630580902, 0.057766031473875046]"
1077,joe varacalli thats ok my italian brother yeah in my experience all machine that have a grinder built into the machine a just crap and a you know a grinder that is able to make the finest incremental adjustment is critical into dialling in the correct grind for the coffee bean being used and different coffee bean and roast are all different and you need to find that sweet spot for whatever bean you use the only way is to buy a commercial grade grinder it amazing what a difference that make but a good commercial grinder is bloody expensive mate not to mention a machine i do not blame you for returning the machine ciao from australia e stay buono amico,"['not usability', 'usability', 'video']","[0.8156856894493103, 0.14285720884799957, 0.04145713150501251]"
1078,in this review i explain that i am on the finest grind setting the machine can offer that is exactly why i am returning the machine because the grinder built into the machine doe not go fine enough sorry if i did not explain that well enough in my review,"['not usability', 'usability', 'video']","[0.6403685808181763, 0.2990495562553406, 0.060581859201192856]"
1079,i have this machine fort about a week now and at first i wa disappointed even with the grinder on 1 the pressure wa to low there wa hardly any crema and the taste wa mmmm ok i used the same bean witch i used in my old delonghi full automatic with 23 000 cup on the counter i searched the internet and found a good coffee site and bought a trial pack of 4 different cafe new york coffee what a difference with the grind setting at 1 the pressure gage wa nice in the middle there wa a nice crema and taste wa very good ok it not a good a i want it to be but i know that good bean mean a hole lot of difference did i made a mistake buying this machine mmm i think it a beautiful looking machine with goog built quality it ha pro and con but for now for me it ha more pro than con,"['usability', 'not usability', 'video']","[0.5602582097053528, 0.36143913865089417, 0.07830265909433365]"
1080,well that is good happy you like it for me i could not get over the flaw,"['not usability', 'video', 'usability']","[0.6813966631889343, 0.2334476113319397, 0.08515572547912598]"
1081,i agree with you 100percent i like my breville cause i have non pressurized basket and it all i use i have to dial in the machine for about 3 shot in the garbage but it worth it for the taste,"['usability', 'video', 'not usability']","[0.763380229473114, 0.20572802424430847, 0.030891742557287216]"
1082,yeah having a dollar700 machine that doe not have a non pressurized basket is honestly silly,"['not usability', 'usability', 'video']","[0.7730451822280884, 0.18089942634105682, 0.046055395156145096]"
1083,check out my latest video pressurized v non pressurized espresso delonghi la specialista fiasco,"['video', 'not usability', 'usability']","[0.9382296204566956, 0.03097444400191307, 0.030795909464359283]"
1084,tr s mauvais test vous faites dur justement pa cher et le r sultat d un espresso est excellent vous auriez du prendre de cours de barista mon ch re ami aucune machine n est parfaite et si vous trouver que cette machine ne fait pa de vrai espresso vous avez un probl me de go t le basket pressuris e serve surtout obtenir une extraction uniforme du cr ma d ailleurs vous pouvez acheter de basket simple paroi et le grinder int gr fera le travail franchement c est une machine qui s attaque de machine 4 x le prix d achat je connais de gen qui ont laisser tomber leur breville barista touch pour celle ci seulement la oracle fait mieux,"['usability', 'not usability', 'video']","[0.7629091739654541, 0.1301843672990799, 0.1069064512848854]"
1085,yeah i did purchase a single wall but because the grinder doe not allow you to grind fine enough you can not extract properly with a single wall basket if you go into any respectable cafe they will not be using a double wall basket they will be using a single wall basket 99 percent of the time,"['usability', 'not usability', 'video']","[0.5900615453720093, 0.3706025779247284, 0.039335958659648895]"
1086,i do not own this machine but i think this video is okay i do not get why it ha many dislike,"['video', 'usability', 'not usability']","[0.9401240944862366, 0.05155031755566597, 0.008325579576194286]"
1087,bimbeano yeah these are the two i recommend one is lower cost the other is higher cost but is more of a precision grinder and do not forget to subscribe i do video every week on coffee bean and espresso recipe etc,"['video', 'usability', 'not usability']","[0.9046421647071838, 0.07524142414331436, 0.02011643536388874]"
1088,joe varacalli interesting i wa going to order a grinder for my parent anyway which one do you recommend,"['usability', 'video', 'not usability']","[0.539018452167511, 0.3858387768268585, 0.07514271885156631]"
1089,bimbeano no problem i would say if you get a better grinder and order a non pressurized basket you can make very very good coffee with it and hey maybe i just got a dud and the grinder can get finer who know,"['not usability', 'usability', 'video']","[0.8203620314598083, 0.15147873759269714, 0.028159188106656075]"
1090,joe varacalli i bought it and then saw your review lol anyhow i got it to a point now where i am making coffee and espresso is that are a 1000 time better than my former very cheap machine we also renovated our kitchen and the specialista just look so good maybe in a couple of year i will upgrade to something serious thx for the review,"['usability', 'video', 'not usability']","[0.7341635227203369, 0.15668414533138275, 0.10915232449769974]"
1091,remilia sweet that is a great set up it is pretty similar to just owning the barista express depending on what you want in a machine going up would be something like a silvia rocket or something in that class,"['usability', 'video', 'not usability']","[0.47967296838760376, 0.3988496959209442, 0.12147735059261322]"
1092,could be a good machine when updated and compromise are fixed much like the breville bes870 which improved over time,"['usability', 'video', 'not usability']","[0.4276600480079651, 0.30337005853652954, 0.268969863653183]"
1093,now with the specialista prestigio all your concern may be corrected finer setting non pressurized filter three temperature a real wand nothing to complain with the new model i think,"['usability', 'video', 'not usability']","[0.6391189098358154, 0.1922225058078766, 0.16865858435630798]"
1094,warren klein yeah i hope the people at delonghi have seen my video and lifestyle lab video a well we are actual reviewer not people trying to sell a machine like others do,"['video', 'usability', 'not usability']","[0.8819578886032104, 0.06841331720352173, 0.049628812819719315]"
1095,i am confused between this one and breville 870 if u have test that breville please take some review thanks bro,"['not usability', 'usability', 'video']","[0.6885393857955933, 0.19309809803962708, 0.11836254596710205]"
1096,trung vu duc you end up going with something else,"['not usability', 'usability', 'video']","[0.780307412147522, 0.1167437732219696, 0.10294885188341141]"
1097,never mind bro,"['not usability', 'usability', 'video']","[0.8333084583282471, 0.09011223912239075, 0.07657932490110397]"
1098,sorry i never responded to you i just made my 870 review today i will send you the post once it is done uploading,"['video', 'usability', 'not usability']","[0.4971907436847687, 0.3877028822898865, 0.11510635912418365]"
1099,how often we need to service the machine is it last for whole year without servicing im super new in coffee thingie like 5 min ago because i saw some ad on my instagram and jump me to youtube to find what machine is good at home thanks,"['video', 'usability', 'not usability']","[0.8829305171966553, 0.09681493788957596, 0.020254559814929962]"
1100,service a in descale if so it is about every three month but you can hold off longer depending on water quality i mean you should descale atleast every 6 month again i am not a huge fan of this machine if you want something to set and forget i would recommend a super automatic and probably a great starter machine is the delonghi esam 3300 i just a did a review on,"['not usability', 'usability', 'video']","[0.7931168079376221, 0.16106875240802765, 0.04581443592905998]"
1101,i have looked too long for an honest review if you got the money and time please do one for the oracle touch,"['not usability', 'usability', 'video']","[0.4244173765182495, 0.36601522564888, 0.20956748723983765]"
1102,gabriele biondolillo i will say the oracle touch seems like the best balance between a super automatic and a semi automatic so if you like to mess around with tamp pressure and grind fine but want to take out all the guess work and possible mess it seems to be the best machine out there the only thing i would say is that i would like to see a standard steam arm option instead of only having a panerelo,"['usability', 'video', 'not usability']","[0.7832172513008118, 0.1819804310798645, 0.03480234742164612]"
1103,joey varacalli subscribed,"['video', 'usability', 'not usability']","[0.4991779923439026, 0.3549448847770691, 0.14587707817554474]"
1104,yeah i am going to try and do a bunch i am going to set up a patreon account and use all the fund donated to buy machine to review i want to be very transparent and not take any money for myself,"['usability', 'video', 'not usability']","[0.3983133137226105, 0.3292413353919983, 0.27244535088539124]"
1105,i think you hit the nail on the head here a slightly pointless machine it can not do what it is meant to do very well they have added all these neat feature integrated grinder auto tamping etc but all implemented badly seems like a missed opportunity to compete in this price segment,"['not usability', 'usability', 'video']","[0.8588868975639343, 0.12190399318933487, 0.019209079444408417]"
1106,shaun mudd yes they could have truly competed with breville if they would have made this slightly more customizable by letting you adjust the grinder to go finer and give a non pressurized basket,"['not usability', 'usability', 'video']","[0.6475246548652649, 0.25680452585220337, 0.09567078948020935]"
1107,have you or someone else tried to adjust the grinder level i wonder if that would make it work with the single wall basket instruction a per the user manual over time the burr will wear down and the quantity of ground coffee will diminish when the grinding adjustment illustrated on the 6 4 select the grinding level is not sufficient you can select a new grinding range proceed a follows 1 press and hold the b3 and b7 button together for at least 3 second to access the menu the b15 and b16 light alternate 2 turn the mode selector dial b8 to the position the b14 light remains on steady 3 select the new grinding range by pressing the b4 button 4 press the b1 button to exit the men if the appliance is left idle for about 1 minute it exit automatically from the setting menu and is ready for use again 5 turn the dial b2 to position min then proceed a illustrated for the first use 6 4 select the grinding level,"['usability', 'video', 'not usability']","[0.7888287901878357, 0.12380137294530869, 0.08736978471279144]"
1108,rocky marciano sorry this is pretty old now you may have to refresh my memory on what we are talking about adjusting,"['not usability', 'video', 'usability']","[0.6683923006057739, 0.2372816503047943, 0.09432610869407654]"
1109,joe varacalli could not really get it to work really how did you adjust it and how did you test the new setting to see if it had changed yes fella you tried it did not you,"['not usability', 'usability', 'video']","[0.5610506534576416, 0.3423807621002197, 0.09656859189271927]"
1110,yeah i tried this and could not really get it to work i even got a phone call with delonghi they just wanted me to send the machine to them at that point i said to myself this is not worth the hassle even if the machine is much better looking and cleaner because of the integrated grinder,"['not usability', 'usability', 'video']","[0.8943179249763489, 0.09245427697896957, 0.013227828778326511]"
1111,thnx for ur honesty review i prefer to take breville barista express u should to try,"['usability', 'video', 'not usability']","[0.544887900352478, 0.275059312582016, 0.1800527572631836]"
1112,i will be doing a review of the breville here in few with some accessory i think are vital,"['video', 'usability', 'not usability']","[0.4493888020515442, 0.36048972606658936, 0.19012141227722168]"
1113,someone give me his insta account,"['usability', 'video', 'not usability']","[0.5093041658401489, 0.3793901205062866, 0.11130569130182266]"
1114,joey varacalli yes,"['video', 'usability', 'not usability']","[0.49783647060394287, 0.39669859409332275, 0.10546500235795975]"
1115,my instagram,"['usability', 'video', 'not usability']","[0.7265233397483826, 0.22115814685821533, 0.0523185171186924]"
1116,your the only one who i found that reviewed the machine very good soo thanks great video,"['video', 'usability', 'not usability']","[0.9272503852844238, 0.06865286827087402, 0.004096676129847765]"
1117,thank you i really appreciate half the reason i did the review wa that i felt all the other review were from people trying to sell you one or from people that did not know the difference between starbucks and a locally roasted bean,"['not usability', 'usability', 'video']","[0.41300779581069946, 0.31458452343940735, 0.27240774035453796]"
1118,why gay people always complain about something,"['not usability', 'video', 'usability']","[0.3585992753505707, 0.3450887203216553, 0.2963119447231293]"
1119,lol,"['video', 'usability', 'not usability']","[0.4413546621799469, 0.28128257393836975, 0.2773627042770386]"
1120,i have the same machine to get it more pressurized do not follow the marking inside the basket you have to fill the coffee about a quarter inch from the top so more coffee in the basket pretty much,"['usability', 'video', 'not usability']","[0.8701788187026978, 0.07429907470941544, 0.055522091686725616]"
1121,yeah i have done that but only work with pressurized basket unfortunately it will not even come close with unpressurized,"['not usability', 'usability', 'video']","[0.634323000907898, 0.28943732380867004, 0.07623963803052902]"
1122,so what machine that you buy to meet your demand for true espresso feel,"['usability', 'video', 'not usability']","[0.5594879388809204, 0.3455871641635895, 0.09492485970258713]"
1123,the most reasonable cost option that will get you a true espresso with integrated grinder would be breville barista express,"['usability', 'video', 'not usability']","[0.8442330956459045, 0.11074971407651901, 0.04501724615693092]"
1124,it a perfect machine if you do not want to waste your time actually my friend already own breville he say ill return the machine cuz it messy and the tamper is cheap this machine give you a really good shot you can get the quality of a coffee shop you are talking about 19 bar dude just to remind,"['usability', 'not usability', 'video']","[0.7991073131561279, 0.12029632925987244, 0.08059639483690262]"
1125,the main point of this piece of shit machine that it will break after few month i have one and after few month the pressure gauge is full of water and this shit company doe not respond however brevill ha a good customer service,"['not usability', 'usability', 'video']","[0.8577689528465271, 0.11454060673713684, 0.02769048698246479]"
1126,joe varacalli i do not think that is correct see my separate comment for adjusting the grinder,"['not usability', 'usability', 'video']","[0.8314096331596375, 0.11571904271841049, 0.05287133902311325]"
1127,epexx breville is a much better machine for true espresso ranchilio is obviously better but it ha a much steeper learning curve and it take a good 30minutes to warm up and a lot of time to make a drink,"['usability', 'not usability', 'video']","[0.8613147139549255, 0.07636477798223495, 0.062320493161678314]"
1128,epexx also forgot to mention that on the breville you can manually take the burr out and make it finer a it age on the delonghi you have to buy a new burr no option to manually make it finer,"['usability', 'not usability', 'video']","[0.7516473531723022, 0.18810904026031494, 0.06024360656738281]"
1129,i agree with you 100 percent like i said the part are better but they nerfed the grinder so if you want to use a non pressurized basket to make a true espresso you can not do it that is why i returned i wa looking for something quick and le messy then the breville but i still wanted the non pressurized basket sadly it truly doe not work,"['not usability', 'usability', 'video']","[0.7584238052368164, 0.2186853289604187, 0.022890836000442505]"
1130,great video,"['video', 'usability', 'not usability']","[0.9549551010131836, 0.04283216595649719, 0.00221271812915802]"
1131,thanks,"['usability', 'video', 'not usability']","[0.5327008366584778, 0.39020413160324097, 0.07709501683712006]"
1132,this machine is pure crap for this price,"['not usability', 'usability', 'video']","[0.948515772819519, 0.03055736795067787, 0.02092687040567398]"
1133,coffee,"['usability', 'video', 'not usability']","[0.5081719756126404, 0.32783329486846924, 0.16399472951889038]"
1134,sam zhang i sincerely hope that more people will come to the realisation of how rubbish this machine really is,"['not usability', 'usability', 'video']","[0.8182945251464844, 0.10533062368631363, 0.07637488842010498]"
1135,yesley88 breville875 kd 310 eureka mmg,"['usability', 'video', 'not usability']","[0.4898225963115692, 0.45071646571159363, 0.059460919350385666]"
1136,breville875,"['usability', 'video', 'not usability']","[0.428748220205307, 0.42264536023139954, 0.14860640466213226]"
1137,bonjour nous avon une specialista et nous somme vraiment tr s d u car tr s peu de mousse sur cette machine,"['usability', 'not usability', 'video']","[0.47802677750587463, 0.2861104905605316, 0.23586271703243256]"
1138,6 1 espresso crema espresso brasket brasket breville breville smart pro 51 brasket espresso brasket,"['usability', 'video', 'not usability']","[0.7980660200119019, 0.11835401505231857, 0.08357997983694077]"
1139,i sincerely hope that more people will come to the realisation of how rubbish this machine really is,"['not usability', 'usability', 'video']","[0.8586680889129639, 0.09513695538043976, 0.046194955706596375]"
1140,699 costco 900 2,"['usability', 'video', 'not usability']","[0.48751768469810486, 0.3852546215057373, 0.12722772359848022]"
1141,919,"['video', 'usability', 'not usability']","[0.5643905997276306, 0.2943996787071228, 0.14120976626873016]"
1142,9335,"['video', 'usability', 'not usability']","[0.5391765832901001, 0.3160504698753357, 0.1447729617357254]"
1143,optimal zone,"['video', 'usability', 'not usability']","[0.45782822370529175, 0.42928269505500793, 0.11288907378911972]"
1144,i would cry with gratitude,"['usability', 'video', 'not usability']","[0.5648105144500732, 0.23242002725601196, 0.20276950299739838]"
